ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,ADU_CAT,ADU_ES,ADU_EN
218,ARG2,2.0,FAVOUR,217,RA,estan a favor de la gestació subrogada partits com ciutadans o com bildu que no tenen res a veure,están a favor de la gestación subrogada partidos como ciudadanos o como bildu que no tienen nada a ver,are in favour of the surrogacy split like citizens or like bildu that do not have anything at viewing
219,ARG2,2.0,FAVOUR,217,RA,i estan en contra subrogada partits com podemos partit popular o vox,y están en contra subrogada partidos como podemos partido popular o vox,and are against surrogacy split like podemos popular party or vox
220,ARG2,2.0,FAVOUR,217,MA,és a dir dintre del seu món estarien asseguts a la mateixa taula partits polítics amb ideologies molt diverses,es decir dentro de su mundo estarían sentados a la misma mesa partidos políticos con ideologías muy diversas,that is to say inside of his world would be seated at the same table split politicians with ideologies very varied
221,ARG2,2.0,FAVOUR,216;220,RA,per tant hem de partir de la idea que ningú és menys feminista per estar assegut al costat de la taula o assegut a l'altre costat perquè hi ha persones que estan assegudes a aquella taula que de feminista tenen molt poc,por lo tanto tenemos que partir de la idea que nadie es menos feminista para estar sentado junto a la mesa o sentado al otro lado porque hay personas que están sentadas a aquella tabla que de feminista tienen muy poco,therefore we have to split of the idea that nobody is less feminist to be seated beside the table or seated at the other cost so that there are persons that are seated at that table that of feminist have very little
222,ARG2,,AGAINST,,,què justifica per vostè que el desig de ser pare passi per sobre de drets de la dona com la seva integritat física psíquica o reproducció sexual,que justifica por usted que el deseo de ser padre pase por encima de derechos de la mujer como su integridad física psíquica o reproducción sexual,what justifies for you that the wish of being pause pass above laws of the wife like his psychic physical integrity or sexual reproduction
223,ARG2,2.0,FAVOUR,,,per evitar que això succeeixi fico com a requisits que la persona hi hagi sigut de ser mare,para evitar que esto suceda meto como requisitos que la persona haya sido de ser madre,to eschew that this succeeixi put as a requisites that the person have been  of being mother
224,ARG2,2.0,FAVOUR,223,RA,per tant sap el que és passar per la maternitat sap el que és quedar embarassada,por lo tanto sabe el que es pasar por la maternidad sabe el que es quedar embarazada,therefore it knows what is to pass for the motherhood knows what is to stay pregnant
225,ARG2,2.0,FAVOUR,223,RA,màxim dues vegades i un edat superior a vint-i-cinc anys,máximo dos veces y un edad superior a veinticinco años,maximum twice and one superior age at twenty-five years
226,ARG2,2.0,FAVOUR,221,RA,aquesta cita d'aquí hi ha una persona que critica la gestació subrogada i diu que les dones es tracta com objectes,esta cita de aquí hay una persona que critica la gestación subrogada y dice que las mujeres se trata como objetas,this date of here there is a person that critiques the surrogacy and says that the wives treats  like objects
227,ARG2,2.0,FAVOUR,226,RA,qui va dir això,quien dijo esto,who said this
228,ARG2,2.0,FAVOUR,227,RA,això és tret d'un manifest del partit polític vox,esto es sacado de un manifiesto del partido político vox,this is removed of a manifesto of the political party vox
229,ARG2,2.0,FAVOUR,228,RA,què passa amb aquest partit polític,que pasa con este partido político,what passes with this political party
230,ARG2,2.0,FAVOUR,229,RA,que tenim dirigents d'aquest partit polític que diuen coses com aquesta que el feminisme no ens agrada,que tenemos dirigentes de este partido político que dicen cosas como esta que el feminismo no nos gusta,that have leaders of this political party that say things like this that the feminism does not like us
231,ARG2,2.0,FAVOUR,230,RA,el que estic evidenciant és que en aquella taula també hi ha persones que estan en contra de la gestació subrogada per tot el contrari del que estem dient,el que estoy evidenciando es que en aquella mesa también hay personas que están en contra de la gestación subrogada por todo el contrario del que estamos diciendo,what am evidenciant is that at that table also there are persons that are against of the surrogacy for all the opposite of the that are saying 
232,ARG2,2.0,FAVOUR,231,RA,no per acabar amb el patriarcat no per intentar protegir la dona,no para acabar con el patriarcado no para intentar proteger la mujer,no to end with the patriarchy no to attempt protect the wife
233,ARG2,2.0,FAVOUR,232,MA,tot el contrari,todo el contrario,all the opposite
234,ARG2,2.0,FAVOUR,233,RA,per continuar precisament amb aquest patriarcat,para continuar precisamente con este patriarcado,to continue precisely with this patriarchy
235,ARG2,2.0,FAVOUR,231,RA,en el seu món hi ha persones que consideren que la dona forma part del matrimoni que la dona no pot tenir fills fora de l'home que forma part de casa,en su mundo hay personas que consideren que la mujer forma parte del matrimonio que la mujer no puede tener hijos fuera del hombre que forma parte de casa,at his world there are persons that consider that it shapes it part of the marriage that the wife can not have children out of the man that forms part of house
236,ARG2,2.0,FAVOUR,,,és legítim pensar i permetre que hi ha dones que si realment es creuen que són lliures fer la gestació subrogada així deixem fer-ho,es legítimo pensar y permitir que hay mujeres que si realmente se creen que son libres hacer la gestación subrogada así dejamos hacerlo,is legitimate to think and permit that there are wives that if really think  that they are free to make the surrogacy like this let to make it
237,ARG2,2.0,FAVOUR,236,RA,si hi ha dones que consideren que estan sortint de la rutina que estan sortint del que tradicionalment han hagut de fer que és estar a casa servint el seu pare i consideren que són lliures d'aquella manera perquè nosaltres no podem permetre que aquestes dones se sentin lliures i puguin acabar de la seva manera amb el patriarcat,si hay mujeres que consideren que están saliendo de la rutina que están saliendo del que tradicionalmente han tenido que hacer que es estar en casa sirviendo su padre y consideran que son libres de aquella manera porque nosotros no podemos permitir que estas mujeres se sientan libres y puedan acabar de su manera con el patriarcado,if there are wives that consider that they are exiting of the routine that are exiting of the that traditionally have had to make that it is to be at house serving his father and consider that they are free of that mode so that we can not permit that these wives hear  free and can end of his mode with the patriarchy
238,CONC,,FAVOUR,,,si ho preguntéssim segurament la majoría de les persones dirien que prefereixen evitar certs debats les discussions diríem són front de frustracions d'enfrontaments això no és estrany tenint en compte la concepció que es té de les discussions normalment crits entre agrupacions o fins i tot una discussió en què he d'acabar dient que bé que ho han fet i que malament que ho han fet uns als altres nosaltres els proposem aquí una conclusió conciliadora que accepti els nostres errors que allò els seus encerts i viceversa és per això que el grup a favor comença dient aquells punts en què estem en comú tots dos equips en primer lloc que actualment existeix el desig de ser pare això és real en segon lloc que es dóna una situació de precarietat que és existent i que per tant l'hem d'afrontar i en tercer lloc que volem una mesura que no perpetuï el patriarcat el sistema que permet que l'home tingui més beneficis que la dona a la societat que ens han dit ells per afrontar tot això i en què nosaltres no hi estem d'acord que és una pràctica que no és desitjable com a tal cosificà la dona i que fomenta el patriarcat què han dit aquí nosaltres hem dit que precisament el fet que sigui altruista i sobretot el fet que ja hagi hagut de ser mare progenitora evite que sigui una cosificació evita que la dona no sigui lliure evita que el seu consentiment no sigui informat per tant això ho hem de refutat en segon lloc en quant al patriarcat que nosaltres hem dit que precisament una gran perpetuació del patriarcat és no considerar que la dona té el seu propi consentiment per dir allò que vol fer amb el seu propi cos per dir que vol utilitzar el seu cos per fer un favor a terceres persones i que ella és capaç de ponderar els riscos d'una certa activitat i tot i així acceptar-la s'entén que la compensa ella o terceres persones per tant enfront de tot això nosaltres hem establert dos arguments principi fals en primer lloc un argument realista amb què hem dit el prohibicionisme hem evidenciat no evita que hi hagi un mercat negre no evita que hi hagi males condicions per aquestes dones gestants que tant volem protegir per tant el que hem de fer és establir una regulació exemplar que eviti tot incentiu que les persones vagin a tercers països per explotar aquestes dones com hem avançat des del principi i és que no hi ha pitjor cec que el que ja ha vist la realitat i decideix tornar a tancar els ulls però és que hem dit no és suficient oi que hi hagi una problemàtica actual per haver de regular una cosa ha de ser bo per si mateix i per això establert el segon argument l'argument feminista hem dit és bo que l'empoderament de la dona passi per la seva pròpia decisió perquè pugui decidir què fa amb el seu cos perquè pugui consentir com determinar-lo segons la seva voluntat no la d'estats ni la de governs ni persones que a sobreprotegeixen ella com a dominadora del seu cos és l'única que ha de dir què vol fer amb ell i per això hem proposat aquesta mesura perquè pugui decidir de manera lliure per suposat a un feminisme a més que l'hem entès com un feminisme possibilitador amb dos vertígens primera possibilitatdor perquè no obliguem a ningú perquè se'n poden servir si és legalitzada les persones que veuen que és bo i que per tant la volen utilitzar i segon possibilitador per un col·lectiu ja discriminat lgbti els hem evidenciat que no és comparable amb l'adopció perquè no tots els països permeten que els gais homosexuals puguin adoptar i perquè a més a més de per si implique posar-li una càrrega superior a una persona que vol tenir fills genèticament quan els heterosexuals ja poden sense l'adopció els estem dient si vosaltres perquè no adopteu teniu una alternativa quan les persones que poden tenir fills genèticament per via normal ells sí que poden per tant nosaltres hem dit que aquests requisits el que fan és assegurar que la dona sigui lliure i és que una dona que no tingui control sobre el seu propi cos no pot ser una dona lliure margaret sanger per tant nosaltres creiem que marybeth que ens han citat a la introducció no era cent per cent lliure no tenien consentiment sempre s'han informat perquè no tenien legislació que assegurava que seria altruista i que ho faria perquè volia que li assegurava que ho faria amb una edat mínima en què estigui desenvolupada i tingui tot el consentiment informat i en tercera i molt important no se li exigia que aquesta hagi estat progenitora amb prioritat per tant que pugui preveure quin vincle es podia generar amb aquests fetus que en el nostre cas no se'n va volant gràcies,si lo preguntáramos seguramente la majoría de las personas dirían que prefieren evitar ciertos debates las discusiones diríamos son frente de frustraciones de enfrentamientos esto no es extraño teniendo en cuenta la concepción que se tiene de las discusiones normalmente gritos entre agrupaciones o incluso una discusión en que tengo que acabar diciendo que bien que lo han hecho y que mal que lo han hecho unos a los otros nosotros los proponemos aquí una conclusión conciliadora que acepte nuestros errores que aquello sus aciertos y viceversa es por eso que el grupo a favor empieza diciendo aquellos puntos en que estamos en común ambos equipos en primer lugar que actualmente existe el deseo de ser padre esto es real en segundo lugar que se da una situación de precariedad que es existente y que por lo tanto lo tenemos que afrontar y en tercer lugar que volemos una medida que no perpetúe el patriarcado el sistema que permite que el hombre tenga más beneficios que la mujer a la sociedad que nos han dicho ellos para afrontar todo esto y en qué nosotros no estamos de acuerdo que es una práctica que no es deseable como tal cosificà la mujer y que fomenta el patriarcado que han dicho aquí nosotros hemos dicho que precisamente el hecho que sea altruista y sobre todo el hecho que ya haya tenido que ser madre progenitora evito que sea una cosificación evita que la mujer no sea libre evita que su consentimiento no sea informado por lo tanto esto lo tenemos que refutado en segundo lugar en en cuanto al patriarcado que nosotros hemos dicho que precisamente una gran perpetuación del patriarcado es no considerar que la mujer tiene su propio consentimiento para decir aquello que quiere hacer con su propio cuerpo para decir que quiere utilizar su cuerpo para hacer un favor a terceras personas y que ella es capaz de ponderar los riesgos de cierta actividad y aun así aceptarla se entiende que la compensa ella o terceras personas por lo tanto frente a todo esto nosotros hemos establecido dos argumentos principio falso en primer lugar un argumento realista con que hemos dicho el prohibicionismo hemos evidenciado no evita que haya un mercado negro no evita que haya malas condiciones por estas mujeres gestantes que tanto queremos proteger por lo tanto el que tenemos que hacer es establecer una regulación ejemplar que evite todo incentivo que las personas vayan a terceros países para explotar estas mujeres como hemos avanzado desde el principio y es que no hay peor ciego que el que ya ha visto la realidad y decide volver a cerrar los ojos pero es que hemos dicho no es suficiente oi que haya una problemática actual para tener que regular una cosa tiene que ser bueno por sí mismo y por eso establecido el segundo argumento el argumento feminista hemos dicho es bono que el empoderament de la mujer pase por su propia decisión porque pueda decidir que hace con su cuerpo porque pueda consentir como determinarlo según su voluntad no la de estados ni la de gobiernos ni personas que a sobreprotegeixen ella como dominadora de su cuerpo es la única que tiene que decir qué quiere hacer con él y por eso hemos propuesto esta medida porque pueda decidir de manera libre por supuesto a un feminismo además que lo hemos entendido como un feminismo possibilitador con dos vértigos primera possibilitatdor porque no obligamos a nadie porque se pueden servir si es legalizada las personas que ven que es bueno y que por lo tanto la vuelen utilizar y segundo possibilitador por un colectivo ya discriminado lgbti los hemos evidenciado que no es comparable con la adopción porque no todos los países permiten que los gays homosexuales puedan adoptar y porque además de por si implico ponerle una carga superior a una persona que quiere tener hijos genéticamente cuando los heterosexuales ya podan sin la adopción los estamos diciendo si vosotros porque no adoptáis tenéis una alternativa cuando las personas que pueden tener hijos genéticamente por vía normal ellos sí que podan por lo tanto nosotros hemos dicho que estos requisitos el que hacen es asegurar que la mujer sea libre y es que una mujer que no tenga control sobre su propio cuerpo no puede ser una mujer libre margaret sanger por lo tanto nosotros creemos que marybeth que nos han citado a la introducción no era cien por cien libro no tenían consentimiento siempre se han informado porque no tenían legislación que aseguraba que sería altruista y que lo haría porque quería que le aseguraba que lo haría con una edad mínima en que esté desarrollada y tenga todo el consentimiento informado y en tercera y muy importante no se le exigía que esta haya sido progenitora con prioridad por lo tanto que pueda prever qué vínculo se podía generar con estos fetos que en nuestro caso no se va volando gracias,if we asked it surely the majoría of the persons would say that they prefer to eschew some debates the arguments would say are front of frustrations of clashes this is not odd taking into account the conception that has  of the arguments usually cries among groupings or even an argument at what have to end saying that well that they have made it and that poorly that they have made it ones at the others we propose the ones here a conciliatory conclusion that accept our errors that that his tarpaulins and vice versa that is why the band in favour commences saying those points at what are in common both squads in the first place that at present exists the wish of being pause this is real in the second place that it gives  a situation of precariousness that is existent and that therefore have to affront it and thirdly that we blast a size that do not perpetuate the patriarchy the system that permits that the man have more benefits that the wife at the society that have said us they to affront everything this and at what we do not agree  that it is a practice that is not desirable as such cosificà the wife and that fosters the patriarchy what have said here we have said that precisely the fact that was altruistic and especially the fact that already have had to be mother progenitor eschew that it was a reification eschews that the wife was not free eschews that his consent was not informed therefore this have to it refutat in the second place at regarding the patriarchy that we have said that precisely a big perpetuació of the patriarchy is not considering that the wife has his own consent to say that that wants to make with his own body to say that wants to utilise his body to make a favour at third persons and that she is capable of ponderar the risks of a true activity and yet accept it understands  that it compensates it she or third persons therefore in front of everything this we have established two arguments dud principle in the first place a realistic argument with what have said the prohibitionism have evidenciat does not eschew that there is a black market does not eschew that there is bad conditions for these wives gestants that so much want to protect therefore what have to make is to establish an exemplary regulation that it eschew every incentive that the persons go at third countries to explode these wives how have advanced from the beginning and is that there is not worse blind that what already has viewed the reality and decides to return at shutting the eyes but is that we have said is not sufficient right that there is a problematic ongoing to have to regulate a thing has to be good for if same and therefore established the second argument the feminist argument have said is good that the empoderament of the wife pass for his own decision so that it can decide what makes with his body so that it can consent like determining it according to his will no the of states or the of governances or persons that at sobreprotegeixen she as a dominadora of his body is the only that has to say what wants to make with him and therefore we have proposed this size so that it can decide of free mode for supposed at a feminism besides that we have understood it like a feminism possibilitador with two first vertigos possibilitatdor so that we do not oblige at nobody so that they can  serve if it is legalised the persons that view that it is good and that therefore the want to utilise and second possibilitador for an already discriminated community lgbti have the ones evidenciat that is not comparable with the adoption so that no all the countries permit that the homosexual gays can adopt and so that in addition to for if I imply to pose him a superior charge at a person that wants to have children genetically when the heterosexual already can without the adoption are saying the ones if you so that you do not adopt have an alternative when the persons that can have children genetically for normal road they aye that they can therefore we have said that these requisites what make is to assure that the wife was free and is that a wife that do not have control on his own body can not be a free wife margaret sanger therefore we think that marybeth that have cited us at the introduction was not one hundred percent hand did not have consent always have informed  so that did not have legislation that assured that it would be altruistic and that would make it so that it wanted to that assured him that it would make it with a minimal age at what was developed and have all the consent informed and at third and very important no demanded him that this have been progenitor with priority therefore that it can foresee which tie could generate  with these fetuses that at our case no goes blasting thank you
239,CONC,,AGAINST,,,moltes gràcies equip rival per fer possible aquest debat públic assistent per ser president i jurat per la seva tasca nosaltres venim a fer un debat sobre si s'ha de legalitzar la gestació subrogada o no i això s'ha convertit en un debat d'un model versus si s'ha de legalitzar o no i és que vostés han vingut amb tres arguments l'argument realista l'argument feminista i per últim el model el primer tots realista bàsicament ens han ajudat a fer la feina de criticar la gestació subrogada ens ha donat encara més informació ja que bàsicament venia a criticar un tipus de gestació subrogada per tant estem en això completament d'acord però vostés han utilitzat aquest primer argument per després dir per acabar amb això ho hem de legalitzar i ho hem de legalitzar pel segon argument l'argument feminista argument feminista quan després s'ha assenyalat que es pot estar en contra de la gestació subrogada i seguir sent feminista i alhora han arribat a dir també que és un argument feminista però com és pot empoderar la dona que era l'argument que vostés defensaven quan aquestes se'nn repenteixen després com podem empoderar a la dona quan després aquestes han de recórrer al psicòleg com podem empoderar la dona quan si se'ls pregunta el noranta-u coma dos per cent prefereix en un transplantament abans de gestar com empoderem la dona aquí i és que la gestació subrogada intrínsecament intrínsecament és nociva per tant tal com deien vostès és fals que no sigui excloent i que pugui haver-hi gestació subrogada i alhora trasplantament no no pot haver perquè la gestació subrogada és dolenta i com ho és doncs mira es cosifíca i això ho ha presentat a la primera introducció al meu company alsasu bartolomé si no pagues amb diners pagues en drets s'està observant a la dona com una eina per tant encara que sigui altruista encara que hi càpiga el vostre model seguim tinguin la cosificació segon perquè es consagra el patriarcat i és que ho deia carol pittman deia que la manifestació més evident del patriarcat és la funció contractualista com pot ser la gestació subrogada com que tracta com simples contractes de treball la identitat encara dada de les persones que tenen rellevància això ho ha defensat el meu company i els he exposat i el tercer argument que no és argument ha sigut al final un model un model al qual es basava en vint-i-cinc anys que hi hagi progenitora residència però això no és un motiu de legalitzar la gestació subrogada això és proposar un model això no és de vindre a debatre la pregunta d'aquest debat per tant dels tres arguments només un el segon seria realment un motiu per legalitzar-la i el nostre equip els hi ha demostrat que això no és cert però no hem vingut només a criticar l'equip rival també hem volgut donar  una resposta a aquesta demanda primer podem adoptar és una via però també podem invertir en rd més i com está fent suècia que per cert suècia és el tercer país de la unió europea amb menys i amb menys escletxa de gènere per tant crec que aquest és realment el camí apropar-nos en aquest en aquest país referent i que va fer doncs invertien en rd més i curiosament o no tan curiosament a suècia ha sigut el primer país on s'ha pogut dur a terme un trasplantament d'úter efectiu què ha permès doncs respondre aquesta demanda perquè si els hi preguntes a les dones les dones el que volen no és que se li gesti una altra persona el que volen és tindre la seva criatura elles internament con bé exposat al meu company per tant si la mary va trigar nou mesos per donar-se compte que aquest que es van penedir quan triem nosaltres en donar-nos compte que aquest no és el camí moltes gràcies,muchas gracias equipo rival para hacer posible este debate público asistente para ser presidente y jurado por su tarea nosotros venimos a hacer un debate sobre si se tiene que legalizar la gestación subrogada o no y esto se ha convertido en un debate de un modelo versus si se tiene que legalizar o no y es que ustedes han venido con tres argumentos el argumento realista el argumento feminista y por último el modelo lo primero todos realista básicamente nos han ayudado a hacer el trabajo de criticar la gestación subrogada nos ha dado todavía más información puesto que básicamente venía a criticar un tipo de gestación subrogada por lo tanto estamos en esto completamente de acuerdo pero ustedes han utilizado este primer argumento por después decir para acabar con esto lo tenemos que legalizar y lo tenemos que legalizar por el segundo argumento el argumento feminista argumento feminista cuando después se ha señalado que se puede estar en contra de la gestación subrogada y seguir siendo feminista y a la vez han llegado a decir también que es un argumento feminista pero como es puede empoderar la mujer que era el argumento que ustedes defendían cuando estas se'nn repenteixen después como podemos empoderar a la mujer cuando después estas tienen que recurrir al psicólogo como podemos empoderar la mujer cuando si se los pregunta el noventa y uno coma dos por ciento prefiere en un transplantament antes de gestar como empoderamos la mujer aquí y es que la gestación subrogada intrínsecamente intrínsecamente es nociva por lo tanto tal como decían ustedes es falso que no sea excluyente y que pueda haber gestación subrogada y a la vez trasplante no no puede haber porque la gestación subrogada es mala y como lo es pues mira se cosifíca y esto lo ha presentado a la primera introducción a mi compañero alsasu bartolomé si no pagas con dinero pagues en derechos se está observando a la mujer como una herramienta por lo tanto aunque sea altruista aunque quepa vuestro modelo seguimos tengan la cosificación segundo porque se consagra el patriarcado y es que lo decía carol pittman decía que la manifestación más evidente del patriarcado es la función contractualista como puede ser la gestación subrogada cómo que trata como simples contratos de trabajo la identidad encara dato de las personas que tienen relevancia esto lo ha defendido mi compañero y los he expuesto y el tercer argumento que no es argumento ha sido al final un modelo un modelo al cual se basaba en veinticinco años que haya progenitora residencia pero esto no es un motivo de legalizar la gestación subrogada esto es proponer un modelo esto no es de venir a debatir la pregunta de este debate por lo tanto de los tres argumentos solo uno el segundo seria realmente un motivo para legalizarla y nuestro equipo se los ha demostrado que esto no es cierto pero no hemos venido solo a criticar el equipo rival también hemos querido dar una respuesta a esta demanda primero podemos adoptar es una vía pero también podemos invertir en rd más y como está haciendo suecia que por cierto suecia es el tercer país de la unión europea con menos y con menos rendija de género por lo tanto creo que este es realmente el camino acercarnos en este en este país referente y que hizo pues invertían en rd más y curiosamente o no tan curiosamente a suecia ha sido el primer país donde se ha podido llevar a cabo un trasplante de útero efectivo qué ha permitido pues responder esta demanda porque si se los preguntas a las mujeres las mujeres el que vuelan no es que se le geste una otra persona el que vuelan es tener su criatura ellas internamente cono bien expuesto a mi compañero por lo tanto si la mary tardó nueve meses para darse cuenta que este que se arrepintieron cuando elegimos nosotros al darnos cuenta que este no es el camino muchas gracias,a lot of thank you rival squad to make possible this public debate assistant for being president and jury for his task we come at making a debate on if has to legalise  the surrogacy or no and this has converted  at a debate of a model versus if has to legalise  or no and is that you have come with three arguments the realistic argument the feminist argument and for last the model the first all realistic basically have aided us to make the work to critique the surrogacy has given us even more information since basically came at critiquing a type of surrogacy therefore we are at this entirely of chord but you have utilised this first argument for next say to end with this have to legalise it and have to legalise it for the second argument the feminist argument feminist argument when next has signalled  that can be  against of the surrogacy and track being feminist and concurrently have reached to say also that it is a feminist argument but how is can empoderar the wife that was the argument that you defended when these 'nn repenteixen next how can empoderar at the wife when next these have to resort at the psychologist and can empoderar the wife when if it asks the ones the ninety-u comma two percent prefers at a transplantament before gestar like empoderem the wife here and is that the surrogacy intrinsically intrinsically is harmful therefore as they said you is dud that it was not excluding and that it can have surrogacy and concurrently transplantation no can not have so that the surrogacy is mean and how is it then looks  cosifíca and this has presented it at the first introduction at my partner alsasu bartolomé if you do not pay with money pay at laws is observing  at the wife like a tool therefore although it was altruistic although it fit  your model track have the second reification so that it anoints  the patriarchy and is that it said it carol pittman said that the most evident form of the patriarchy is the function contractualista how can be the surrogacy as it treats how simple agreements of work the identity still data of the persons that have importance this has defended it my partner and have exposed the ones and the third argument that is not argument has been at the end a model a model at which based  at twenty-five years that there is progenitor residence but this is not a motif to legalise the surrogacy this is to propose a model this is not to come at debating the question of this debate therefore of the three arguments only one the second would be really a motif to legalise it and our squad has evidenced the ones to him that this is not some but have not come only at critiquing the rival squad also have wanted to give a response at this demand first can adopt is a road but also can invert at rd more and how está making suècia that by the way suècia is the third country of the European union with less and with less escletxa of genus therefore I think that this is really the path apropar-nos at this at this country referent and that made then inverted at rd more and curiously or no as curiously at suècia has been the first country where has been able to  carry out a transplantation of effective womb what has permitted then respond this demand so that if you ask the ones to him at the wives the wives what blast is not that  him gesti a
