ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,RELATED ID.2,ARGUMENTAL RELATION  TYPE.2,ADU_CAT,ADU_ES,ADU_EN
288,ARG2,2,AGAINST,286;287,RA,,,,,la voluntat pròpia  pot arrabassar la dignitat de qualsevol persona que tinga  menys capacitat que tu,la voluntad propia puede arrebatar la dignidad de cualquier persona que tenga menos capacitado que tú,the own will can snatch the dignity of any person that have less qualified that you
289,ARG2,3,AGAINST,275,RA,,,,,pots fer-ho perquè tot es mesura pel fred valor dels diners,puedes hacerlo porque todo se mesura por el frío valor del dinero,can make it so that everything measures  for the cold value of the money
290,ARG2,3,AGAINST,,,,,,,tot es mesura per eixe billetet tan bonic  que vosaltres heu mostrat,todo se mesura por ese billetet tan bonito que vosotros habéis mostrado,everything measures  for eixe billetet as handsome that you have shown
291,ARG2,,AGAINST,,,,,,,la nostra democràcia,nuestra democracia,our democracy
292,ARG2,,AGAINST,,,,,,,els nostres drets,nuestros derechos,our laws
293,ARG2,,AGAINST,291;292,RA,,,,,queden en perill,quedan en peligro,stay in danger
294,ARG2,3,AGAINST,,,,,,,en lloc de lluir en lloc de en enlairar  el valor d'eixe billet de cinquanta,en lugar de lucir en lugar de a el elevar el valor de ese billet de cincuenta,at place of lluir at place of at elevating the value of eixe billet of fifty
295,ARG2,,AGAINST,247,RA,,,,,el que preferisc  és enlairar el valor que tinc jo com a persona,el que prefiero es elevar el valor que tengo yo como persona,what prefer is to elevate the value that have I as a person
296,ARG2,,AGAINST,,,,,,,no supeditar-nos a l'hegemonia neoliberal  i acceptar-ho sense més,no supeditarnos a la hegemonía neoliberal y aceptarlo sin más,no supeditar-nos at the neoliberal hegemony and accept it without more
297,ARG2,,AGAINST,,,,,,,sense lluita no hi ha drets,sin lucha no hay derechos,without fight there is not right
298,ARG2,,AGAINST,297,RA,,,,,les generacions passades ens ho poden ensenyar molt bé,las generaciones pasadas nos lo pueden enseñar muy bien,the generations passed can it to us teach very good
299,ARG2,,AGAINST,242;243;244,RA,,,,,esta societat tan cínica en este món tan cínic  abans de lluitar preferim acceptar abans de lluitar,esta sociedad tan cínica en este mundo tan cínico antes de luchar preferimos aceptar antes de luchar,esta society as cynical  este world as cynical before battling prefer to accept before battling
300,ARG2,,AGAINST,299,MA,,,,,preferim  rendir-nos i així les societats no avancen,preferimos rendirnos y así las sociedades no avanzan,prefer rendir-nos and like this the societies do not advance
301,ARG2,2,FAVOUR,,,,,,,força irreal era el vot femení,bastante irreal era el voto femenino,enough unreal was the feminine vote
302,ARG2,2,FAVOUR,,,,,,,força irreal era que l'avort fóra legal,bastante irreal era que la avort fuera legal,enough unreal was that it avort was legal
303,ARG2,2,FAVOUR,86;301;302,RA,,,,,nosaltres volem canviar aquesta realitat,nosotros queremos cambiar esta realidad,we want to capsize this reality
304,ARG2,2,FAVOUR,242;243;244,CA,,,,,no som cínics,no somos cínicos,are not cynical
305,ARG2,2,FAVOUR,243,CA,,,,,no som hipòcrites com vostè ha dit,no somos hipócritas como usted ha dicho,are not hipòcrites like you has said
306,ARG2,2,FAVOUR,304;305,RA,,,,,som lúcids,somos lúcidos,are lucid
307,ARG2,2,FAVOUR,86,RA,,,,,veiem la realitat,vemos la realidad,view the reality
308,ARG2,2,FAVOUR,307,RA,,,,,i volem canviar-la,y queremos cambiarla,and want to capsize it
310,ARG2,3,FAVOUR,54;220,RA,,,,,un model en línies generals,un modelo en líneas generales,a model at general lines
311,ARG2,3,FAVOUR,259,CA,,,,,pensem en les dones,pensamos en las mujeres,think at the wives
312,ARG2,3,FAVOUR,252,CA,,,,,pensem els nens,pensamos los niños,think the boys
313,ARG2,3,FAVOUR,311;312,RA,,,,,pensem en tots,pensamos en todos,think at all
314,ARG2,3,FAVOUR,29;30;31;36;41;111;112;173,RA,,,,,cal fer  un paraigües que ens protegisca del que vosaltres dieu,hay que hacer un paraguas que nos proteja del que vosotros decís,it is necessary to make some umbrellas that protect us of the that you say
318,ARG2,,AGAINST,,,,,,,quina relació guarda que  legalitzar l'avortament que allibera a la dona de sotmetiment  amb legalitzar amb potenciar la gestació subrogada que en última  instància estar satisfent un caprici i no reservant un dret,qué relación guarda que legalizar el aborto que libera a la mujer de sometimiento con legalizar con potenciar la gestación subrogada que en última instancia estar satisfaciendo un capricho y no reservando un derecho,which account saves that legalise the abortion that liberates at the wife of submission with legalising with improving the surrogacy that in the last resort be satisfying a whim and not reserving a law
319,ARG2,3,FAVOUR,169,RA,,,,,existeix una realitat que nosaltres volem canviar i que una prohibició no la canviarà,existe una realidad que nosotros queremos cambiar y que una prohibición no la cambiará,exists a reality that we want to capsize and that a ban will not capsize it
320,ARG2,3,FAVOUR,319,RA,,,,,no la canviarà igual que no ha canviat que  la gent no seguisca consumint drogues,no la cambiará igual que no ha cambiado que la gente no siga consumiendo drogues,will not capsize it the same that it has not capsized that the persons do not track consuming drugs
321,ARG2,3,FAVOUR,54;79,RA,,,,,tenim que legalitzar per a crear noves realitats,tenemos que legalizar para crear nuevas realidades,have that legalise to create new realities
322,ARG2,3,FAVOUR,180,RA,,,,,amb un procés d'educació fort i paral·lel,con un proceso de educación fuerte y paralelo,with a process of strong and parallel nurture
323,ARG2,3,FAVOUR,314,MA,,,,,el que  tenim d'intentar és no rendir-nos al que vostés estan dient,el que tenemos de intentar es no rendirnos al que ustedes están diciendo,what have to attempt is no rendir-nos at the that you are saying
324,ARG2,1,FAVOUR,,,,,,,el capitalisme,el capitalismo,the capitalism
325,ARG2,1,FAVOUR,48,RA,,,,,no poden rendir-nos al mercat els diners,no pueden rendirnos al mercado el dinero,can not rendir-nos at the market the money
326,ARG2,1,FAVOUR,48,RA,,,,,hem vingut ací a matar  el déu dominant,hemos venido aquí a matar el dios dominante,have come here at killing the dominant god
327,ARG2,2,FAVOUR,,,,,,,els nens tindran una confusió  de saber el seu origen,los niños tendrán una confusión de saber su origen,the boys will a turmoil of learning his origin
328,ARG2,2,FAVOUR,327,CA,,,,,hi ha estudis que evidencien que no és cert,hay estudios que evidencian que no es cierto,there are surveys that evidencien that is not true
329,ARG2,2,FAVOUR,30;36;40,CA,,,,,no volem que el sistema acabe menjant-se  aquestes dones,no queremos que el sistema acabe comiéndose estas mujeres,do not want to that the system end eating these wives
330,ARG2,3,FAVOUR,169,MA,,,,,és una possibilitat  tècnica que la prohibició no garanteix res,es una posibilidad técnica que la prohibición no garantiza nada,is a technical possibility that the ban does not guarantee anything
331,ARG2,1,FAVOUR,230,RA,,,,,compra-venda de nadons,compra-venta de bebés,purchase-sale of babies
332,ARG2,1,FAVOUR,,,,,,,diners a canvi d'un xiquet,dinero a cambio de un niño,money in return of a child
333,ARG2,,FAVOUR,,,,,,,és donar cabuda un sentiment d'amor i d'empatia,es dar cabida un sentimiento de amor y de empatía,is to give fit a sentiment of love and of empathy
334,ARG2,3,FAVOUR,,,,,,,ha de ser un model intrafamiliar,tiene que ser un modelo intrafamiliar,has to be a model intrafamiliar
335,ARG2,3,FAVOUR,220,MA,,,,,volem fer una proposta garantista dins del marc  que vosté està dient i que compartim,queremos hacer una propuesta garantista dentro del marco que usted está diciendo y que compartimos,want to make a proposal garantista in the frame that you is saying and that share
336,ARG2,2,FAVOUR,67;86;87,RA,,,,,vivim en un món terrible,vivimos en un mundo terrible,live at a terrible world
337,ARG2,2,FAVOUR,144;181,RA,,,,,però tenim que crear nosaltres les realitats,pero tenemos que crear nosotras las realidades,but have that create we the realities
338,ARG2,2,FAVOUR,169,RA,,,,,prohibint-la no anem a crear-les,prohibiéndola no vayamos a crearlas,prohibiting it do not go at creating them
339,ARG2,,FAVOUR,,,,,,,la nostra proposta és jeràrquica perquè  s'ha  de protegir al xiquet al nadó,nuestra propuesta es jerárquica porque se tiene que proteger al niño al bebé,our proposal is hierarchical so that has to protect  at the child at the baby
340,ARG2,,FAVOUR,,,,,,,hi ha que protegir la mare gestant,hay que proteger la madre gestante,there is that protect the mother gestant
341,ARG2,,FAVOUR,340,RA,,,,,és mare,es madre,is mother
342,ARG2,,FAVOUR,44,CA,,,,,no és ni gestadora,no es ni gestadora,is not or gestadora
343,ARG2,,FAVOUR,29,CA,,,,,ni un recipient,ni un recipiente,or a container
344,ARG2,3,FAVOUR,144;181,RA,,,,,volem ficar-la dins la legislació,queremos meterla dentro de la legislación,want to put it in the legislation
345,ARG2,3,FAVOUR,,,,,,,els drets de la parella de les persones comitents,los derechos de la pareja de las personas comitentes,the laws of the couple of the persons comitents
346,ARG2,3,FAVOUR,144;181,RA,,,,,volem legislar per a casos extrems per a casos de gent que  per raons biològiques com pot ser una parella d'homosexuals no poden tindre  accés a un fill biològic,queremos legislar para casos extremos para casos de gente que por razones biológicas como puede ser una pareja de homosexuales no pueden tener acceso a un hijo biológico,want to legislate for dire cases for cases of persons that for biological reasons and can be a couple of homosexuals can not have fit at a biological son
347,ARG2,3,FAVOUR,,,,,,,volem eradicar la comercialització eliminant qualsevol empresa  que estiga al voltant d'aquesta activitat o qualsevol pagament,queremos erradicar la comercialización eliminando cualquier empresa que esté alrededor de esta actividad o cualquier pago,want to eradicate the commercialization deleting any company that was around this activity or any payment
348,ARG2,3,FAVOUR,,,,,,,es pot fer un control,se puede hacer un control,can make  a control
349,ARG2,,FAVOUR,,,,,,,el tenim la donació d'òrgans,lo tenemos la donación de órganos,have it the donation of organs
350,ARG2,,FAVOUR,349,RA,,,,,no la pràctica,no la práctica,no the practice
351,ARG2,3,FAVOUR,350,CA,,,,,sinó el sistema,sino el sistema,but the system
352,ARG2,3,FAVOUR,220,RA,,,,,un sistema garantista,un sistema garantista,a system garantista
353,ARG2,3,FAVOUR,,,,,,,un  sistema que el que permet és protegir els drets  d'aquestes persones,un sistema que el que permite es proteger los derechos de estas personas,a system that what permits is to protect the laws of these persons
354,ARG2,3,FAVOUR,,,,,,,eliminar la instrumentalització del  cos de la dona,eliminar la instrumentalización del cuerpo de la mujer,delete it instrumentalització of the body of the wife
355,ARG2,3,FAVOUR,29,CA,,,,,la dona no pot ser un instrument,la mujer no puede ser un instrumento,the wife can not be an instrument
356,ARG2,3,FAVOUR,,,,,,,la dona no va renunciar a la filiació d'aquest xiquet,la mujer no renunció a la filiación de este niño,the wife did not renounce at it filiació of this child
357,ARG2,3,FAVOUR,171,RA,,,,,se crearan nous models de família,se crearán nuevos modelos de familia,will create  new models of family
358,ARG2,3,FAVOUR,171,RA,,,,,se crearà una nova realitat,se creará una nueva realidad,will create  a new reality
359,ARG2,2,FAVOUR,357;358,RA,,,,,és com  es canvia el món,es como se cambia el mundo,is how capsizes  the world
360,ARG2,3,FAVOUR,169,RA,,,,,no prohibint,no prohibiendo,not prohibiting
361,ARG2,3,FAVOUR,,,,,,,un control exhaustiu i un règim sancionador específic per aquest  tipus de coses,un control exhaustivo y un régimen sancionador específico por este tipo de cosas,an exhaustive control and a specific penalising diet for this type of things
362,ARG2,3,FAVOUR,361;220,RA,,,,,un model educador,un modelo educador,an educating model
363,ARG2,3,FAVOUR,361;220,RA,,,,,un model que consciència,un modelo que conciencia,a model that conscience
364,ARG2,3,FAVOUR,361;220,RA,,,,,un model  que fique damunt la taula  el panorama actual,un modelo que meto encima la mesa el panorama actual,a model that put on the table the ongoing panorama
365,ARG2,3,FAVOUR,361;220,RA,,,,,com tenim que arreglar-lo,como tenemos que arreglarlo,how have that arrange it
366,ARG2,3,FAVOUR,361;220,RA,,,,,quines mesures tenim que d'adoptar,qué medidas tenemos que de adoptar,which sizes have that to adopt
367,ARG2,3,FAVOUR,361;220,RA,,,,,manteniment de drets,mantenimiento de derechos,maintenance of laws
368,ARG2,3,FAVOUR,361;220,RA,,,,,un caràcter públic,un carácter público,a public nature
369,ARG2,3,FAVOUR,361;220,RA,,,,, el que és públic es pot controlar,el que es público se puede controlar,what is public can control
370,ARG2,1,FAVOUR,44,CA,,,,,vendre la capacitat reproductiva de la dona no,vender la capacidad reproductiva de la mujer no,sell the reproductive capacity of the wife no
371,ARG2,1,FAVOUR,29,CA,,,,,que es cosifiqui la dóna no,que se cosifiqui la da no,that  cosifiqui gives it no
372,ARG2,,FAVOUR,,,,,,,entenc la vostra preocupació la compartim,entiendo vuestra preocupación la compartimos,understand your worry share it
373,ARG2,2,FAVOUR,67,RA,,,,,aquesta  pràctica inherentment té molta problemàtica,esta práctica inherentemente tiene mucha problemática,this practice inherently has a lot of problematic
374,ARG2,2,FAVOUR,169,MA,,,,,però aquesta problemàtica en apartar-la en prohibir-la no solucionem res,pero esta problemática al apartarla al prohibirla no solucionamos nada,but this problematic at averting it at prohibiting it do not solve anything
375,CONC,,FAVOUR,,,,,,,bon dia companyes i companys de la universitat de valència  jurat assistent públic assistent estimats i estimades amics  i amigues de la jaume primer  hui hem tingut un debat molt molt interessant i en certs aspectes clar que sí  hem demostrat que compartim la seua perspectiva la realitat  que ens heu mostrat durant el durant el debat  però com anem a regular un poquet el que hem parlat com s'ha  explicat nostre company sergi la prohibició  no garantitza mai l'abolició de les pràctiques  a més  el que propicia  és deixar el control d'aquesta d'aquesta pràctica en mans de l'economia submergida  i en mans de les màfies  per això legalitzant la que és el que volem volem crear una  nova realitat una nova realitat en què nosaltres  creem que el marc teòric creem les normes per acotar aquesta pràctica  fa falta una unió ciutadana com ha explicat bé el nostre company sergi  i continuant la nostra proposta disculpeu els acompanyen manolo  és han demostrat que una societat líquida i canviant quins  haguera dit fa cent anys que hui dia jo dona l'ània estaria ací  parlant en públic que una universitat i una església  per això companyes i companys no no som utòpics no som utòpiques  som lúcides som lúcids volem presentar la realitat tal com és  i com ho anem a fer com ens ha explicat el nostre company imanol mitjançant l'educació  l'educació és la ferramenta que nosaltres  hem d'emprar per a modificar aquest món i adaptar-la a  la realitat que volem la nostra companya àngels de la universitat de valència  ens ha esmentat que la dona diu que vivim oprimides totalment  cert estem d'acord en tu però què és el que volem  canviar aquesta realitat volem protegir a les dones als nadons  d'aquesta societat que és molt oprimit el que en què ens trobem  i no ho volem mitjançant sistema canadenc que ens heu mostrat  i volem abolir la deshumanització perquè perquè donem a  les dones i a les famílies i als jutjats familiars aquesta  autonomia que ja ha fet falta ens han parlat també de precarització dels grups  abusius però imma no ens ha explicat que es farà de manera intrafamiliar  anem a llevar la mercantilització la cosificació anem a potenciar  l'estima i l'amor perquè som éssers amorosos són persones  que ens estimem i volem el millor els uns per als altres  per això companyes i companys canviem el nostre company al  disculpeu ens ha dit que vivim en un món irreal en un món  que ens hem de rendir nosaltres no volem rendir-nos nosaltres  volem millorar aquesta realitat volem canviar i adaptar-la perquè prohibir-la  com hem deixat palés hui no aconseguim res  i aquesta proposta és la proposta garantista una proposta  que protegix a totes les parts implicades  per què perquè volem un món millor i prohibint-la no ho aconseguim  vull la universitat jaume primer hem demostrat que sí clar  que sí que cal legalitzar la gestació subrogada  i com ho farem anem a trencar amb el políticament correcte anem a matar  i l'hem matat aquest nou déu aquests diners que considere  que compartim la visió en quant a aquesta perspectiva per  això companyes i companys no cal legalitzar la gestació subrogada  i per què no  perquè el que volem és modificar   aquesta nova realitat companyes i companys com ha dit  el filòsof ortega y gasset jo sóc jo i les meues circumstàncies  he de salvar les elles per salvar-me a mi encara que  no vulguem acceptar aquesta és la realitat moltíssimes gràcies  per aquest debat tan interessant que crec que ens ha enriquit  a totes i a tots d'una manera bestial gràcies a l'abat oliba  a la xarxa vives i com no a la universitat jaume primer i a  les meues companyes i companys pel recolzament i per l'esforç  que hem fet per estar totes i tots ací presents i com no a  l'associació parlem de la vall d'uixó moltíssimes  gràcies i moltíssima sort,buenos días compañeras y compañeros de la universidad de valencia jurado asistente público asistente estimados y estimadas amigos y amigas de la jaume primero hoy hemos tenido un debate muy muy interesante y en ciertos aspectos claro que sí hemos demostrado que compartimos su perspectiva la realidad que nos habéis mostrado durante el durante el debate pero como vayamos a regular un poquito el que hemos hablado cómo se ha explicado nuestro compañero sergi la prohibición no garantitza nunca la abolición de las prácticas además el que propicia es dejar el control de esta de esta práctica en manos de la economía sumergida y en manos de las mafias por eso legalizando la que es el que queremos queremos crear una nueva realidad una nueva realidad en qué nosotros creamos que el marco teórico creamos las normas por acotar esta práctica hace falta una unión ciudadana como ha explicado bien nuestro compañero sergi y continuando nuestra propuesta disculpáis los acompañan manolo es han demostrado que una sociedad líquida y cambiando qué hubiera dicho hace ciento años que hoy en día yo mujer la ània estaría aquí hablando en público que una universidad y una iglesia por eso compañeras y compañeros no no somos utópicos no somos utópicas somos lúcidas somos lúcidos queremos presentar la realidad tal como es y como lo vayamos a hacer como nos ha explicado nuestro compañero imanol mediante la educación la educación es la herramienta que nosotros tenemos que emplear para modificar este mundo y adaptarla a la realidad que volamos nuestra compañera ángeles de la universidad de valencia nos ha mencionado que la mujer dice que vivimos oprimidas totalmente cierto estamos de acuerdo en tú pero qué es el que queremos cambiar esta realidad queremos proteger a las mujeres a los bebés de esta sociedad que es muy oprimido el que en que nos encontramos y no lo queremos intermediando sistema canadiense que nos habéis mostrado y queremos abolir la deshumanización porque porque damos a las mujeres y en las familias y a los juzgados familiares esta autonomía que ya ha hecho falta nos han hablado también de precarización de los grupos abusivos pero imma no nos ha explicado que se hará de manera intrafamiliar vayamos a quitar la mercantilización la cosificación vayamos a potenciar el aprecio y el amor porque somos seres amorosos son personas que nos estimamos y volamos el mejor los unos para los otros por eso compañeras y compañeros cambiamos el nuestro compañero al disculpáis nos ha dicho que vivimos en un mundo irreal en un mundo que nos tenemos que rendir nosotros no queremos rendirnos nosotros queremos mejorar esta realidad queremos cambiar y adaptarla porque prohibirla cómo hemos dejado patente hoy no conseguimos nada y esta propuesta es la propuesta garantista una propuesta que protege a todas las partes implicadas por qué porque volamos un mundo mejor y prohibiéndola no lo conseguimos quiero la universidad jaume primero hemos demostrado que sí claro que sí que hay que legalizar la gestación subrogada y como lo haremos vayamos a romper con el políticamente correcto vayamos a matar y lo hemos matado este nuevo dios este dinero que considere que compartamos la visión en en cuanto a esta perspectiva por eso compañeras y compañeros no hay que legalizar la gestación subrogada y por qué no porque el que volamos es modificar esta nueva realidad compañeras y compañeros como ha dicho el filósofo ortega y gasset yo soy yo y mis circunstancias tengo que salvar las ellas para salvarme a mí aunque no queramos aceptar esta es la realidad muchísimas gracias por este debate tan interesando que creo que nos ha enriquecido a todas y a todos de una manera bestial gracias al abad oliba en la red vivas y como no en la universidad jaume primero y a mis compañeras y compañeros por el espaldarazo y por el esfuerzo que hemos hecho para estar todas y todos aquí presentes y como no a la asociación hablamos del valle de uixó muchísimas gracias y muchísima suerte ,good morning partners and partners of the university of valence vowed public assistant assistant wanted and wanted fellow and friends of it jaume first today have had a debate very very interesting and at some clear aspects that aye have evidenced that we share his perspective the reality that have shown us during the during the debate but how go at regulating a poquet what have talked how has explained  ours partner sergi the ban no garantitza never the abolition of the practices besides what propicia is to let the control of this of this practice at hands of the economics submerged and at hands of the mafias therefore legalising what is what blast want to create a new reality a new reality at what we create that the theoretic frame create the norms for acotar this practice makes fault a citizen union how has explained well our partner sergi and continuing our proposal excuse accompany the ones manolo is have evidenced that a liquid society and capsizing which had said one hundred years ago that nowadays I wife it ània would be here talking in public that a university and a church therefore partners and partners no are not utopian are not utopian are lucid are lucid want to present the reality as it is and how go it at making how has explained us our partner imanol by means of the nurture the nurture is the tool that we have to employ to modify this world and adapt it at the reality that blast our partner angels of the university of valence has mentioned us that the wife says that we live oppressed totally true agree at you but what is what want to capsize this reality want to protect at the wives at the babies of this society that is very oppressed what at what find us and do not want to it mediating Canadian system that have shown us and want to abolish the dehumanisation so that so that we give at the wives and at the families and at the familiar courts this autonomy that already has made fault have talked us also of precarització of the abusive bands but imma has not explained us that it will make  of mode intrafamiliar go at removing it mercantilització the reification go at improving the esteem and the love so that we are loving beings are persons that want us and blast the best the ones for the others therefore partners and partners capsize it ours partner at the excuse has said us that we live at an unreal world at a world that have to us rendir we do not blast rendir-nos we blast to improve this reality want to capsize and adapt it so that prohibit it how have let palés today do not achieve anything and this proposal is the proposal garantista a proposal that protects at all the parts implied how come so that we blast a better world and prohibiting it do not achieve it want to the university jaume first have evidenced that aye clear that aye that it is necessary to legalise the surrogacy and how will make it go at smashing with the politically correct go at killing and have killed it this new god this money that consider that we share the vision at regarding this perspective therefore partners and partners does not be necessary to legalise the surrogacy and how come no so that what blast is to modify this new reality partners and partners how has said the philosopher ortega y gasset I am I and my circumstances have to save the they to save me at me although we do not want to accept this is the very a lot of reality thank you for this debate as interesting that I think that it has enriched us at all and at all of a bestial mode thanks to the abbot oliba at the alive mesh and how no at the university jaume first and at my partners and partners for the recolzament and for the effort that have made to be all and all here present and how no at the association talk of the vale of uixó very a lot of thank you and very a lot of luck
