ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,RELATED ID.2,ARGUMENTAL RELATION  TYPE.2,ADU_CAT,ADU_ES,ADU_EN
237,ARG2,2;3,FAVOUR,236,RA,,,,,les solucions són més garanties,las soluciones son más garantizabas,the solutions are more guarantees
238,ARG2,2;3,FAVOUR,237,MA,,,,,les solucions són  més control,las soluciones son más control,the solutions are more control
239,ARG2,1;2;3,FAVOUR,20;21,MA,,,,,el rol dels estats és garantir la dignitat de les persones,el rol de los estados es garantizar la dignidad de las personas,the rol of the states is to guarantee the dignity of the persons
240,ARG2,1;2;3,FAVOUR,239,RA,,,,,l'objectiu és el mateix,el objetivo es el mismo,the aim is the same
241,ARG2,1;2;3,FAVOUR,,,,,,,el context és diferent,el contexto es diferente,the context is distinct
242,ARG2,1;2;3,FAVOUR,241,RA,,,,,però aleshores  es farà una legislació adequada a cada context,pero entonces se hará una legislación adecuada a cada contexto,but then will make  a suitable legislation at each context
243,ARG2,1;2;3,FAVOUR,27;33;100;101;102,RA,,,,,la prohibició  és impossible,la prohibición es imposible,the ban is impossible
244,ARG2,1;2;3,FAVOUR,79;80;81;82;103;183,RA,,,,,sempre s'estarà mirant l'interés  del menor,siempre se estará mirando el interés del menor,always will be  looking the interest of the minor
245,ARG2,2,FAVOUR,244,MA,,,,,l'interès del menor és el dret que més  s'ha de protegir,el interés del menor es el derecho que más se tiene que proteger,the interest of the minor is the law that more has to  protect
246,ARG2,2,FAVOUR,10;28;90;104;176,RA,169,CA,,,aquest menor sempre se'l registrarà com va  dir el tribunal europeu de drets humans que vincula tots els  jutges i tots els registres,este menor siempre se lo registrará como dijo el tribunal europeo de derechos humanos que vincula todos los jueces y todos los registres,this minor always will register it how said the European tribunal of human laws that links all the judges and all the registries
247,ARG2,2,FAVOUR,21;30;228,MA,,,,,un procés garantista,un proceso garantista,a process garantista
248,ARG2,2,FAVOUR,198,RA,43;53;54;63;195,CA,,,respectant  la llibertat de la dona,respetando la libertad de la mujer,respecting the liberty of the wife
249,ARG2,2,FAVOUR,199,MA,,,,,pugui decidir sobre tot el procés gestant,pueda decidir sobre todo el proceso gestante,can decide on all the process gestant
250,ARG2,2;3,FAVOUR,196,RA,,,,,respectant la dignitat de la dona amb un procés on la sanitat  i la legalitat estaran al seu favor,respetando la dignidad de la mujer con un proceso donde la sanidad y la legalidad estarán a su favor,respecting the dignity of the wife with a process where the health and the legality will be at his favour
251,ARG2,2;3,FAVOUR,79;80;81;82;85;86;103,RA,,,,,a favor d'ella i del nen,a favor de ella y del niño,in favour of her and of the boy
252,ARG2,2;3,FAVOUR,4;17;20;24;30;34;87;96;113;117;142,RA,,,,,si legalitzem  estem garantint els drets de tothom,si legalizamos estamos garantizando los derechos de todo el mundo,if we legalise are guaranteeing the laws of everybody
253,ARG2,3,AGAINST,236;237;238;239;240;241;242,CA,,,,,no estem parlant  que la problemàtica es troba en el context,no estamos hablando que la problemática se encuentra en el contexto,are not talking that the problematic finds  at the context
254,ARG2,3,AGAINST,58;59;62;134;136;180;181;182;189,RA,,,,,sinó en el propi  fet del contracte,sino en el propio hecho del contrato,but at the own fact of the agreement
255,ARG2,3,AGAINST,253,RA,,,,,es limitaria en tots aquests contextos,se limitaría en todos estos contextos,would limit  at all these contexts
256,ARG2,3,AGAINST,,,,,,,en realitat no hi hauria una limitació eficaç,en realidad no habría una limitación eficaz,in reality there would not be an effective limitation
257,ARG2,3,AGAINST,52;67;72;150;156;171;172;173,RA,,,,,exili reproductiu succeeix una mica com passa amb la immigració,exilio reproductivo sucede un poco como pasa con la inmigración,reproductive exile succeeix a bit how passes with the immigration
258,ARG2,3,AGAINST,257,RA,,,,,a l'obrir fronteres  el que estem permetent és un efecte trucada,a la abrir fronteras el que estamos permitiendo es un efecto trucada,at the open borders what are permitting is an effect called
259,ARG2,3,AGAINST,258,RA,,,,,és el que precisament fa que hi entri tanta gent que no puguem regular-ho,es el que precisamente hace que entre tanta gente que no podamos regularlo,is what precisely makes that it enter  so much persons that can not regulate it
260,ARG2,3,AGAINST,257,RA,,,,,per tant conseqüència se'n van fora del país,por lo tanto consecuencia se van fuera del país,therefore consequence go  out of the country
261,ARG2,3,AGAINST,253,RA,,,,,a espanya hi ha un context completament diferent al  que pot haver-hi per exemple islàndia,a espanya hay un contexto completamente diferente al que puede haber por ejemplo islàndia,at espanya there is an entirely distinct context at the that can have for example islàndia
262,ARG2,3,AGAINST,,,,,,,islàndia  no té els mateixos recursos que hi ha espanya,islàndia no tiene los mismos recursos que hay espanya,islàndia does not have the same resources that there is espanya
263,ARG2,3,FAVOUR,4;6;7;8;9;10;11;12;13;14;15;17;24;28;30;34;87;96;29;90;97;98;99;104;118;176;203;204;205,RA,,,,,quina opinió li mereix que quan a holanda es va legalitzar  amb totes les mesures que hem dit es va acabar el turisme reproductiu  perquè l'oferta i la demanda s'igualava perquè hi havia tots els mitjans,qué opinión le merece que cuando a holanda se legalizó con todas las medidas que hemos dicho se acabó el turismo reproductivo porque la oferta y la demanda se igualaba porque había todos los medianos,which opinion merits him that when at holanda legalised  with all the sizes that have said ended  the reproductive tourism so that the offer and the demand equalised  so that there was all the modes
264,ARG2,3,AGAINST,263,CA,,,,, no s'igualaren l'oferta i la demanda,no se igualaron la oferta y la demanda,did not equalise  the offer and the demand
265,ARG2,3,AGAINST,214,RA,,,,,a espanya hi ha hagut una crisi econòmica  ha sigut molt forta ,a espanya ha habido una crisis económica ha sido muy fuerte,at espanya there has been an economic crisis has been very strong
266,ARG2,3,AGAINST,265,RA,,,,,hi ha atur,hay paro,there is unemployment
267,ARG2,3,AGAINST,265;266,RA,,,,,ni tan sols hem solucionat aquesta situació econòmica,ni siquiera hemos solucionado esta situación económica,not even have solved this economic situation
268,ARG2,3,AGAINST,,,,,,,la quantitat de demandes altruistes  no entrarien en contradicció amb totes les persones  que volen treure una contraprestació d'això,la cantidad de demandas altruistas no entrarían en contradicción con todas las personas que quieren sacar una contraprestación de esto,the quantity of altruistic demands would not enter at contradiction with all the persons that want to remove a contraprestació thereof
269,ARG2,3,AGAINST,87;125;126;194;201;208,CA,134,RA,,,no hi hauria tant d'altruisme per tant hi hauria  més contraprestacions,no habría tanto de altruismo por lo tanto habría más contraprestaciones,there would not be so much of altruism therefore there would be more contraprestacions
270,ARG2,3,AGAINST,46;47;59;61;62;70;137;144;145;146;147;148;149;161;162;163;165,RA,,,,,seria molt més fàcil passar en negre  una remuneració pel servei  de la gestació subrogada,sería mucho más fácil pasar en negro una remuneración por el servicio de la gestación subrogada,would be much easier to pass at black a remuneration for the kick of the surrogacy
271,ARG2,3,AGAINST,58,RA,,,,,al legislar-ho  no hi hauria tanta oferta,al legislarlo no habría tanta ofrecida,at the legislate it there would not be so much offer
272,ARG2,3,AGAINST,271,RA,,,,,quan hi ha  molta molta demanda i no hi ha suficient oferta han de  buscar altres llocs on sí li donin aquesta oferta,cuando hay mucha mucha demanda y no hay suficiente oferta tienen que buscar otros lugares donde sí le den esta ofrecida,when there is a lot of a lot of demand and there is not sufficient offer have to seek other places where aye give him this offer
273,ARG2,3,AGAINST,,,,,,,fora del nostre àmbit,fuera de nuestro ámbito,out of our field
274,ARG2,3,AGAINST,273,MA,,,,,fora de la nostra jurisdicció,fuera de nuestra jurisdicción,out of our jurisdiction
275,ARG2,3,AGAINST,272;273;274,RA,,,,, se'n van  ja a l'àmbit internacional,se van ya al ámbito internacional,go  already at the international field
276,ARG2,3,AGAINST,,,,,,,arreglar el problema,arreglar el problema,arrange the problem
277,ARG2,3,AGAINST,276,CA,,,,,està fent és  contribuir a ell,está haciendo es contribuir a él,is making is to contribute at him
278,ARG2,3,FAVOUR,192,RA,,,,,si es legisla adequadament  perquè no es poden controlar les transaccions entre les dues  parts com per exemple es fa a nivell fiscal,si se legisla adecuadamente porque no se pueden controlar las transacciones entre las dos partes como por ejemplo se hace a nivel fiscal,if it legislates  suitably so that they can not  control the transactions among the two parts like for example makes  at fiscal level
279,ARG2,3,AGAINST,,,,,,,es prohibiren simulacions en dret,se prohibieron simulaciones en derecho,prohibited  simulations at law
280,ARG2,3,AGAINST,279,RA,,,,,una simulació és bàsicament  un negoci jurídic sobre l'aparença d'una altra,una simulación es básicamente un negocio jurídico sobre la apariencia de otra,a simulation is basically a juridical bargain on the appearance of another
281,ARG2,2;3,AGAINST,280,RA,,,,,si s'encobreixen hi ha un descontrol perquè sota l'aparença legal nosaltres trobaríem precisament un conjunt  de contraprestacions que no hi haurien context que precisament són les màfies,si se encubren hay un descontrol porque bajo la apariencia legal nosotros encontraríamos precisamente un conjunto de contraprestaciones que no habrían contexto que precisamente son las mafias,if they conceal  there is a descontrol so that under the legal appearance we would find precisely a pool of contraprestacions that they would not have  context that precisely are the mafias
282,ARG2,2;3,AGAINST,,,,,,,que la causa sigui bona no vol dir necessàriament que la conseqüència  hagi de ser bona,que la causa sea buena no quiere decir necesariamente que la consecuencia tenga que ser buena,that the cause was good does not mean necessarily that the consequence have to be good
283,ARG2,2;3,AGAINST,,,,,,,existeixen unes normes imperatives i uns drets fonamentals,existen unas normas imperativas y unos derechos fundamentales,exist some imperative norms and some fundamental laws
284,ARG2,2;3,AGAINST,283,RA,,,,,no podem modificar aquests drets fonamentals,no podemos modificar estos derechos fundamentales,can not modify these fundamental laws
285,ARG2,2;3,AGAINST,284,RA,,,,,estaríem sacrificant el bé comú,estaríamos sacrificando el bien común,would be sacrificing the common sake
286,ARG2,2;3,FAVOUR,79;80;81;82;85;86;103;225;226,RA,,,,,no pareix que ara amb aquesta prohibició ja existeixen aquestes màfies,no pare que ahora con esta prohibición ya existen estas mafias,does not bear that now with this ban already exist these mafias
287,ARG2,2;3,AGAINST,,,,,,,existeixen aquestes màfies,existen estas mafias,exist these mafias
288,ARG2,2;3,AGAINST,,,,,,,el problema no és senzill,el problema no es sencillo,the problem is not simple
289,ARG2,2;3,AGAINST,,,,,,,no hem portat a terme una bona regularització,no hemos llevado a cabo una buena regularización,have not carried out a good regularisation
290,ARG2,3,AGAINST,28;52;56;67;72;74;73;90;150;156;167;168;169;171;172;173;178;179,RA,,,,,no una regularització   en quant a que es permet la gestació subrogada,no una regularización en en cuanto a que se permite la gestación subrogada,no a regularisation at regarding that it permits  the surrogacy
291,ARG2,3,AGAINST,290,CA,,,,,sinó en quan a que no  es permeti,sino en cuando a que no se permita,but at when at that it do not permit
292,ARG2,3,AGAINST,289;291,RA,,,,,hem de portar a terme un nou  control judicial,tenemos que llevar a cabo un nuevo control judicial,have to carry out a new judicial control
293,ARG2,3,AGAINST,290,MA,,,,,no podem permetre una regularització de la gestació subrogada,no podemos permitir una regularización de la gestación subrogada,can not permit a regularisation of the surrogacy
294,ARG2,3,AGAINST,151,MA,,,,,s'ha creat un mercat,se ha creado un mercado,has created  a market
295,ARG2,3,AGAINST,294,MA,,,,,hi ha una oferta i hi ha una demanda,hay una oferta y hay una demanda,there is an offer and there is a demand
296,ARG2,3,AGAINST,294;295,MA,,,,,hi ha uns compradors  i hi ha uns venedors,hay unos compradores y hay unos vendedores,there are some buyers and there are some sellers
297,ARG2,3,AGAINST,296,RA,,,,,falta un economista,falta un economista,fault an economist
298,ARG2,3,AGAINST,46;47;59;61;62;70;137;294,RA,,,,,el capital és la dona i el menor,el capital es la mujer y el menor,the capital is the wife and the minor
299,ARG2,3,AGAINST,50;59;70;77,MA,,,,,se'ls està objectivitzant,se los está objectivitzant,is the ones objectivitzant
300,ARG2,3,AGAINST,143;154;155;158;159,RA,117,CA,,,aquestes  garanties són paper mullat,estas garantías son papel mojado,these guarantees are wet paper
301,ARG2,3,AGAINST,300,RA,,,,,aquestes garanties  han de desplegar-se materialment,estas garantías tienen que desplegarse materialmente,these guarantees have to deploy materially
302,ARG2,3,AGAINST,235;280,RA,,,,,hi hauria un context que s'aprofitaria  per crear una economia submergida aprofitar-se precisament de les dones,habría un contexto que se aprovecharía para crear una economía sumergida aprovecharse precisamente de las mujeres,there would be a context that would take advantage of  to create an economics submerged take advantage of precisely of the wives
303,ARG2,3,AGAINST,52;56;74,RA,,,,,tractar de donar una oportunitat,tratar de dar una oportunidad,treat to give an opportunity
304,ARG2,3,AGAINST,,,,,,,però aquesta oportunitat  entra en contradicció amb la ponderació de si porta uns majors beneficis o si porta uns majors perjudicis,pero esta oportunidad entra en contradicción con la ponderación de sí puerta unos mayores beneficios o si puerta unos mayores perjuicios,but this opportunity enters at contradiction with the weighting of if door some main benefits or if door some main damages
305,CONC,,AGAINST,,,,,,,bon dia en primer lloc m'agradaria agrair la participació  de l'equip rival en aquest intens debat i en segon lloc m'agradaria  agrair també la presència d'aquest meravellós jurat i públic assistent  i en tercer lloc també m'agradaria agrair a la xarxa vives  que ha fet possible tot aquest debat  avui senyores i senyors se'ns presentava  una pregunta molt clara s'ha de legalitzar la gestació subrogada  nosaltres hem respost amb un contundent no no s'ha de legalitzar la gestació subrogada  per què nosaltres avui hem presentat tres sòlids arguments  el nostre primer argument la mercantilització dels nens i de les mares  en segon lloc el cavall de troia i en tercer lloc l'efecte rebot  però abans d'explicar els nostres arguments anem a veure què  ens ha portat l'equip contrari avui l'equip contrari ens ha  presentat també tres arguments dient que si sí que sí que  s'ha de legalitzar la gestació subrogada  amb el seu primer argument  el nom era l'argument fàctic i ens han parlat que s'ha de  legalitzar perquè és una realitat i ens han parlat que avui  en dia hi ha desigualtats només les persones amb rendes elevades poden permitir-s'ho  ja llavors diuen que sí si es legalitza llavors sí que podríem fer-ho a espanya  però nosaltres hem contestat molt clar molt clarament això  i hem dit no no és no és pot legalitzar perquè si nosaltres ho fem  amb hem explicat que hi ha molta molta demanda i poca oferta i llavors  no es podria assolir tota aquesta càrrega llavors igualment  moltes persones haurien d'anar-se fora perquè com hem dit  el problema no és el context sinó és l'essència d'aquest contracte  en segon lloc ens han presentat un argument moral que  ens han dit s'ha de legalitzar perquè es garanteixin els drets humans  i nosaltres hem respost  com la de la dona i el nen es tracta com un objecte  contrata com una moneda de canvi i a més a més també  hem explicat com de nou el problema no és el context l'essència aquest contracte  que pot tindre problemes com hem demostrat a les nostres evidències  i en tercer lloc ens han presentat un argument jurídic on  ens feien una proposta i ens han explicat una mica el model  d'islàndia i han dit que és altruista estaria  cobert per la seguretat social però com nosaltres hem dit contundentment  a espanya no és el mateix que islàndia llavòrens no és el mateix context  i no ho podríem assumir llavòrens nosaltres aquí hem presentat tres  arguments    en primer lloc hem parlat de la mercantilització de la dona dels nens i les mares  i hem dit clar si ho legalitzem estaríem tractant a la dona i al nen com un objecte  seria una moneda de canvi i a més a més hem dit que podien haver problemes com hem posat   evidencies de què ha nascut un nen amb sindrome de down i els pares no el volien  en segon lloc hem explicat el nostre argument   sobre el cavall de troia i ells han dit que si s'hi legalitzen llavors les estaria  tot més controlat amb les màfies però nosaltres hem dit  no perquè si ho legalitzen les màfies podrien entrar molt  més fàcil i es podien lucrar amb tot aquest sistema  lleis ens afirmaven que no que si és legalitzada ja llavors  hi hauria un control més estricte però no és així després  hem vist el nostre tercer argument que era l'efecte rebot que hem explicat  no perquè si es legalitza hi hauria un problema perquè hem  dit que espanya no era el mateix context que altres països llavors hem vist  que sí hi ha molta demanda i hi ha molt poca oferta molta gent se   n'acabaria anant fora llavors no estaríem  proteint ni la dona ni el nen perquè no estaríem  protegint els seus drets ni la seva dignitat llavors per aquests arguments  vull recalcar que no hem de viure en un món maquillat i així ho hem demostrat  no ho legalitzem moltes gràcies,buenos días en primer lugar me gustaría agradecer la participación del equipo rival en este intenso debate y en segundo lugar me gustaría agradecer también la presencia de este maravilloso jurado y público asistente y en tercer lugar también me gustaría agradecer en la red vivas que ha hecho posible todo este debate hoy señoras y señores se nos presentaba una pregunta muy clara se tiene que legalizar la gestación subrogada nosotros hemos respondido con un contundente no no se tiene que legalizar la gestación subrogada por qué nosotros hoy hemos presentado tres sólidos argumentos nuestro primer argumento la mercantilización de los niños y de las madres en segundo lugar el caballo de troia y en tercer lugar el efecto rebote pero antes de explicar nuestros argumentos vayamos a ver qué nos ha llevado el equipo contrario hoy el equipo contrario nos ha presentado también tres argumentos diciendo que si sí que sí que se tiene que legalizar la gestación subrogada con su primer argumento el nombre era el argumento fáctico y nos han hablado que se tiene que legalizar porque es una realidad y nos han hablado que hoy en día hay desigualdades solo las personas con rentas elevadas podan permitir-se lo ya entonces dicen que sí si se legaliza entonces sí que podríamos hacerlo a espanya pero nosotros hemos contestado muy claro muy claramente esto y hemos dicho no no es no es puede legalizar porque si nosotros lo hacemos con hemos explicado que hay mucha mucha demanda y poca oferta y entonces no se podría lograr toda esta carga entonces igualmente muchas personas tendrían que irse fuera porque como hemos dicho el problema no es el contexto sino es la esencia de este contrato en segundo lugar nos han presentado un argumento moral que nos han dicho se tiene que legalizar porque se garanticen los derechos humanos y nosotros hemos respondido como la de la mujer y el niño se trata como un objeto contrata como una moneda de cambio y además también hemos explicado como de nuevo el problema no es el contexto la esencia este contrato que puede tener problemas como hemos demostrado a nuestras evidencias y en tercer lugar nos han presentado un argumento jurídico donde nos hacían una propuesta y nos han explicado un poco el modelo de islàndia y han dicho que es altruista estaría cubierto por la seguridad social pero como nosotros hemos dicho contundentemente a espanya no es el mismo que islàndia llavòrens no es el mismo contexto y no lo podríamos asumir llavòrens nosotros aquí hemos presentado tres argumentos en primer lugar hemos hablado de la mercantilización de la mujer de los niños y las madres y hemos dicho claro si lo legalizamos estaríamos tratando a la mujer y al niño como un objeto sería una moneda de cambio y además hemos dicho que podían haber problemas como hemos puesto evidencias de que ha nacido un niño con sindrome de down y los padres no lo querían en segundo lugar hemos explicado nuestro argumento sobre el caballo de troia y ellos han dicho que si se legalizan entonces las estaría todo más controlado con las mafias pero nosotros hemos dicho no porque si lo legalizan las mafias podrían entrar mucho más fácil y se podían lucrar con todo este sistema leyes nos afirmaban que no que si es legalizada ya entonces habría un control más estricto pero no es así después hemos visto nuestro tercer argumento que era el efecto rebote que hemos explicado no porque si se legaliza habría un problema porque hemos dicho que espanya no era el mismo contexto que otros países entonces hemos viste que sí hay mucha demanda y hay muy poca oferta mucha gente se acabaría yendo fuera entonces no estaríamos proteint ni la mujer ni el niño porque no estaríamos protegiendo sus derechos ni su dignidad entonces por estos argumentos quiero recalcar que no tenemos que vivir en un mundo maquillado y así lo hemos demostrado no lo legalizamos muchas gracias ,good morning in the first place would like me appreciate the turnout of the rival squad at this intense debate and in the second place would like me appreciate also the presence of this wonderful jury and public assistant and thirdly also would like me appreciate at the alive mesh that has made possible all this debate today ladies and gentlemen presented us a very clear question has to legalise  the surrogacy we have responded with a conclusive no does not have to  legalise the surrogacy how come we today have presented three solid arguments our first argument the mercantilització of the boys and of the mothers in the second place the horse of troia and thirdly the effect rebound but before explaining our arguments go at viewing what has taken us the contrary squad today the contrary squad has presented us also three arguments saying that if aye that aye that has to legalise  the surrogacy with his first argument the name was the argument fàctic and have talked us that has to legalise  so that it is a reality and have talked us that today at day there are inequalities only the persons with rendes elevated can permitir- it already then say that aye if it legalises  then aye that we could make it at espanya but we have answered very clear very clearly this and have said no is not is not can legalise so that if we make it with have explained that there is a lot of a lot of demand and little offer and then could not  attain all this charge then equally a lot of persons would have to go out so that how have said the problem is not the context but is the essence of this agreement in the second place have presented us a moral argument that have said us has to legalise  so that they guarantee  the human laws and we have responded how the of the wife and the boy treats  like an object contrata like a coin of change and in addition also have explained how of new the problem is not the context the essence this agreement that can have problems how have evidenced at our evidences and thirdly have presented us a juridical argument where made us a proposal and have explained us a bit the model of islàndia and have said that it is altruistic would be coated by the social security but like us have said contundentment at espanya is not the same that islàndia llavòrens is not the same context and could not it assume llavòrens we here have presented three arguments in the first place have talked of it mercantilització of the wife of the boys and the mothers and have said clear if we legalise it would be treating at the wife and at the boy like an object would be a coin of change and in addition have said that they could have problems how have posed evidencies of what has been born a boy with sindrome of down and the parents did not want to it in the second place have explained our argument on the horse of troia and they have said that if they legalise  then the would be every more controlled with the mafias but we have said no so that if they legalise it the mafias could enter much easier and could  lucrar with all this system laws affirmed us that no that if it is legalised already then there would be a more exacting control but is not like this next have viewed our third argument that was the effect rebound that have explained no so that if it legalises  there would be a problem so that we have said that espanya was not the same context that other countries then have dresses that aye there is a lot of demand and there is very little a lot of offer persons would end  going out then would not be proteint or the wife or the boy so that we would not be protecting his laws or his dignity then for these arguments want to recalcar that we do not have to live at a world maquillat and like this have evidenced it do not legalise it a lot of thank you 
