be 0.0 0.06 bé O
de 1487.79 1487.9 de I
recursos 1488.12 1488.87 recursos E
que 1488.97 1489.12 que B
tenim 1489.12 1489.31 tenim I
una 1489.31 1489.45 una I
situacio 1489.45 1489.8 situació I
extrema 1489.8 1490.27 extrema E
que 1490.34 1490.43 que O
hem 1490.43 1490.54 hem B
de 1490.54 1490.64 de I
fer 1490.64 1490.87 fer I
alguna 1490.87 1491.21 alguna I
cosa 1491.21 1491.59 cosa E
si 1492.32 1492.57 si B
actualment 1492.57 1493.19 actualment I
ja 1493.19 1493.28 ja I
tenim 1493.28 1493.54 tenim I
pocs 1493.54 1493.76 pocs I
recursos 1493.76 1494.37 recursos I
perque 1494.56 1494.83 perquè I
hem 1494.83 1494.91 hem I
de 1494.91 1495.0 de I
portar 1495.0 1495.33 portar I
mes 1495.33 1495.49 més I
fills 1495.49 1495.72 fills I
al 1495.72 1495.84 al I
mon 1495.84 1496.16 món I
mitjancant 1496.35 1496.82 mitjançant I
una 1496.82 1496.99 una I
tecnica 1496.99 1497.45 tècnica I
que 1497.45 1497.55 que I
fa 1497.55 1497.72 fa I
que 1497.72 1497.83 que I
les 1497.83 1497.98 les I
dones 1497.98 1498.27 dones I
retrocedeixen 1498.27 1498.94 retrocedeixen I
en 1498.94 1499.06 en I
drets 1499.06 1499.49 drets E
perque 1499.74 1500.01 perquè O
hem 1500.01 1500.12 hem B
de 1500.12 1500.21 de I
permetre 1500.21 1500.65 permetre I
i 1500.65 1500.7 i I
legitimitzar 1500.7 1501.27 legitimitzar I
una 1501.27 1501.41 una I
idea 1501.41 1501.86 idea I
de 1502.01 1502.18 de I
portar 1502.18 1502.51 portar I
mes 1502.51 1502.74 més I
persones 1502.74 1503.17 persones I
al 1503.17 1503.28 al I
mon 1503.28 1503.56 món I
quan 1503.56 1503.79 quan I
el 1503.79 1503.89 el I
que 1503.89 1503.98 que I
necessitem 1503.98 1504.49 necessitem I
precisament 1504.49 1504.95 precisament I
es 1504.95 1505.04 és I
redistribucio 1505.04 1505.64 redistribució I
de 1505.64 1505.72 de I
recursos 1505.72 1506.37 recursos E
redistribucio 1506.48 1507.07 redistribució B
d'esforcos 1507.07 1507.76 d'esforços I
per 1507.89 1508.02 per I
intentar 1508.02 1508.42 intentar I
que 1508.42 1508.5 que I
hi 1508.5 1508.54 hi I
hagi 1508.54 1508.68 hagi I
una 1508.68 1508.8 una I
major 1508.8 1509.01 major I
igualtat 1509.01 1509.59 igualtat I
per 1509.6 1509.73 per I
intentar 1509.73 1510.18 intentar I
que 1510.18 1510.27 que I
el 1510.61 1510.75 el I
mon 1510.75 1511.03 món I
no 1511.33 1511.55 no I
acabi 1511.55 1511.95 acabi I
precisament 1511.95 1512.47 precisament I
com 1512.47 1512.61 com I
els 1512.61 1512.73 els I
experts 1512.73 1513.17 experts I
diuen 1513.17 1513.38 diuen I
que 1513.38 1513.44 que I
acabaran 1513.44 1513.91 acabaran I
que 1514.13 1514.22 que I
es 1514.22 1514.49 és I
en 1514.6 1514.72 en I
fracas 1514.72 1515.21 fracàs E
precisament 1515.21 1515.8 precisament O
per 1515.8 1515.9 per B
aixo 1515.9 1516.25 això I
per 1516.46 1516.61 per I
estar 1518.77 1519.01 estar I
en 1519.01 1519.07 en I
contra 1519.07 1519.38 contra I
legalitzacio 1519.38 1519.82 legalització I
de 1520.01 1520.2 de I
la 1520.2 1520.42 la I
gestacio 1520.43 1520.77 gestació I
subrogada 1520.77 1521.33 subrogada I
fem 1521.49 1521.74 fem I
que 1521.74 1521.84 que I
la 1521.84 1521.93 la I
balanca 1521.93 1522.39 balança I
s'acabi 1522.4 1522.79 s'acabi I
d'equilibrar 1522.79 1523.3 d'equilibrar E
perque 1523.58 1523.78 perquè O
el 1523.78 1523.84 el B
que 1523.84 1523.9 que I
estem 1523.9 1524.19 estem I
fent 1524.19 1524.47 fent I
i 1524.8 1524.88 i I
no 1524.88 1524.98 no I
es 1524.98 1525.07 és I
nosaltres 1525.07 1525.51 nosaltres I
aspirem 1525.51 1525.86 aspirem I
a 1525.86 1525.93 a I
conveni 1525.93 1526.3 conveni I
com 1526.67 1526.84 com I
si 1526.84 1526.9 si I
aixo 1526.9 1527.04 això I
fos 1527.04 1527.19 fos I
l'assemblea 1527.19 1527.61 l'assemblea I
nacional 1527.61 1527.94 nacional I
de 1527.94 1528.01 de I
les 1528.01 1528.13 les I
nacions 1528.13 1528.43 nacions I
unides 1528.43 1528.82 unides I
es 1528.96 1529.14 és I
convencer 1529.14 1529.75 convèncer I
que 1530.01 1530.12 que I
no 1530.12 1530.38 no I
s'ha 1530.38 1530.6 s'ha I
de 1530.6 1530.7 de I
portar 1530.83 1531.22 portar I
mes 1531.22 1531.35 més I
fills 1531.35 1531.54 fills I
al 1531.54 1531.65 al I
mon 1531.65 1531.95 món E
que 1532.16 1532.31 que O
convencer 1532.31 1532.86 convèncer B
que 1532.86 1532.93 que I
hem 1532.93 1533.01 hem I
de 1533.01 1533.1 de I
canviar 1533.1 1533.5 canviar I
narratives 1533.54 1534.26 narratives E
i 1534.36 1534.46 i O
que 1534.46 1534.56 que O
hem 1534.56 1534.66 hem B
de 1534.66 1534.74 de I
dir-li 1534.74 1534.99 dir-li I
a 1534.99 1535.07 a I
tothom 1535.07 1535.55 tothom I
que 1535.57 1535.63 que I
el 1535.63 1535.89 el I
que 1535.9 1536.04 que I
realment 1536.04 1536.55 realment I
cal 1536.55 1536.71 cal I
fer 1536.71 1536.98 fer I
es 1537.02 1537.13 és I
desenvolupar 1537.13 1537.93 desenvolupar I
la 1538.71 1538.94 la I
lluita 1538.94 1539.24 lluita I
per 1539.24 1539.35 per I
les 1539.35 1539.46 les I
desigualtats 1539.46 1540.16 desigualtats E
treballar 1540.16 1540.73 treballar B
per 1540.94 1541.14 per I
acabar 1541.15 1541.64 acabar I
amb 1541.69 1541.88 amb I
el 1541.88 1541.96 el I
canvi 1541.96 1542.18 canvi I
climatic 1542.18 1542.69 climàtic I
per 1542.69 1542.86 per I
una 1542.86 1543.0 una I
redistribucio 1543.0 1543.49 redistribució I
de 1543.49 1543.56 de I
recursos 1543.56 1544.07 recursos E
i 1544.08 1544.14 i O
sobretot 1544.14 1544.6 sobretot O
acabar 1544.6 1544.82 acabar B
amb 1544.82 1544.91 amb I
la 1544.91 1544.97 la I
desigualtat 1544.97 1545.52 desigualtat I
infantil 1545.52 1546.03 infantil E
que 1546.23 1546.34 que O
es 1546.34 1546.49 és O
el 1546.52 1546.67 el O
que 1546.67 1546.81 que O
realment 1546.81 1547.2 realment O
ens 1547.2 1547.35 ens O
preocupa 1547.35 1547.75 preocupa O
la 1547.75 1547.83 la B
gestacio 1548.15 1548.45 gestació I
subrogada 1548.45 1549.12 subrogada I
es 1549.13 1549.26 és I
una 1549.26 1549.42 una I
tecnica 1549.42 1549.8 tècnica I
que 1549.8 1549.91 que I
legitima 1549.91 1550.41 legitima I
portar 1550.41 1550.7 portar I
mes 1550.7 1550.82 més I
fills 1550.82 1550.99 fills I
al 1550.99 1551.08 al I
mon 1551.08 1551.3 món E
i 1551.58 1551.72 i O
els 1551.72 1551.96 els O
hi 1551.96 1552.03 hi O
he 1552.03 1552.06 he O
explicat 1552.06 1552.63 explicat O
i 1552.73 1552.8 i O
despres 1552.8 1553.08 després O
continuarem 1553.08 1553.54 continuarem O
debatent 1553.54 1553.98 debatent O
que 1554.26 1554.37 que O
precisament 1554.37 1554.8 precisament O
aixo 1554.8 1555.09 això O
es 1555.11 1555.25 és O
el 1555.25 1555.33 el O
que 1555.33 1555.41 que O
no 1555.41 1555.49 no O
vol 1555.49 1555.73 vol O
la 1556.24 1556.36 la B
universitat 1556.36 1556.7 universitat I
autonoma 1556.7 1557.05 autònoma I
de 1557.05 1557.12 de I
barcelona 1557.12 1557.59 barcelona I
i 1557.78 1557.87 i I
per 1557.87 1557.97 per I
aixo 1557.97 1558.09 això I
estem 1558.09 1558.27 estem I
en 1558.27 1558.37 en I
contra 1558.37 1558.66 contra I
legalitzacio 1558.66 1559.29 legalització I
de 1559.38 1559.45 de I
la 1559.45 1559.63 la I
maternitat 1559.64 1560.13 maternitat I
subrogada 1560.13 1560.61 subrogada E
gracies 1560.61 1561.08 gràcies O
bona 1580.72 1580.99 bona O
tarda 1580.99 1581.31 tarda O
soc 1581.31 1581.5 sóc O
la 1581.5 1581.6 la O
paloma 1581.6 1581.89 paloma O
abril 1581.89 1582.28 abril O
i 1582.29 1582.39 i O
dure 1582.39 1582.64 duré O
terme 1582.64 1583.04 terme O
la 1583.06 1583.25 la O
segona 1583.25 1583.64 segona O
refundacio 1583.64 1584.34 refundació O
de 1584.35 1584.52 de O
l'equip 1584.52 1584.89 l'equip O
a 1584.96 1585.07 a O
favor 1585.07 1585.49 favor O
pero 1585.95 1586.07 però O
en 1586.07 1586.13 en O
primer 1586.13 1586.4 primer O
lloc 1586.4 1586.65 lloc O
volem 1586.72 1587.0 volem O
tractar 1587.0 1587.39 tractar O
una 1587.4 1587.61 una O
serie 1587.61 1587.83 sèrie O
d'arguments 1587.83 1588.3 d'arguments O
que 1588.3 1588.38 que O
ens 1588.38 1588.54 ens O
ha 1588.54 1588.62 ha O
presentat 1588.62 1589.18 presentat O
l'equip 1589.23 1589.53 l'equip O
contrari 1589.53 1590.06 contrari O
resulta 1590.63 1591.05 resulta O
que 1591.05 1591.18 que O
la 1591.18 1591.27 la O
seva 1591.27 1591.48 seva O
linia 1591.48 1591.9 línia O
no 1592.19 1592.34 no O
va 1592.34 1592.41 va B
en 1592.41 1592.49 en I
contra 1592.49 1592.81 contra I
de 1592.81 1592.89 de I
la 1592.89 1592.95 la I
maternitat 1592.95 1593.47 maternitat E
subrogada 1593.47 1594.05 subrogada O
van 1594.06 1594.25 van O
contra 1594.25 1594.49 contra O
la 1594.49 1594.56 la O
maternitat 1594.56 1595.22 maternitat O
estan 1596.06 1596.34 estan B
parlant 1596.35 1596.76 parlant I
d'uns 1597.1 1597.33 d'uns I
nens 1597.33 1597.66 nens I
que 1597.66 1597.78 que I
han 1597.78 1597.88 han I
de 1597.88 1597.95 de I
ser 1597.95 1598.08 ser I
adoptats 1598.08 1598.7 adoptats E
pero 1598.83 1598.98 però B
la 1598.98 1599.07 la I
solucio 1599.08 1599.86 solució I
es 1600.19 1600.34 és I
adoptar 1600.34 1600.64 adoptar I
aquests 1600.64 1600.87 aquests I
nens 1600.87 1601.31 nens I
o 1601.46 1601.52 o I
es 1601.52 1601.62 és I
millorar 1601.62 1601.96 millorar I
les 1601.96 1602.1 les I
condicions 1602.1 1602.54 condicions I
d'aquests 1602.54 1602.81 d'aquests I
paisos 1602.81 1603.4 països E
potser 1603.56 1603.84 potser O
aquests 1603.84 1604.05 aquests B
nens 1604.05 1604.45 nens I
tindrien 1604.57 1605.02 tindrien I
si 1605.02 1605.15 si I
millorem 1605.15 1605.49 millorem I
les 1605.49 1605.62 les I
condicions 1605.62 1606.09 condicions I
d'aquests 1606.09 1606.38 d'aquests I
paisos 1606.38 1606.9 països I
tot 1607.21 1607.44 tot I
el 1607.44 1607.54 el I
dret 1607.54 1607.8 dret I
d'estar 1607.8 1608.06 d'estar I
amb 1608.06 1608.15 amb I
les 1608.15 1608.27 les I
seves 1608.27 1608.51 seves I
families 1608.51 1609.06 famílies I
i 1609.07 1609.16 i I
no 1609.16 1609.32 no I
haver 1609.32 1609.54 haver I
de 1609.54 1609.62 de I
patir 1609.7 1610.16 patir I
totes 1610.25 1610.57 totes I
aquestes 1610.57 1610.96 aquestes I
desigualtats 1610.96 1611.79 desigualtats E
ens 1612.4 1612.57 ens O
han 1612.57 1612.67 han O
parlat 1612.68 1612.97 parlat O
a 1612.97 1613.03 a O
mes 1613.03 1613.31 més O
que 1613.54 1613.65 que O
l'adopcio 1613.65 1614.3 l'adopció B
es 1614.48 1614.66 és I
un 1614.66 1614.84 un I
be 1614.84 1615.03 bé I
substituible 1615.03 1616.11 substituïble I
amb 1616.12 1616.32 amb I
la 1616.32 1616.38 la I
maternitat 1616.38 1616.92 maternitat I
subrogada 1616.92 1617.52 subrogada E
senyors 1617.53 1618.1 senyors O
aixo 1618.13 1618.41 això B
no 1618.41 1618.53 no I
es 1618.53 1618.69 és I
veritat 1618.69 1619.16 veritat E
tots 1619.31 1619.52 tots B
els 1619.52 1619.66 els I
estudis 1619.66 1620.12 estudis I
fins 1620.12 1620.34 fins I
i 1620.34 1620.41 i I
tot 1620.41 1620.59 tot I
el 1620.59 1620.68 el I
del 1620.68 1620.85 del I
comite 1620.85 1621.21 comité I
de 1621.21 1621.31 de I
bioetica 1621.31 1621.99 bioètica I
i 1622.46 1622.58 i I
de 1622.58 1622.69 de I
deontologia 1622.69 1623.41 deontologia I
medica 1623.53 1624.04 mèdica I
espanyol 1624.05 1624.6 espanyol I
parla 1624.82 1625.28 parla I
que 1625.37 1625.46 que I
el 1625.46 1625.55 el I
que 1625.55 1625.67 que I
volen 1625.67 1625.91 volen I
les 1625.91 1626.07 les I
parelles 1626.07 1626.54 parelles I
que 1626.54 1626.63 que I
estan 1626.63 1626.91 estan I
tenint 1626.91 1627.22 tenint I
una 1627.22 1627.34 una I
maternitat 1627.34 1627.9 maternitat I
subrogada 1627.9 1628.52 subrogada I
es 1628.68 1628.86 és I
un 1628.86 1628.97 un I
tipus 1628.97 1629.34 tipus I
d'experiencia 1629.34 1630.08 d'experiència I
que 1630.08 1630.19 que I
mitjancant 1630.19 1630.68 mitjançant I
una 1630.68 1630.8 una I
adopcio 1630.8 1631.41 adopció I
no 1631.62 1631.75 no I
es 1631.75 1631.85 es I
pot 1631.85 1632.04 pot I
tenir 1632.04 1632.35 tenir E
que 1632.62 1632.7 que O
es 1632.7 1632.94 és O
moral 1632.94 1633.21 moral O
o 1633.21 1633.27 o O
no 1633.27 1633.52 no O
aixo 1633.6 1633.85 això B
no 1633.85 1633.93 no I
es 1633.93 1634.02 és I
el 1634.02 1634.13 el I
debat 1634.13 1634.47 debat I
el 1634.74 1634.89 el I
debat 1634.89 1635.25 debat I
es 1635.26 1635.42 és I
que 1635.42 1635.53 que I
aixo 1635.53 1635.94 això I
es 1635.95 1636.22 és I
una 1636.25 1636.48 una I
realitat 1636.48 1637.04 realitat E
no 1637.41 1637.55 no B
ens 1637.55 1637.7 ens I
han 1637.7 1637.87 han I
portat 1637.88 1638.34 portat I
cap 1638.35 1638.64 cap I
tipus 1638.65 1639.05 tipus I
d'altre 1639.05 1639.38 d'altre I
model 1639.38 1639.68 model I
de 1639.68 1639.76 de I
prohibicio 1639.76 1640.43 prohibició E
i 1640.65 1640.76 i O
el 1640.76 1640.86 el B
que 1640.86 1640.98 que I
tenim 1640.98 1641.26 tenim I
ara 1641.26 1641.62 ara I
i 1641.76 1641.85 i I
que 1641.85 1641.96 que I
de 1641.96 1642.05 de I
fet 1642.05 1642.23 fet I
es 1642.23 1642.36 és I
el 1642.36 1642.57 el I
que 1642.68 1642.81 que I
els 1642.81 1642.96 els I
te 1642.96 1643.21 té I
a 1643.22 1643.33 a I
tots 1643.33 1643.57 tots I
els 1643.57 1643.73 els I
paisos 1643.73 1644.08 països I
del 1644.08 1644.23 del I
mon 1644.23 1644.43 món I
on 1644.44 1644.6 on I
esta 1644.6 1644.87 està I
prohibit 1644.87 1645.34 prohibit I
no 1645.56 1645.74 no I
es 1645.74 1646.02 és I
eficac 1646.1 1646.78 eficaç E
per 1647.05 1647.23 per O
que 1647.23 1647.45 què O
perque 1647.97 1648.34 perquè O
el 1648.42 1648.55 el B
que 1648.55 1648.67 que I
mes 1648.67 1648.86 més I
ha 1648.86 1648.93 ha I
d'importar 1648.93 1649.51 d'importar I
a 1649.52 1649.98 a I
l'hora 1649.98 1650.63 l'hora I
de 1650.64 1650.79 de I
la 1650.79 1650.89 la I
maternitat 1650.89 1651.49 maternitat I
subrogada 1651.49 1652.29 subrogada I
son 1652.56 1652.89 són I
els 1652.89 1653.1 els I
drets 1653.11 1653.52 drets I
de 1653.53 1653.66 de I
les 1653.66 1653.82 les I
persones 1653.82 1654.36 persones I
vulnerables 1654.41 1655.24 vulnerables E
quines 1655.46 1655.78 quines O
son 1655.78 1655.94 són O
les 1655.94 1656.09 les B
persones 1656.09 1656.56 persones I
mes 1656.56 1656.78 més I
es 1656.78 1656.85 és I
vulnerables 1656.85 1657.46 vulnerables I
a 1657.46 1657.51 a I
dins 1657.51 1657.72 dins I
d'aquesta 1657.72 1658.09 d'aquesta I
equacio 1658.09 1658.54 equació I
el 1658.91 1659.02 el I
menor 1659.02 1659.47 menor I
i 1659.69 1659.79 i I
la 1659.79 1659.88 la I
mare 1659.88 1660.1 mare I
gestant 1660.1 1660.61 gestant E
el 1661.56 1661.67 el B
primer 1661.67 1661.95 primer I
dret 1661.95 1662.17 dret I
que 1662.17 1662.26 que I
s'ha 1662.26 1662.38 s'ha I
de 1662.38 1662.47 de I
protegir 1662.47 1662.97 protegir I
es 1663.02 1663.19 és I
el 1663.19 1663.3 el I
del 1663.3 1663.45 del I
menor 1663.45 1663.82 menor E
per 1664.01 1664.13 per O
aixo 1664.13 1664.51 això O
quan 1664.52 1664.72 quan B
arriben 1664.72 1665.07 arriben I
a 1665.07 1665.1 a I
espanya 1665.1 1665.53 espanya I
aquestes 1665.53 1666.08 aquestes I
parelles 1666.25 1666.7 parelles I
de 1666.7 1666.81 de I
les 1666.81 1667.01 les I
elits 1667.04 1667.54 elits I
economiques 1667.96 1668.68 econòmiques I
que 1668.68 1668.77 que I
han 1668.77 1668.86 han I
anat 1668.86 1669.09 anat I
a 1669.09 1669.16 a I
explotar 1669.17 1669.73 explotar I
a 1669.73 1669.77 a I
altres 1669.77 1670.22 altres I
paisos 1670.22 1670.7 països I
i 1670.86 1670.98 i I
porten 1670.98 1671.39 porten I
el 1671.39 1671.53 el I
nen 1671.53 1671.81 nen I
a 1672.01 1672.16 a I
aquest 1672.16 1672.42 aquest I
nen 1672.42 1672.67 nen I
se 1673.38 1673.61 se I
l'ha 1673.61 1673.77 l'ha I
de 1673.77 1673.97 de I
registrar 1673.98 1674.71 registrar I
obligatoriament 1674.75 1675.99 obligatòriament E
perque 1676.18 1676.44 perquè O
el 1676.44 1676.5 el B
dret 1676.5 1676.73 dret I
al 1676.73 1676.87 al I
registre 1676.87 1677.42 registre I
a 1677.42 1677.52 a I
la 1677.52 1677.63 la I
nacionalitat 1677.63 1678.4 nacionalitat I
i 1678.4 1678.48 i I
a 1678.48 1678.56 a I
la 1678.56 1678.65 la I
identitat 1678.65 1679.24 identitat I
son 1679.37 1679.58 són I
uns 1679.58 1679.76 uns I
drets 1679.76 1680.14 drets I
fonamentals 1680.22 1681.01 fonamentals I
dels 1681.01 1681.27 dels I
nens 1681.27 1681.71 nens E
si 1681.9 1682.08 si O
companya 1682.08 1682.6 companya O
vostes 1683.11 1683.54 vostés B
diuen 1683.54 1683.93 diuen I
que 1683.93 1684.02 que I
hem 1684.02 1684.13 hem I
de 1684.13 1684.22 de I
regular 1684.22 1684.57 regular I
la 1684.57 1684.65 la I
gestacio 1684.65 1685.07 gestació I
subrogada 1685.07 1685.6 subrogada I
perque 1685.6 1685.84 perquè I
es 1685.84 1685.93 és I
impossible 1685.93 1686.41 impossible I
prohibir-ho 1686.41 1686.74 prohibir-ho I
tots 1686.74 1686.93 tots I
els 1686.93 1687.07 els I
paisos 1687.07 1687.61 països I
pero 1687.86 1688.01 però I
no 1688.01 1688.1 no I
creu 1688.1 1688.27 creu I
que 1688.27 1688.33 que I
aquest 1688.33 1688.52 aquest I
es 1688.52 1688.64 és I
un 1688.64 1688.74 un I
motiu 1688.74 1689.07 motiu I
insuficient 1689.09 1690.12 insuficient I
per 1690.12 1690.24 per I
regular 1690.24 1690.51 regular I
aquesta 1690.51 1690.78 aquesta I
practica 1690.78 1691.36 pràctica E
de 1691.93 1692.08 de B
fet 1692.08 1692.39 fet I
a 1692.53 1692.63 a I
l'inreves 1692.63 1693.27 l'inrevés E
si 1693.36 1693.55 si B
no 1693.55 1693.65 no I
es 1693.65 1693.73 es I
pot 1693.73 1693.94 pot I
prohibir 1693.94 1694.47 prohibir I
que 1694.49 1694.56 que I
ens 1694.56 1694.7 ens I
queda 1694.7 1695.05 queda I
garantir 1695.18 1695.7 garantir E
legislar 1697.26 1697.94 legislar B
no 1697.97 1698.13 no I
es 1698.13 1698.32 és I
liberalitzar 1698.32 1699.09 liberalitzar E
legislar 1699.53 1700.13 legislar B
es 1700.14 1700.31 és I
donar 1700.31 1700.66 donar I
els 1700.69 1700.92 els I
drets 1700.92 1701.25 drets I
que 1701.25 1701.33 que I
es 1701.33 1701.44 es I
mereixen 1701.44 1702.02 mereixen I
totes 1702.03 1702.46 totes I
les 1702.46 1702.67 les I
parts 1702.67 1702.96 parts I
d'aquesta 1702.96 1703.44 d'aquesta I
equacio 1703.44 1704.01 equació E
perque 1704.25 1704.66 perquè O
per 1704.87 1705.02 per O
que 1705.02 1705.35 què O
aquest 1705.44 1705.77 aquest B
nen 1705.77 1706.06 nen I
queda 1706.26 1706.51 queda I
protegit 1706.51 1707.14 protegit I
queda 1707.29 1707.5 queda I
protegit 1707.5 1707.93 protegit I
mitjancant 1707.94 1708.45 mitjançant I
el 1708.45 1708.55 el I
registre 1709.53 1710.17 registre I
i 1710.34 1710.46 i I
mitjancant 1710.46 1711.08 mitjançant I
l'analisi 1711.8 1712.45 l'anàlisi I
de 1712.46 1712.62 de I
quin 1712.62 1712.91 quin I
sera 1712.91 1713.26 serà I
el 1713.27 1713.41 el I
seu 1713.41 1713.62 seu I
millor 1713.62 1713.86 millor I
interes 1713.86 1714.26 interès I
per 1714.26 1714.46 per I
la 1714.46 1714.55 la I
seva 1714.55 1714.77 seva I
afiliacio 1714.77 1715.46 afiliació E
a 1716.16 1716.25 a O
la 1716.25 1716.34 la O
mare 1716.34 1716.55 mare O
gestant 1716.55 1717.07 gestant O
com 1717.29 1717.53 com O
garantirem 1717.59 1718.3 garantirem B
els 1718.93 1719.13 els I
drets 1719.13 1719.39 drets I
a 1719.39 1719.45 a I
la 1719.45 1719.53 la I
mares 1719.53 1719.76 mares I
gestants 1719.76 1720.15 gestants I
com 1720.16 1720.32 com I
han 1720.32 1720.47 han I
dit 1720.47 1720.69 dit I
el 1720.75 1720.89 el I
comite 1720.89 1721.39 comitè I
de 1721.4 1721.56 de I
bioetica 1721.56 1722.06 bioètica I
espanyol 1722.06 1722.46 espanyol I
i 1722.46 1722.52 i I
d'antologia 1722.52 1723.32 d'antologia E
s'ha 1723.48 1723.67 s'ha B
de 1723.67 1723.78 de I
respectar 1723.78 1724.31 respectar I
la 1724.31 1724.42 la I
seva 1724.42 1724.84 seva I
dignitat 1724.85 1725.44 dignitat I
la 1725.47 1725.62 la I
seva 1725.62 1725.87 seva I
llibertat 1725.87 1726.44 llibertat I
la 1726.62 1726.76 la I
seva 1726.76 1727.0 seva I
integritat 1727.0 1727.49 integritat I
fisica 1727.49 1727.91 física I
i 1727.91 1727.96 i I
la 1727.96 1728.06 la I
seva 1728.06 1728.34 seva I
integritat 1728.65 1729.38 integritat I
moral 1729.38 1729.73 moral E
aixo 1729.96 1730.27 això O
com 1730.27 1730.44 com O
ho 1730.44 1730.53 ho O
farem 1730.53 1730.93 farem O
durant 1731.18 1731.48 durant B
tot 1731.48 1731.62 tot I
el 1731.62 1731.72 el I
proces 1731.72 1732.07 procés I
aquesta 1732.19 1732.63 aquesta I
mare 1732.63 1732.86 mare I
gestant 1732.86 1733.27 gestant I
tindra 1733.43 1733.78 tindrà I
dret 1733.78 1734.02 dret I
a 1734.02 1734.09 a I
quedar-se 1734.09 1734.49 quedar-se I
aquest 1734.49 1734.69 aquest I
nen 1734.69 1734.87 nen I
si 1734.87 1734.99 si I
ho 1734.99 1735.03 ho I
decideix 1735.03 1735.64 decideix E
de 1735.66 1735.79 de O
fet 1735.79 1736.04 fet O
una 1736.24 1736.46 una B
vegada 1736.46 1736.93 vegada I
ha 1736.94 1737.08 ha I
tingut 1737.55 1737.91 tingut I
el 1737.91 1738.02 el I
nen 1738.02 1738.3 nen I
tindra 1738.31 1738.61 tindrà I
sis 1738.61 1738.9 sis I
setmanes 1738.9 1739.48 setmanes I
per 1739.74 1739.91 per I
poder 1739.91 1740.16 poder I
quedar-se'l 1740.16 1740.64 quedar-se'l I
com 1740.64 1740.81 com I
es 1740.81 1740.99 és I
el 1741.21 1741.37 el I
metode 1741.37 1741.77 mètode I
que 1741.77 1741.88 que I
fan 1741.88 1742.1 fan I
al 1742.1 1742.22 al I
canada 1742.22 1742.63 canadà I
o 1742.77 1742.9 o I
islandia 1742.9 1743.53 islàndia E
a 1744.1 1744.16 a O
mes 1744.16 1744.35 més O
tambe 1744.35 1744.68 també B
tindra 1744.68 1745.09 tindrà I
dret 1745.09 1745.52 dret I
a 1745.53 1745.66 a I
poder 1745.66 1746.08 poder I
acabar 1746.6 1747.42 acabar I
amb 1747.6 1747.79 amb I
el 1747.79 1747.89 el I
seu 1747.89 1748.15 seu I
embaras 1748.15 1748.67 embaràs E
podra 1748.94 1749.23 podrà B
decidir 1749.23 1749.63 decidir I
quin 1749.63 1749.77 quin I
es 1749.77 1749.91 és I
el 1749.91 1750.02 el I
seu 1750.02 1750.19 seu I
metode 1750.19 1750.56 mètode I
de 1750.56 1750.66 de I
vida 1750.66 1750.91 vida I
i 1751.38 1751.48 i I
al 1751.48 1751.59 al I
final 1751.59 1751.98 final I
tindra 1752.18 1752.52 tindrà I
totes 1752.52 1752.83 totes I
les 1752.83 1753.01 les I
garanties 1753.01 1753.57 garanties I
sanitaries 1753.61 1754.48 sanitàries I
que 1754.64 1754.72 que I
es 1754.72 1754.84 es I
mereix 1754.84 1755.27 mereix E
per 1755.41 1755.6 per O
que 1755.6 1755.75 què O
senyors 1755.75 1756.18 senyors O
perque 1756.18 1756.44 perquè O
tenim 1756.44 1756.72 tenim B
els 1756.72 1756.86 els I
mitjans 1756.86 1757.42 mitjans E
de 1757.6 1757.76 de B
fet 1757.76 1757.97 fet I
espanya 1757.97 1758.48 espanya I
som 1758.61 1758.87 som I
el 1759.08 1759.22 el I
millor 1759.22 1759.6 millor I
sistema 1759.6 1760.06 sistema I
sanitari 1760.06 1760.54 sanitari I
de 1760.54 1760.65 de I
tota 1760.72 1761.11 tota I
la 1761.12 1761.26 la I
unio 1761.26 1761.65 unió I
europea 1761.66 1762.33 europea E
un 1762.58 1762.79 un B
sistema 1762.79 1763.13 sistema I
sanitari 1763.13 1763.51 sanitari I
que 1763.51 1763.59 que I
es 1763.59 1763.66 és I
el 1763.66 1763.79 el I
tercer 1763.79 1764.22 tercer I
millor 1764.22 1764.51 millor I
del 1764.51 1764.68 del I
mon 1764.68 1765.01 món I
quins 1765.29 1765.64 quins I
millors 1765.64 1765.97 millors I
mitjans 1765.97 1766.4 mitjans I
que 1766.4 1766.5 que I
aquests 1766.5 1766.98 aquests I
per 1767.13 1767.3 per I
poder 1767.3 1767.56 poder I
garantir 1767.56 1768.05 garantir I
la 1768.08 1768.21 la I
salut 1768.21 1768.7 salut I
i 1768.71 1768.82 i I
la 1768.82 1768.93 la I
dignitat 1768.93 1769.43 dignitat I
legal 1769.46 1769.94 legal I
i 1769.95 1770.02 i I
sanitaria 1770.02 1770.68 sanitària I
d'aquestes 1770.9 1771.38 d'aquestes I
mares 1771.38 1771.65 mares I
gestants 1771.65 1772.19 gestants E
a 1772.5 1772.62 a O
mes 1772.62 1772.91 més O
sera 1773.06 1773.36 serà B
un 1773.36 1773.46 un I
procediment 1773.46 1774.14 procediment I
altruista 1774.15 1774.97 altruista I
perque 1775.15 1775.44 perquè I
no 1775.44 1775.59 no I
estem 1775.59 1775.91 estem I
parlant 1775.91 1776.29 parlant I
de 1776.29 1776.36 de I
