bon 37.96 38.17 bon O
gestant 1563.39 1563.82 gestant I
subrogada 1563.82 1564.51 subrogada I
el 1565.11 1565.26 el I
que 1565.26 1565.34 que I
ha 1565.34 1565.38 ha I
de 1565.38 1565.48 de I
fer 1565.48 1565.75 fer I
es 1565.76 1565.95 és I
haver 1565.95 1566.13 haver I
set 1566.13 1566.36 sét I
mare 1566.36 1566.67 mare I
anteriorment 1566.68 1567.54 anteriorment E
si 1567.89 1568.06 si B
ella 1568.06 1568.15 ella I
ja 1568.15 1568.22 ja I
ha 1568.22 1568.26 ha I
set 1568.26 1568.44 sét I
mare 1568.44 1568.61 mare I
anteriorment 1568.61 1569.34 anteriorment E
ja 1569.52 1569.67 ja B
sap 1569.67 1570.26 sap I
quin 1570.42 1570.6 quin I
sentiment 1570.6 1571.36 sentiment I
es 1571.65 1571.82 es I
te 1571.82 1572.16 té I
a 1572.17 1572.26 a I
la 1572.26 1572.36 la I
panxa 1572.36 1572.94 panxa E
ja 1573.34 1573.43 ja B
sap 1573.43 1573.66 sap I
que 1573.67 1573.87 que I
quin 1573.88 1574.56 quin I
sentiment 1574.69 1575.29 sentiment I
produeix 1575.29 1575.78 produeix I
un 1575.78 1575.96 un I
nado 1575.96 1576.7 nadó I
dins 1576.72 1576.95 dins I
seu 1576.95 1577.34 seu E
per 1577.92 1578.08 per B
tant 1578.08 1578.42 tant I
n'es 1578.48 1578.77 n'és I
conscient 1578.77 1579.49 conscient E
tambe 1580.47 1580.97 també O
heu 1581.22 1581.35 heu O
parlat 1581.35 1581.67 parlat O
que 1581.68 1581.82 que O
no 1581.82 1581.89 no B
hi 1581.89 1581.94 hi I
hauran 1581.94 1582.24 hauran I
proutes 1582.28 1582.72 proutes I
dones 1582.72 1583.28 dones E
si 1583.68 1583.87 sí B
que 1583.87 1583.96 que I
hi 1583.96 1583.99 hi I
hauran 1583.99 1584.25 hauran I
proutes 1584.25 1584.59 proutes I
dones 1584.59 1585.09 dones I
per 1585.24 1585.43 per I
que 1585.43 1585.76 què I
perque 1585.85 1586.05 perquè I
nosaltres 1586.05 1586.71 nosaltres I
oferim 1587.01 1587.59 oferim I
un 1588.03 1588.21 un I
sistema 1588.21 1588.83 sistema I
com 1588.85 1589.05 com I
el 1589.05 1589.14 el I
de 1589.14 1589.22 de I
la 1589.22 1589.3 la I
donacio 1589.3 1589.74 donació I
d'organs 1589.74 1590.19 d'òrgans I
el 1590.2 1590.29 el I
sistema 1590.29 1590.6 sistema I
de 1590.6 1590.67 de I
donacio 1590.67 1591.1 donació I
d'organs 1591.13 1591.65 d'òrgans I
encreuats 1592.21 1593.02 encreuats E
que 1593.36 1593.47 que O
es 1593.47 1593.55 és O
aixo 1593.55 1593.82 això O
del 1593.82 1593.95 del B
sistema 1593.95 1594.33 sistema I
de 1594.33 1594.43 de I
la 1594.43 1594.53 la I
donacio 1594.53 1594.92 donació I
d'organs 1594.92 1595.23 d'òrgans I
encreuat 1595.23 1595.79 encreuat I
aixo 1596.18 1596.33 això I
significa 1596.33 1596.89 significa I
que 1597.23 1597.32 que I
evidentment 1597.32 1597.95 evidentment I
com 1597.98 1598.16 com I
son 1598.16 1598.36 són I
coses 1598.36 1598.64 coses I
diferents 1598.64 1599.16 diferents I
la 1599.21 1599.28 la I
donacio 1599.28 1599.66 donació I
d'organs 1599.66 1600.07 d'òrgans I
i 1600.13 1600.18 i I
la 1600.18 1600.28 la I
gestacio 1600.28 1600.69 gestació I
subrogada 1600.69 1601.31 subrogada I
farem 1601.62 1601.85 farem I
un 1601.85 1601.97 un I
sistema 1601.97 1602.59 sistema I
sol 1602.67 1603.26 sol I
per 1603.27 1603.39 per I
la 1603.39 1603.48 la I
gestacio 1603.48 1603.85 gestació I
subrogada 1603.85 1604.54 subrogada I
que 1604.88 1604.97 que I
el 1604.97 1605.03 el I
que 1605.03 1605.12 que I
fara 1605.12 1605.36 farà I
que 1605.36 1605.47 que I
es 1605.47 1605.63 és I
una 1605.65 1605.85 una I
familia 1605.85 1606.4 família I
vol 1607.25 1607.64 vol I
un 1607.9 1608.01 un I
nado 1608.01 1608.35 nadó I
perque 1608.38 1608.63 perquè I
la 1608.63 1608.74 la I
seva 1608.74 1609.03 seva I
dona 1609.03 1609.26 dona I
per 1609.26 1609.46 per I
exemple 1609.46 1610.08 exemple I
o 1610.27 1610.4 o I
una 1610.4 1610.6 una I
familia 1610.6 1610.86 família I
homosexual 1610.86 1611.46 homosexual I
no 1612.23 1612.4 no I
pot 1612.4 1612.59 pot I
gestar 1612.59 1612.94 gestar I
perque 1612.94 1613.2 perquè I
el 1613.2 1613.26 el I
seu 1613.26 1613.48 seu I
uter 1613.48 1613.78 úter I
no 1613.87 1613.98 no I
es 1613.98 1614.11 és I
viable 1614.11 1614.6 viable I
alguna 1615.68 1616.0 alguna I
persona 1616.0 1616.36 persona I
del 1616.36 1616.5 del I
seu 1616.5 1616.69 seu I
entorn 1616.69 1617.22 entorn I
de 1617.37 1617.47 de I
confianca 1617.47 1618.05 confiança I
que 1618.05 1618.16 que I
hi 1618.16 1618.25 hi I
hagi 1618.25 1618.57 hagi I
set 1618.57 1618.8 sét I
mare 1618.8 1619.08 mare I
anteriorment 1619.09 1619.72 anteriorment I
i 1619.72 1619.77 i I
en 1619.77 1619.91 en I
plena 1619.91 1620.18 plena I
capacitat 1620.18 1620.87 capacitat I
economica 1621.36 1622.21 econòmica I
gesti 1622.66 1623.07 gesti I
per 1623.07 1623.25 per I
una 1623.25 1623.36 una I
altra 1623.36 1623.54 altra I
persona 1623.54 1624.01 persona I
aleatoria 1624.02 1624.81 aleatòria I
amb 1624.82 1624.97 amb I
relacio 1624.97 1625.48 relació I
epistolar 1625.49 1626.43 epistolar I
per 1626.6 1626.72 per I
tant 1626.72 1626.95 tant I
anonima 1627.0 1627.64 anònima I
el 1627.86 1627.98 el I
fill 1627.98 1628.41 fill I
d'una 1628.42 1628.58 d'una I
altra 1628.58 1628.73 altra I
persona 1628.73 1629.11 persona I
que 1629.11 1629.21 que I
ho 1629.21 1629.24 ho I
sol*liciti 1629.24 1629.9 sol·liciti E
per 1630.38 1630.54 per O
tant 1630.54 1630.89 tant O
d'aquesta 1631.16 1631.5 d'aquesta B
manera 1631.5 1631.96 manera I
estem 1632.16 1632.49 estem I
garantint 1632.49 1633.06 garantint I
la 1633.06 1633.15 la I
relacio 1633.15 1633.5 relació I
epistolar 1633.5 1634.04 epistolar E
digui'm 1634.78 1635.1 digui'm O
com 1635.48 1635.7 com B
gestionara 1635.7 1636.22 gestionarà I
el 1636.22 1636.37 el I
cas 1636.37 1636.75 cas I
en 1636.79 1637.0 en I
que 1637.0 1637.21 què I
es 1637.23 1637.43 es I
crei 1637.43 1637.63 crei I
un 1637.63 1637.88 un I
vincle 1637.88 1638.29 vincle I
que 1638.29 1638.39 que I
no 1638.39 1638.49 no I
han 1638.49 1638.6 han I
pogut 1638.6 1638.91 pogut I
preveure 1638.92 1639.48 preveure I
i 1639.51 1639.65 i I
la 1639.65 1639.76 la I
mare 1639.76 1639.98 mare I
gestant 1639.98 1640.51 gestant I
no 1640.52 1640.74 no I
vulgui 1640.74 1641.05 vulgui I
entregar 1641.05 1641.38 entregar I
el 1641.38 1641.44 el I
nado 1641.44 1641.8 nadó E
en 1643.03 1643.17 en B
el 1643.17 1643.26 el I
cas 1643.26 1643.44 cas I
que 1643.45 1643.6 que I
la 1643.6 1643.69 la I
mare 1643.69 1643.9 mare I
gestant 1643.9 1644.39 gestant I
no 1644.65 1644.78 no I
vulgui 1644.78 1645.11 vulgui I
entregar 1645.36 1645.96 entregar I
el 1645.96 1646.02 el I
nado 1646.02 1646.48 nadó I
primer 1646.95 1647.35 primer I
hi 1647.43 1647.5 hi I
han 1647.5 1647.7 han I
els 1647.75 1648.09 els I
suposits 1648.12 1648.74 supòsits I
com 1648.74 1648.95 com I
hem 1648.95 1649.16 hem I
dit 1649.16 1649.44 dit I
de 1649.89 1650.05 de I
l'avort 1650.05 1650.53 l'avort I
en 1650.56 1650.99 en I
casos 1650.99 1651.33 casos I
de 1651.33 1651.47 de I
que 1651.77 1652.14 què I
ella 1652.27 1652.53 ella I
vulgui 1652.53 1652.97 vulgui I
avortar 1653.25 1653.69 avortar I
perque 1653.69 1653.91 perquè I
tenim 1653.91 1654.11 tenim I
les 1654.11 1654.23 les I
catorze 1654.23 1654.57 catorze I
setmanes 1654.57 1655.09 setmanes I
i 1655.3 1655.33 i I
en 1655.38 1655.55 en I
cas 1655.55 1655.81 cas I
que 1655.82 1655.97 que I
no 1655.97 1656.09 no I
vulgui 1656.09 1656.61 vulgui I
entregar 1657.38 1657.94 entregar I
el 1657.95 1658.46 el I
nado 1658.47 1658.95 nadó I
llavors 1659.26 1659.62 llavors I
ja 1659.62 1659.7 ja I
passariem 1659.7 1660.2 passaríem I
procediments 1660.2 1660.82 procediments I
legals 1660.82 1661.37 legals E
llavorens 1661.79 1662.32 llavorens O
el 1662.66 1662.79 el O
que 1662.79 1663.19 que O
hauriem 1663.2 1663.51 hauríem O
de 1663.51 1663.61 de O
parlar 1663.61 1664.21 parlar O
tambe 1664.22 1664.63 també O
es 1664.64 1664.82 és O
que 1664.82 1665.08 que O
heu 1665.57 1665.74 heu O
dit 1665.74 1666.03 dit O
tambe 1666.06 1666.45 també O
que 1666.45 1666.59 que O
se 1666.59 1666.71 se O
la 1666.71 1666.81 la O
pot 1666.81 1667.0 pot O
vulnerar 1667.0 1667.45 vulnerar O
li 1669.57 1669.71 li O
pot 1669.71 1669.84 pot O
afectar 1669.84 1670.15 afectar O
de 1670.15 1670.22 de O
manera 1670.22 1670.49 manera O
fisica 1670.49 1671.1 física O
nosaltres 1671.76 1672.15 nosaltres O
hem 1672.15 1672.23 hem O
dit 1672.23 1672.36 dit O
que 1672.36 1672.45 que O
no 1672.45 1672.54 no B
hi 1672.54 1672.61 hi I
ha 1672.61 1672.68 ha I
nens 1672.68 1673.02 nens I
a 1673.02 1673.08 a I
la 1673.08 1673.18 la I
carta 1673.18 1673.61 carta E
nosaltres 1673.78 1674.27 nosaltres O
no 1674.28 1674.42 no O
hi 1674.42 1674.48 hi O
ha 1674.48 1674.54 ha O
nens 1674.54 1674.74 nens O
a 1674.74 1674.79 a O
la 1674.79 1674.87 la O
carta 1674.87 1675.15 carta O
si 1675.15 1675.24 si B
la 1675.24 1675.33 la I
dona 1675.33 1675.52 dona I
es 1675.52 1675.59 es I
queda 1675.59 1675.75 queda I
embarassada 1675.75 1676.36 embarassada I
de 1676.62 1676.74 de I
dos 1676.74 1677.16 dos I
nens 1677.91 1678.04 nens I
els 1678.04 1678.2 els I
fills 1678.2 1678.46 fills I
que 1678.46 1678.55 que I
tindra 1678.55 1678.81 tindrà I
l'altra 1678.81 1679.04 l'altra I
parella 1679.04 1679.49 parella I
la 1679.66 1679.79 la I
familia 1679.79 1680.12 família I
comitent 1680.12 1680.61 comitent I
seran 1680.61 1680.94 seran I
dos 1681.11 1681.51 dos E
no 1682.38 1682.52 no O
estem 1682.52 1682.8 estem O
a 1682.8 1682.88 a O
favor 1682.88 1683.14 favor O
d'una 1683.14 1683.32 d'una O
reduccio 1683.32 1683.73 reducció B
selectiva 1683.73 1684.33 selectiva E
per 1684.78 1684.89 per O
l'amor 1684.89 1685.12 l'amor O
de 1685.12 1685.21 de O
deu 1685.21 1685.45 déu O
aixo 1685.77 1686.28 això O
es 1686.29 1686.38 és B
una 1686.38 1686.47 una I
aberracio 1686.47 1687.07 aberració E
es 1687.85 1687.97 és O
a 1687.97 1688.04 a O
dir 1688.04 1688.29 dir O
si 1688.69 1688.86 si B
tu 1688.86 1689.51 tu I
et 1689.56 1689.74 et I
fiques 1690.02 1690.48 fiques I
en 1690.48 1690.6 en I
el 1690.6 1690.66 el I
procediment 1690.66 1691.35 procediment I
de 1691.53 1691.6 de I
la 1691.6 1691.68 la I
gestacio 1691.68 1692.08 gestació I
subrogada 1692.08 1692.74 subrogada E
has 1693.01 1693.21 has B
de 1693.21 1693.47 de I
acceptar-ne 1693.52 1694.23 acceptar-ne I
les 1694.25 1694.41 les I
consequencies 1694.41 1695.07 conseqüències I
que 1695.07 1695.16 que I
se'n 1695.16 1695.31 se'n I
deriven 1695.31 1695.8 deriven I
tant 1696.03 1696.21 tant I
com 1696.21 1696.31 com I
a 1696.31 1696.39 a I
familia 1696.39 1696.76 família I
comitent 1696.76 1697.44 comitent I
com 1697.81 1697.97 com I
la 1697.97 1698.06 la I
gestant 1698.06 1698.43 gestant I
subrogada 1698.43 1699.01 subrogada E
m'agradaria 1700.82 1701.34 m'agradaria O
parlar 1701.34 1701.66 parlar O
tambe 1701.66 1702.08 també O
dels 1702.82 1703.02 dels B
requisits 1703.02 1703.58 requisits I
requisits 1703.73 1704.28 requisits I
d'idoneitat 1704.29 1705.03 d'idoneïtat E
perque 1705.34 1705.52 perquè O
aixo 1705.52 1705.67 això O
es 1705.67 1705.75 és O
molt 1705.75 1705.88 molt O
important 1705.88 1706.4 important O
perque 1706.52 1706.71 perquè O
no 1706.71 1706.8 no B
qualsevol 1706.8 1707.17 qualsevol I
persona 1707.17 1707.57 persona I
ni 1707.59 1707.75 ni I
pot 1707.75 1707.9 pot I
ser 1707.9 1708.11 ser I
mare 1708.11 1708.33 mare I
gestant 1708.33 1708.85 gestant I
ni 1709.2 1709.26 ni I
potser 1709.26 1709.51 potser I
familia 1709.52 1709.83 família I
comitent 1709.83 1710.36 comitent E
digui 1710.92 1711.17 digui O
creu 1711.96 1712.21 creu B
que 1712.21 1712.29 que I
les 1712.29 1712.42 les I
consequencies 1712.42 1712.92 conseqüències I
psicologiques 1712.92 1713.53 psicològiques I
per 1713.53 1713.68 per I
la 1713.68 1713.77 la I
mare 1713.77 1714.04 mare I
pel 1714.12 1714.24 pel I
fet 1714.24 1714.43 fet I
que 1714.43 1714.5 que I
ha 1714.5 1714.54 ha I
d'entregar 1714.54 1714.87 d'entregar I
el 1714.87 1714.93 el I
nen 1714.93 1715.17 nen I
fan 1715.18 1715.45 fan I
molt 1715.45 1715.72 molt I
mes 1715.72 1715.9 més I
arriscat 1715.9 1716.3 arriscat I
aquest 1716.3 1716.48 aquest I
embaras 1716.48 1716.92 embaràs I
que 1716.92 1717.0 que I
no 1717.0 1717.09 no I
pas 1717.09 1717.49 pas I
si 1717.5 1717.66 si I
se 1717.66 1717.74 se I
l'hagues 1717.74 1717.95 l'hagués I
de 1717.95 1718.03 de I
quedar 1718.03 1718.21 quedar I
per 1718.21 1718.32 per I
si 1718.32 1718.43 si I
mateixa 1718.43 1718.86 mateixa E
no 1720.51 1721.25 no B
te 1721.26 1721.44 té I
mes 1721.44 1721.65 més I
risc 1721.65 1721.91 risc E
com 1722.45 1722.63 com O
be 1722.63 1722.72 bé O
he 1722.72 1722.75 he O
explicat 1722.75 1723.1 explicat O
abans 1723.1 1723.61 abans O
aquesta 1723.86 1724.2 aquesta B
dona 1724.2 1724.5 dona I
ja 1724.51 1724.61 ja I
ha 1724.61 1724.64 ha I
tingut 1724.64 1724.9 tingut I
que 1724.9 1724.96 que I
haver 1724.96 1725.12 haver I
set 1725.12 1725.3 set I
mare 1725.3 1725.5 mare I
anteriorment 1725.5 1726.19 anteriorment I
ja 1726.28 1726.45 ja I
sap 1726.45 1726.77 sap I
el 1727.09 1727.46 el I
que 1727.47 1727.55 que I
es 1727.55 1727.64 és I
tindre 1727.64 1727.91 tindre I
un 1727.91 1727.99 un I
fill 1727.99 1728.33 fill E
i 1728.44 1728.54 i O
quan 1728.54 1728.79 quan B
ja 1728.79 1729.17 ja I
ella 1729.26 1729.71 ella I
es 1730.01 1730.18 es I
fique 1730.18 1730.65 fique I
disposada 1730.67 1731.38 disposada I
a 1731.47 1731.56 a I
ser 1731.56 1731.87 ser I
una 1731.91 1732.1 una I
mare 1732.1 1732.34 mare I
gestant 1732.34 1732.85 gestant I
ja 1732.85 1732.97 ja I
sap 1732.97 1733.22 sap I
les 1733.22 1733.38 les I
consequencies 1733.38 1733.99 conseqüències I
que 1733.99 1734.1 que I
se'n 1734.1 1734.31 se'n I
deriven 1734.31 1734.77 deriven E
i 1735.03 1735.19 i O
si 1735.19 1735.52 si B
durant 1735.53 1735.81 durant I
l'embaras 1735.81 1736.35 l'embaràs I
veu 1736.62 1736.79 veu I
que 1736.79 1736.88 que I
ella 1736.88 1737.17 ella I
no 1737.19 1737.27 no I
sera 1737.27 1737.51 serà I
capac 1737.51 1737.96 capaç I
pot 1738.27 1738.6 pot I
avortar 1738.61 1738.99 avortar I
fins 1738.99 1739.16 fins I
a 1739.16 1739.22 a I
les 1739.22 1739.35 les I
catorze 1739.35 1739.72 catorze I
setmanes 1739.72 1740.23 setmanes E
seguint 1741.73 1742.03 seguint O
amb 1742.03 1742.13 amb O
els 1742.13 1742.22 els O
requisits 1742.22 1742.58 requisits O
d'idoneitat 1742.58 1743.29 d'idoneïtat O
que 1744.2 1744.32 que O
ja 1744.32 1744.6 ja O
he 1744.62 1744.69 he O
explicat 1744.69 1745.23 explicat O
per 1745.23 1745.35 per B
la 1745.35 1745.45 la I
part 1745.45 1745.67 part I
de 1745.67 1745.75 de I
la 1745.75 1746.21 la I
dona 1746.3 1746.51 dona I
gestant 1746.51 1747.0 gestant I
que 1747.0 1747.09 que I
es 1747.09 1747.2 és I
haver 1747.26 1747.51 haver I
setmana 1747.51 1747.87 setmana I
anteriorment 1747.87 1748.47 anteriorment E
que 1748.7 1748.81 que B
tingui 1748.81 1749.01 tingui I
suficiencia 1749.01 1749.5 suficiència I
economica 1749.5 1750.06 econòmica E
i 1750.07 1750.15 i O
sobretot 1750.15 1750.66 sobretot O
el 1750.88 1750.98 el O
que 1750.98 1751.04 que O
ha 1751.04 1751.08 ha B
d'haver 1751.08 1751.32 d'haver I
una 1751.33 1751.5 una I
previa 1751.5 1751.88 prèvia I
acceptacio 1751.88 1752.49 acceptació I
de 1752.49 1752.63 de I
les 1752.63 1752.78 les I
consequencies 1752.78 1753.51 conseqüències E
tindre 1753.51 1753.85 tindre B
una 1753.85 1753.97 una I
capacitat 1753.97 1754.6 capacitat I
natural 1754.84 1755.43 natural I
una 1755.72 1755.87 una I
capacitat 1755.87 1756.63 capacitat I
d'obra 1756.64 1757.13 d'obra I
i 1757.3 1757.36 i I
una 1757.36 1757.48 una I
capacitat 1757.48 1758.07 capacitat I
juridica 1758.2 1758.85 jurídica E
que 1759.05 1759.18 que B
sigui 1759.18 1759.44 sigui I
completament 1759.44 1760.04 completament I
conscient 1760.04 1760.59 conscient I
del 1760.61 1760.75 del I
que 1760.75 1760.83 que I
s'esta 1760.83 1761.09 s'està I
produint 1761.09 1761.56 produint E
volia 1762.63 1762.88 volia O
parlar 1762.88 1763.15 parlar O
tambe 1763.15 1763.36 també O
dels 1763.36 1763.49 dels B
progenitors 1763.49 1763.92 progenitors I
comitents 1763.92 1764.57 comitents I
els 1764.71 1764.82 els I
progenitors 1764.82 1765.24 progenitors I
comitents 1765.24 1765.8 comitents I
ens 1766.04 1766.21 ens I
assimilem 1766.21 1766.64 assimilem I
completament 1766.64 1767.17 completament I
a 1767.18 1767.3 a I
l'adopcio 1767.3 1767.94 l'adopció E
nosaltres 1768.35 1768.91 nosaltres O
no 1768.92 1769.01 no O
ens 1769.01 1769.13 ens O
inventem 1769.13 1769.51 inventem O
res 1769.51 1769.85 res O
nosaltres 1770.08 1770.55 nosaltres O
ens 1770.92 1771.1 ens O
basem 1771.1 1771.33 basem O
en 1771.33 1771.44 en O
sistemes 1771.44 1771.87 sistemes B
que 1772.04 1772.14 que I
ja 1772.14 1772.3 ja I
existeixen 1772.32 1772.98 existeixen I
que 1772.98 1773.1 que I
ja 1773.1 1773.22 ja I
son 1773.22 1773.35 són I
efectius 1773.35 1773.85 efectius E
per 1773.85 1773.96 per B
aixo 1773.96 1774.37 això I
el 1774.65 1774.72 el I
sistema 1774.72 1775.22 sistema I
de 1775.33 1775.43 de I
donacio 1775.43 1775.81 donació I
d'organs 1775.81 1776.18 d'òrgans E
i 1776.18 1776.25 i O
per 1776.25 1776.37 per B
aixo 1776.37 1776.78 això I
el 1776.79 1776.88 el I
sistema 1776.88 1777.31 sistema I
d'adopcio 1777.31 1777.91 d'adopció E
en 1779.12 1779.27 en O
el 1779.27 1779.33 el B
sistema 1779.33 1779.66 sistema I
d'adopcio 1779.66 1780.31 d'adopció I
estableix 1780.78 1781.33 estableix I
uns 1781.37 1781.54 uns I
criteris 1781.54 1781.89 criteris I
de 1781.89 1781.97 de I
valoracio 1781.97 1782.71 valoració I
d'idoneitat 1783.12 1783.93 d'idoneïtat E
es 1784.29 1784.43 és B
a 1784.43 1784.51 a I
dir 1784.51 1784.71 dir I
si 1785.15 1785.27 si I
tenen 1785.27 1785.5 tenen I
suficiencia 1785.5 1786.03 suficiència I
economica 1786.03 1786.66 econòmica E
si 1786.86 1786.99 si B
tenen 1786.99 1787.25 tenen I
capacitat 1787.25 1787.99 capacitat I
educadora 1787.99 1788.58 educadora E
si 1788.74 1788.85 si B
tenen 1788.85 1789.05 tenen I
capacitat 1789.05 1789.54 capacitat I
social 1789.54 1790.04 social E
es 1790.42 1790.55 és B
a 1790.55 1790.61 a I
dir 1790.61 1790.87 dir I
tots 1790.89 1791.13 tots I
els 1791.13 1791.23 els I
requisits 1791.23 1791.81 requisits I
que 1791.94 1792.01 que I
han 1792.01 1792.08 han I
de 1792.08 1792.17 de I
reunir 1792.17 1792.6 reunir I
una 1793.23 1793.4 una I
bona 1793.4 1793.61 bona I
familia 1793.61 1794.14 família E
uns 1794.31 1794.46 uns B
bons 1794.46 1794.67 bons I
pares 1794.67 1794.89 pares I
de 1794.89 1794.96 de I
familia 1794.96 1795.29 família I
i 1795.29 1795.36 i I
unes 1795.36 1795.55 unes I
bones 1795.55 1795.77 bones I
mares 1795.77 1795.97 mares I
de 1795.97 1796.05 de I
familia 1796.05 1796.47 família E
perque 1796.47 1796.7 perquè O
si 1796.7 1796.85 si B
no 1796.85 1797.12 no I
son 1797.12 1797.35 són I
aptes 1797.35 1797.82 aptes I
per 1798.09 1798.23 per I
l'adopcio 1798.23 1798.85 l'adopció E
no 1799.11 1799.31 no B
son 1799.31 1799.53 són I
aptes 1799.53 1799.94 aptes I
per 1800.14 1800.26 per I
ser 1800.26 1800.69 ser I
pares 1800.8 1801.21 pares I
per 1801.23 1801.35 per I
gestacio 1801.35 1801.88 gestació I
subrogada 1801.9 1802.56 subrogada E
tambe 1803.6 1804.09 també O
sol 1804.37 1804.59 sol B
hi 1804.59 1804.66 hi I
poden 1804.66 1804.91 poden I
accedir 1804.91 1805.44 accedir I
la 1806.29 1806.46 la I
familia 1806.46 1807.06 família I
o 1807.19 1807.27 o I
les 1807.27 1807.42 les I
parelles 1807.42 1807.99 parelles I
o 1808.41 1808.57 o I
les 1808.57 1808.75 les I
persones 1808.75 1809.33 persones I
que 1809.68 1809.77 que I
hagin 1809.77 1809.98 hagin I
esgotat 1809.98 1810.43 esgotat I
totes 1810.5 1810.77 totes I
les 1810.77 1810.92 les I
tecniques 1810.92 1811.55 tècniques I
de 1811.62 1811.77 de I
reproduccio 1811.77 1812.34 reproducció I
assistida 1812.34 1812.91 assistida E
es 1813.3 1813.53 és O
molt 1813.61 1813.91 molt O
important 1813.91 1814.56 important O
que 1814.78 1814.89 que O
s'hagi 1814.89 1815.15 s'hagi O
esgotat 1815.15 1815.71 esgotat O
perque 1815.72 1815.92 perquè O
nosaltres 1815.92 1816.51 nosaltres O
sol 1816.52 1816.78 sol O
ho 1816.78 1816.84 ho B
volem 1816.84 1817.09 volem I
oferir 1817.09 1817.43 oferir I
per 1817.43 1817.52 per I
les 1817.52 1817.65 les I
persones 1817.65 1818.0 persones I
que 1818.0 1818.17 que I
no 1818.17 1818.41 no I
poden 1818.41 1818.94 poden E
no 1819.55 1819.7 no B
per 1819.7 1819.88 per I
les 1819.88 1820.04 les I
que 1820.04 1820.18 que I
sol 1820.18 1820.54 sol I
volen 1820.54 1821.01 volen E
llavorens 1821.64 1822.13 llavòrens O
nosaltres 1822.25 1822.7 nosaltres O
la 1822.7 1822.76 la O
universitat 1822.76 1823.17 universitat O
de 1823.17 1823.24 de O
lleida 1823.24 1823.67 lleida O
ens 1823.87 1823.96 ens O
declarem 1823.96 1824.29 declarem O
completament 1824.29 1824.85 completament O
a 1824.86 1824.94 a O
favor 1824.94 1825.2 favor O
de 1825.2 1825.27 de O
la 1825.27 1825.37 la O
legalitzacio 1825.37 1825.89 legalització O
de 1825.89 1825.96 de O
la 1825.96 1826.05 la O
gestacio 1826.05 1826.36 gestació O
subrogada 1826.36 1826.93 subrogada O
*** 1826.36 1826.93 *** O
segon 1846.53 1846.88 segon O
torn 1846.88 1847.05 torn O
de 1847.05 1847.11 de O
refutacio 1847.11 1847.57 refutació O
de 1847.57 1847.64 de O
l'equip 1847.64 1847.88 l'equip O
en 1847.88 1847.99 en O
contra 1847.99 1848.41 contra O
i 1848.45 1848.54 i O
ara 1848.54 1848.66 ara O
si 1848.66 1848.78 sí O
que 1848.78 1848.88 que O
vaig 1848.88 1849.05 vaig O
a 1849.05 1849.09 a O
comencar 1849.09 1849.39 començar O
a 1849.39 1849.42 a O
refutar 1849.42 1849.77 refutar O
no 1849.77 1849.84 no O
com 1849.84 1849.99 com O
abans 1849.99 1850.37 abans O
ens 1850.73 1850.88 ens O
deien 1850.88 1851.12 deien O
persones 1851.12 1851.73 persones O
lgtbi 1851.73 1852.34 lgtbi O
primer 1852.41 1852.6 primer O
de 1852.68 1852.74 de O
tot 1852.8 1852.89 tot O
el 1852.89 1852.95 el B
que 1852.96 1853.02 que I
nosaltres 1853.02 1853.34 nosaltres I
creiem 1853.34 1853.61 creiem I
que 1853.61 1853.72 que I
el 1853.72 1853.79 el I
que 1853.79 1853.86 que I
hem 1853.86 1853.95 hem I
de 1853.95 1854.04 de I
fer 1854.04 1854.17 fer I
es 1854.17 1854.26 és I
ponderar 1854.26 1854.62 ponderar I
drets 1854.62 1854.95 drets E
es 1854.96 1855.1 és O
a 1855.1 1855.16 a O
dir 1855.16 1855.4 dir O
nosaltres 1855.41 1855.77 nosaltres O
reconeixem 1855.77 1856.43 reconeixem O
que 1856.44 1856.65 que O
les 1856.67 1856.82 les O
persones 1856.82 1857.19 persones O
lgtbi 1857.3 1857.85 lgtbi O
concretament 1857.85 1858.65 concretament O
els 1859.14 1859.28 els O
matrimonis 1859.28 1859.84 matrimonis O
de 1859.84 1859.94 de O
dos 1859.94 1860.11 dos O
homes 1860.11 1860.42 homes O
perque 1860.42 1860.76 perquè O
un 1860.77 1860.91 un B
matrimoni 1860.91 1861.35 matrimoni I
de 1861.35 1861.44 de I
dos 1861.95 1862.46 dos I
dones 1862.7 1863.1 dones I
ja 1863.1 1863.21 ja I
poden 1863.21 1863.44 poden I
tenir 1863.44 1863.78 tenir I
fills 1864.05 1864.53 fills I
mitjancant 1864.76 1865.4 mitjançant I
biologics 1865.51 1866.08 biològics I
perque 1866.08 1866.34 perquè I
poden 1866.34 1866.62 poden I
tenir 1866.62 1866.8 tenir I
per 1866.8 1866.89 per I
exemple 1866.89 1867.15 exemple I
fecundacio 1867.15 1867.56 fecundació I
in 1867.56 1867.64 in I
vitro 1867.64 1867.91 vitro E
poden 1867.91 1868.11 poden B
un 1868.11 1868.18 un I
trasplantament 1868.18 1868.73 trasplantament I
d'uter 1868.73 1868.96 d'úter I
en 1868.96 1869.06 en I
el 1869.06 1869.15 el I
cas 1869.15 1869.33 cas I
que 1869.34 1869.48 que I
no 1869.48 1869.58 no I
puguin 1869.58 1869.89 puguin E
nomes 1870.01 1870.3 només O
estem 1870.3 1870.52 estem O
parlant 1870.52 1870.79 parlant O
del 1870.79 1870.89 del B
