ara 15.31 15.56 ara O
seu 1438.77 1438.91 seu I
propi 1438.91 1439.19 propi I
cos 1439.19 1439.47 cos I
el 1439.47 1439.56 el I
feminisme 1439.56 1440.06 feminisme I
de 1440.06 1440.14 de I
la 1440.14 1440.24 la I
dona 1440.24 1440.48 dona E
la 1440.78 1440.93 la B
pregunta 1440.93 1441.36 pregunta I
es 1441.36 1441.64 és I
durant 1441.75 1442.05 durant I
l'embaras 1442.05 1442.61 l'embaràs I
la 1442.81 1442.96 la I
dona 1442.96 1443.17 dona I
te 1443.17 1443.34 té I
domini 1443.34 1443.69 domini I
del 1443.69 1443.83 del I
seu 1443.83 1443.95 seu I
propi 1443.95 1444.22 propi I
cos 1444.22 1444.59 cos E
no 1445.03 1445.22 no B
durant 1445.64 1445.9 durant B
l'embaras 1445.9 1446.32 l'embaràs I
la 1446.32 1446.46 la I
dona 1446.46 1446.74 dona I
ha 1446.74 1446.83 ha I
de 1446.83 1446.92 de I
renunciar 1446.92 1447.47 renunciar I
als 1447.47 1447.56 als I
seus 1447.56 1447.78 seus I
drets 1447.78 1448.11 drets I
per 1448.41 1448.59 per I
poder 1448.59 1448.96 poder I
fer 1449.36 1449.67 fer I
el 1449.9 1450.05 el I
que 1450.05 1450.14 que I
ella 1450.14 1450.37 ella I
segons 1450.41 1450.9 segons I
ens 1451.23 1451.4 ens I
deia 1451.4 1451.56 deia I
l'equip 1451.56 1451.79 l'equip I
contrari 1451.79 1452.22 contrari I
volia 1452.41 1452.73 volia I
fer 1452.73 1452.94 fer E
durant 1453.03 1453.31 durant B
l'embaras 1453.31 1453.68 l'embaràs I
la 1453.68 1453.77 la I
dona 1453.77 1453.96 dona I
no 1453.96 1454.06 no I
pot 1454.06 1454.21 pot I
renunciar 1454.21 1454.59 renunciar I
als 1454.59 1454.68 als I
seus 1454.68 1454.85 seus I
drets 1454.85 1455.12 drets E
i 1455.33 1455.42 i B
durant 1455.42 1455.63 durant I
l'embaras 1455.63 1455.93 l'embaràs I
la 1455.93 1456.02 la I
dona 1456.02 1456.21 dona I
es 1456.21 1456.3 es I
queda 1456.3 1456.63 queda I
tancada 1456.84 1457.32 tancada I
dintre 1457.32 1457.66 dintre I
de 1457.66 1457.76 de I
l'embaras 1458.12 1458.62 l'embaràs I
sense 1458.78 1459.02 sense I
poder 1459.02 1459.26 poder I
fer 1459.26 1459.42 fer I
res 1459.42 1459.6 res I
dins 1459.77 1459.94 dins I
una 1459.95 1460.16 una I
logica 1460.16 1460.49 lògica I
patriarcal 1460.49 1460.96 patriarcal E
la 1461.34 1461.49 la O
pregunta 1461.49 1461.91 pregunta O
doncs 1461.91 1462.19 doncs O
es 1462.24 1462.52 és O
fins 1463.32 1463.53 fins B
a 1463.53 1463.59 a I
quin 1463.59 1463.79 quin I
punt 1463.79 1464.02 punt I
la 1464.1 1464.24 la I
llibertat 1464.24 1464.82 llibertat I
es 1465.24 1465.3 es I
pot 1465.35 1465.55 pot I
exercir 1465.56 1466.2 exercir I
per 1466.49 1466.63 per I
renunciar 1466.63 1467.03 renunciar I
la 1467.03 1467.11 la I
propia 1467.11 1467.35 pròpia I
llibertat 1467.35 1467.82 llibertat E
es 1468.1 1468.23 és B
precisament 1468.23 1468.69 precisament I
aixo 1468.69 1468.86 això I
el 1468.86 1468.93 el I
que 1468.93 1469.02 que I
fa 1469.02 1469.14 fa I
la 1469.14 1469.22 la I
gestacio 1469.22 1469.56 gestació I
subrogada 1469.56 1470.02 subrogada E
gracies 1470.35 1470.65 gràcies O
continuant 1489.52 1490.2 continuant O
amb 1490.21 1490.47 amb O
el 1490.47 1490.54 el O
nostre 1490.54 1491.03 nostre O
torn 1491.04 1491.47 torn O
de 1491.6 1491.69 de O
refutacio 1491.69 1492.33 refutació O
i 1492.41 1492.51 i O
d'argumentacio 1492.51 1493.28 d'argumentació O
direm 1494.28 1494.69 direm O
que 1494.95 1495.43 que O
evidentment 1495.7 1496.37 evidentment O
les 1496.84 1496.96 les B
tecniques 1496.96 1497.31 tècniques I
reproductives 1497.31 1498.22 reproductives I
tenen 1498.3 1498.49 tenen I
un 1498.49 1498.58 un I
valor 1498.58 1498.99 valor E
i 1499.26 1499.29 i B
es 1499.3 1499.43 és I
que 1499.43 1499.54 que I
la 1499.54 1499.64 la I
tecnologia 1499.64 1500.44 tecnologia I
aplicada 1500.45 1501.14 aplicada I
al 1501.28 1501.4 al I
benestar 1501.4 1501.71 benestar I
de 1501.71 1501.79 de I
les 1501.79 1501.88 les I
persones 1501.88 1502.42 persones I
ha 1502.55 1502.65 ha I
fet 1502.65 1502.8 fet I
de 1503.42 1503.57 de I
la 1503.57 1503.68 la I
nostra 1503.68 1503.91 nostra I
vida 1503.91 1504.11 vida I
una 1504.12 1504.26 una I
cosa 1504.26 1504.47 cosa I
molt 1504.64 1505.06 molt I
millor 1505.06 1505.6 millor I
incomparablement 1506.01 1507.03 incomparablement I
millor 1507.03 1507.43 millor I
com 1507.65 1507.89 com I
era 1507.89 1508.17 era I
fa 1508.37 1508.52 fa I
molt 1508.52 1508.72 molt I
pocs 1508.72 1508.97 pocs I
anys 1508.97 1509.32 anys E
per 1509.81 1509.99 per B
tant 1509.99 1510.41 tant I
es 1511.09 1511.33 és I
evident 1511.34 1512.02 evident I
que 1512.06 1512.21 que I
te 1512.21 1512.31 té I
un 1512.31 1512.4 un I
valor 1512.4 1512.77 valor I
i 1512.78 1512.88 i I
te 1512.88 1512.99 té I
un 1512.99 1513.05 un I
valor 1513.05 1513.32 valor I
dins 1513.32 1513.53 dins I
del 1513.53 1513.65 del I
nostre 1513.65 1514.02 nostre I
estat 1514.17 1514.71 estat I
de 1514.84 1514.93 de I
benestar 1514.93 1515.45 benestar E
te 1515.6 1515.67 té B
un 1515.67 1515.73 un I
valor 1515.73 1516.35 valor I
tota 1516.36 1516.7 tota I
l'aplicacio 1516.88 1517.46 l'aplicació I
de 1517.46 1517.54 de I
les 1517.54 1517.63 les I
tecniques 1517.63 1518.01 tècniques I
de 1518.01 1518.09 de I
reproduccio 1518.09 1518.44 reproducció I
assistida 1518.44 1518.9 assistida I
com 1518.9 1519.11 com I
es 1519.11 1519.34 és I
la 1519.54 1519.62 la I
gestacio 1519.62 1520.01 gestació I
subrogada 1520.01 1520.67 subrogada I
dins 1520.79 1521.13 dins I
de 1521.14 1521.25 de I
la 1521.25 1521.33 la I
nostra 1521.33 1521.54 nostra I
societat 1521.54 1522.09 societat E
un 1522.19 1522.31 un B
valor 1522.31 1522.67 valor I
que 1522.67 1522.75 que I
hem 1522.75 1522.84 hem I
d'agrair 1522.84 1523.38 d'agrair I
o 1523.5 1523.63 o I
mes 1523.63 1523.81 més I
be 1523.81 1524.3 bé I
enrecordant-nos-en 1524.31 1525.22 enrecordant-nos-en I
de 1525.43 1525.58 de I
que 1525.58 1525.7 què I
es 1525.7 1525.9 és I
degut 1525.98 1526.45 degut I
a 1526.53 1526.65 a I
les 1526.65 1526.85 les I
lluites 1526.85 1527.53 lluites I
que 1527.56 1528.02 que I
repetidament 1528.06 1528.81 repetidament I
s'han 1528.81 1528.98 s'han I
lliurat 1528.98 1529.31 lliurat I
al 1529.35 1529.49 al I
llarg 1529.49 1529.95 llarg I
principalment 1529.96 1530.4 principalment I
la 1530.4 1530.48 la I
segona 1530.48 1530.71 segona I
meitat 1530.71 1530.91 meitat I
de 1530.91 1530.99 de I
segle 1530.99 1531.24 segle I
vint 1531.24 1531.43 vint I
per 1531.59 1531.7 per I
aconseguir 1531.7 1532.29 aconseguir I
la 1532.29 1532.38 la I
qualitat 1532.38 1532.71 qualitat I
de 1532.71 1532.77 de I
vida 1532.77 1533.03 vida I
de 1533.04 1533.13 de I
la 1533.13 1533.2 la I
que 1533.2 1533.29 que I
disposem 1533.29 1533.64 disposem I
avui 1533.64 1533.78 avui I
en 1533.78 1533.84 en I
dia 1533.84 1534.07 dia E
per 1534.94 1535.07 per O
tant 1535.07 1535.3 tant O
els 1535.3 1535.39 els B
companys 1535.39 1535.94 companys I
argumenten 1536.0 1536.45 argumenten I
que 1536.45 1536.53 que I
es 1536.53 1536.74 és I
impossible 1536.9 1537.7 impossible I
tindre 1539.35 1540.02 tindre I
un 1540.03 1540.35 un I
sistema 1540.35 1541.1 sistema I
al 1541.49 1541.67 al I
qual 1541.67 1541.91 qual I
deixem 1541.91 1542.18 deixem I
fora 1542.18 1542.37 fora I
de 1542.37 1542.46 de I
la 1542.46 1542.55 la I
cohesio 1542.55 1543.08 cohesió I
empreses 1543.34 1544.15 empreses I
lucre 1544.27 1544.75 lucre I
benefici 1544.76 1545.46 benefici I
i 1545.5 1545.53 i I
explotacio 1545.83 1546.42 explotació E
nosaltres 1547.15 1547.48 nosaltres O
opinem 1547.48 1547.75 opinem O
que 1547.75 1547.86 que O
no 1547.86 1548.03 no B
i 1548.26 1548.34 i O
opinem 1548.34 1548.75 opinem O
que 1548.84 1548.98 que O
ja 1548.98 1549.08 ja B
existix 1549.08 1549.53 existix I
eixe 1549.53 1549.69 eixe I
sistema 1549.69 1550.18 sistema E
nomes 1550.28 1550.56 només B
cal 1550.56 1550.92 cal I
fer 1551.01 1551.23 fer I
una 1551.23 1551.36 una I
ullada 1551.36 1551.66 ullada I
al 1551.66 1551.83 al I
sistema 1551.83 1552.23 sistema I
de 1552.23 1552.29 de I
sanitat 1552.29 1552.68 sanitat I
public 1552.68 1553.1 públic E
des 1553.28 1553.4 des B
del 1553.4 1553.49 del I
nostre 1553.49 1553.72 nostre I
estat 1553.72 1554.07 estat I
no 1554.17 1554.25 no I
tenim 1554.25 1554.49 tenim I
jurisdiccio 1554.49 1555.13 jurisdicció I
fora 1555.39 1555.64 fora I
del 1555.64 1555.74 del I
mateix 1555.74 1556.07 mateix E
pero 1556.35 1556.55 però B
dins 1556.55 1556.72 dins I
del 1556.72 1556.81 del I
nostre 1556.81 1557.02 nostre I
sistema 1557.02 1557.52 sistema I
de 1558.57 1558.72 de I
sanitat 1558.72 1559.06 sanitat I
publica 1559.06 1559.45 pública I
el 1559.63 1559.74 el I
sistema 1559.74 1560.09 sistema I
de 1560.28 1560.42 de I
donacio 1560.42 1560.85 donació I
d'organs 1560.85 1561.43 d'òrgans E
a 1562.51 1562.61 a B
no 1562.61 1562.73 no I
ser 1562.73 1563.02 ser I
que 1563.64 1563.77 que I
voste 1563.77 1564.32 vosté I
sa 1564.44 1564.63 sa I
germana 1564.63 1565.3 germana I
son 1565.33 1565.53 son I
germans 1565.53 1566.03 germans I
son 1566.03 1566.24 son I
pare 1566.24 1566.7 pare I
un 1567.26 1567.35 un I
familiar 1567.35 1567.73 familiar I
molt 1567.73 1567.93 molt I
proper 1567.93 1568.33 proper I
amb 1568.34 1568.48 amb I
el 1568.48 1568.56 el I
qual 1568.56 1568.93 qual I
siga 1568.96 1569.84 siga I
totalment 1569.91 1570.29 totalment I
compatible 1570.29 1570.86 compatible I
i 1571.5 1571.94 i I
estiga 1571.94 1572.3 estiga I
completament 1572.3 1573.08 completament I
enterat 1573.12 1573.63 enterat I
i 1573.64 1573.73 i I
d'acord 1573.73 1574.2 d'acord I
d'aquesta 1574.21 1574.58 d'aquesta I
practica 1574.58 1575.14 pràctica I
accedisca 1575.87 1576.6 accedisca I
a 1576.67 1576.79 a I
donar-li 1576.79 1577.15 donar-li I
un 1577.15 1577.22 un I
organ 1577.22 1577.59 òrgan E
s'haura 1578.14 1578.49 s'haurà B
d'inscriure 1578.49 1579.23 d'inscriure I
en 1579.32 1579.62 en I
una 1579.68 1579.97 una I
llista 1579.97 1580.52 llista I
que 1580.77 1581.12 que I
amb 1581.2 1581.38 amb I
una 1581.38 1581.52 una I
justicia 1581.52 1582.23 justícia I
completament 1582.24 1582.63 completament I
salomonica 1582.63 1583.32 salomònica I
va 1583.54 1583.83 va I
u 1583.84 1583.95 ú I
per 1583.95 1584.15 per I
u 1584.15 1584.33 ú I
otorgant 1584.95 1585.42 otorgant I
el 1585.42 1585.5 el I
seu 1585.5 1585.7 seu I
torn 1585.7 1586.09 torn I
a 1586.1 1586.19 a I
cada 1586.19 1586.4 cada I
persona 1586.4 1586.72 persona I
que 1586.72 1586.82 que I
s'inscriu 1586.82 1587.34 s'inscriu I
d'una 1587.49 1587.62 d'una I
manera 1587.62 1588.0 manera I
completament 1588.05 1588.54 completament I
justa 1588.54 1588.94 justa I
completament 1588.99 1589.47 completament I
anonima 1589.47 1589.88 anònima I
i 1589.89 1589.92 i I
completament 1589.93 1590.38 completament I
segura 1590.38 1590.84 segura I
completament 1590.85 1591.32 completament I
etica 1591.41 1591.85 ètica E
es 1592.67 1592.81 és O
aixo 1592.81 1593.21 això O
el 1593.41 1593.52 el O
que 1593.52 1593.61 que O
volem 1593.61 1593.98 volem O
portar 1594.18 1595.07 portar B
a 1595.77 1595.88 a I
la 1595.88 1596.03 la I
nostra 1596.03 1596.31 nostra I
manera 1596.31 1596.64 manera I
d'entendre 1596.64 1597.12 d'entendre I
la 1597.12 1597.2 la I
gestacio 1597.2 1597.6 gestació I
subrogada 1597.6 1598.15 subrogada E
perque 1598.52 1598.71 perquè O
evidentment 1598.71 1599.34 evidentment O
que 1599.66 1599.79 que O
no 1599.79 1599.89 no B
volem 1599.89 1600.36 volem I
muntar 1603.17 1603.77 muntar I
un 1603.79 1603.91 un I
sistema 1603.91 1604.3 sistema I
per 1604.3 1604.42 per I
a 1604.42 1604.47 a I
futbolistes 1604.47 1605.03 futbolistes I
multimilionaris 1605.03 1605.93 multimilionaris E
parlem 1606.42 1606.79 parlem O
d'un 1606.8 1606.99 d'un B
sistema 1606.99 1607.57 sistema I
que 1607.78 1607.9 que I
dona 1607.9 1608.1 dóna I
cabal 1608.1 1608.46 cabal I
que 1608.46 1608.55 que I
posa 1608.55 1608.78 posa I
d'acord 1608.78 1609.53 d'acord I
la 1609.85 1610.0 la I
solidaritat 1610.0 1610.74 solidaritat I
de 1610.97 1611.06 de I
les 1611.06 1611.17 les I
persones 1611.17 1611.73 persones E
espanya 1611.93 1612.42 espanya B
es 1612.58 1612.85 és I
el 1612.91 1613.07 el I
pais 1613.07 1613.52 país I
que 1613.62 1613.85 que I
mes 1613.86 1614.21 més I
donacions 1614.21 1614.89 donacions I
d'organs 1615.04 1615.51 d'òrgans I
que 1615.51 1615.6 que I
mes 1615.6 1615.8 més I
donacio 1615.8 1616.24 donació I
de 1616.24 1616.34 de I
sang 1616.34 1616.61 sang I
i 1616.61 1616.66 i I
mes 1616.66 1616.84 més I
donacio 1616.84 1617.14 donació I
de 1617.14 1617.22 de I
medul*la 1617.22 1617.53 medul·la I
te 1617.53 1617.62 té I
del 1617.62 1617.77 del I
mon 1617.77 1617.99 món E
i 1618.19 1618.24 i O
estem 1618.24 1618.53 estem O
orgullosos 1618.63 1619.17 orgullosos O
de 1619.17 1619.25 de O
dir-ho 1619.25 1619.51 dir-ho O
per 1619.65 1619.78 per B
tant 1619.78 1620.02 tant I
pensem 1620.12 1620.51 pensem I
que 1620.51 1620.61 que I
la 1620.61 1620.68 la I
nostra 1620.68 1620.91 nostra I
solidaritat 1620.91 1621.46 solidaritat I
mereix 1621.46 1622.06 mereix I
una 1622.27 1622.48 una I
via 1622.48 1622.72 via I
un 1622.72 1622.84 un I
cabal 1622.84 1623.18 cabal I
legal 1623.35 1623.72 legal I
pel 1623.72 1624.03 pel I
qual 1624.03 1624.38 qual I
discorre 1624.67 1625.2 discorre E
endavant 1625.27 1625.6 endavant O
voste 1626.28 1626.64 vostè B
no 1626.64 1626.75 no I
creu 1626.75 1626.96 creu I
que 1626.96 1627.07 que I
el 1627.07 1627.2 el I
fet 1627.2 1627.45 fet I
que 1627.45 1627.52 que I
es 1627.52 1627.63 es I
puguin 1627.63 1627.92 puguin I
elegir 1627.92 1628.32 elegir I
els 1628.33 1628.58 els I
gens 1628.58 1628.86 gens I
del 1628.86 1629.03 del I
nen 1629.03 1629.32 nen I
esta 1629.33 1629.6 està I
objectivitant 1629.6 1630.29 objectivitant I
l'afiliacio 1630.29 1631.05 l'afiliació E
evidentment 1631.37 1631.81 evidentment O
es 1631.81 1631.89 és B
la 1631.89 1631.96 la I
situacio 1631.96 1632.3 situació I
actual 1632.3 1632.7 actual E
evidentment 1633.34 1633.75 evidentment O
que 1633.75 1633.82 que O
l'esta 1633.82 1634.0 l'està B
objectivitzant 1634.0 1634.72 objectivitzant E
i 1635.19 1635.29 i O
es 1635.29 1635.39 és O
aixo 1635.39 1635.6 això O
el 1635.6 1635.67 el O
que 1635.67 1635.76 que O
volem 1635.76 1636.0 volem O
combatre 1636.0 1636.51 combatre B
i 1636.67 1636.79 i B
com 1636.79 1636.9 com I
ho 1636.9 1636.97 ho I
podem 1636.97 1637.2 podem I
combatre 1637.2 1637.57 combatre E
com 1637.57 1637.71 com O
podem 1637.71 1637.94 podem O
combatre 1637.94 1638.24 combatre O
la 1638.24 1638.31 la O
situacio 1638.31 1638.68 situació O
actual 1638.68 1639.19 actual O
amb 1639.56 1639.73 amb B
un 1639.73 1639.84 un I
sistema 1639.84 1640.34 sistema I
regulador 1640.35 1640.98 regulador I
amb 1640.99 1641.14 amb I
una 1641.14 1641.29 una I
llei 1641.29 1641.62 llei E
no 1642.11 1642.24 no B
parlem 1642.24 1642.69 parlem I
del 1642.69 1642.81 del I
model 1642.81 1643.1 model I
de 1643.1 1643.18 de I
cap 1643.18 1643.36 cap I
pais 1643.36 1643.67 país E
parlarem 1643.67 1644.03 parlarem B
del 1644.03 1644.15 del I
model 1644.15 1644.41 model I
d'espanya 1644.41 1644.89 d'espanya I
nostre 1645.27 1645.7 nostre I
model 1645.7 1646.07 model I
un 1646.25 1646.31 un I
model 1646.32 1646.56 model I
solidari 1646.56 1647.08 solidari I
un 1647.25 1647.31 un I
model 1647.32 1647.66 model I
assegurat 1647.85 1648.76 assegurat I
pel 1648.95 1649.1 pel I
nostre 1649.1 1649.38 nostre I
estat 1649.38 1649.76 estat E
per 1650.56 1650.72 per B
tant 1650.72 1651.13 tant I
no 1651.43 1651.51 no I
es 1651.51 1651.57 és I
impossible 1651.57 1652.1 impossible E
nomes 1652.41 1652.93 només B
hi 1653.1 1653.16 hi I
ha 1653.16 1653.36 ha I
parlar-ho 1653.57 1654.05 parlar-ho E
aquest 1654.15 1654.75 aquest O
es 1654.75 1654.83 és O
un 1654.83 1655.0 un O
perfecte 1655.18 1655.83 perfecte O
forum 1656.02 1656.49 fòrum O
on 1656.77 1657.04 on O
trobar 1657.04 1657.4 trobar B
la 1657.4 1657.5 la I
manera 1657.5 1658.03 manera I
de 1658.14 1658.26 de I
dins 1658.26 1658.52 dins I
del 1658.52 1658.66 del I
nostre 1658.66 1658.87 nostre I
estat 1658.87 1659.12 estat I
de 1659.12 1659.2 de I
sanitat 1659.2 1659.69 sanitat I
trobar 1660.01 1660.43 trobar I
una 1660.44 1660.64 una I
via 1660.64 1660.99 via I
per 1661.16 1661.28 per I
a 1661.28 1661.33 a I
posar 1661.33 1661.57 posar I
d'acord 1661.57 1662.05 d'acord I
la 1662.51 1662.62 la I
solidaritat 1662.62 1663.39 solidaritat I
d'una 1663.47 1663.7 d'una I
mare 1663.7 1663.96 mare I
i 1664.36 1664.61 i I
el 1664.62 1664.78 el I
desig 1664.78 1665.21 desig I
de 1665.24 1665.36 de I
ser 1665.36 1665.55 ser I
pares 1665.55 1665.86 pares E
per 1666.32 1666.48 per B
tant 1666.48 1666.76 tant I
estara 1666.76 1666.99 estarà I
assegurada 1666.99 1667.68 assegurada I
com 1667.69 1667.89 com I
diem 1667.89 1668.24 diem I
aquesta 1668.24 1668.57 aquesta I
practica 1668.57 1669.12 pràctica I
dins 1669.12 1669.37 dins I
del 1669.37 1669.53 del I
nostre 1669.53 1669.84 nostre I
marc 1669.84 1670.13 marc I
sanitari 1670.13 1670.68 sanitari E
a 1672.46 1672.59 a B
mes 1672.59 1672.73 més I
a 1672.73 1672.77 a I
mes 1672.77 1673.21 més I
l'altruisme 1674.76 1675.35 l'altruisme I
sera 1675.35 1675.55 serà I
la 1675.55 1675.62 la I
bandera 1675.62 1675.98 bandera E
les 1676.42 1676.57 les B
nacions 1676.57 1676.9 nacions I
unides 1676.9 1677.48 unides I
en 1677.49 1677.55 en I
el 1677.6 1677.66 el I
seu 1677.67 1678.19 seu I
decaleg 1679.0 1679.55 decàleg I
d'instruccions 1679.8 1680.49 d'instruccions I
pel 1681.09 1681.23 pel I
que 1681.23 1681.33 que I
fa 1681.33 1681.42 fa I
a 1681.42 1681.45 a I
la 1681.45 1681.53 la I
sanitat 1681.53 1681.99 sanitat I
indica 1682.16 1682.69 indica I
que 1683.16 1683.42 que I
l'altruisme 1683.43 1684.18 l'altruisme I
en 1684.55 1684.7 en I
totes 1684.7 1684.94 totes I
aquelles 1684.94 1685.29 aquelles I
practiques 1685.29 1686.06 pràctiques I
que 1686.07 1686.28 que I
evidentment 1686.36 1686.88 evidentment I
comporten 1687.03 1687.48 comporten I
un 1687.48 1687.6 un I
risc 1687.6 1687.86 risc I
per 1687.86 1687.98 per I
al 1687.98 1688.1 al I
cos 1688.1 1688.5 cos I
es 1688.59 1688.84 és I
l'unica 1688.9 1689.3 l'única I
manera 1689.3 1689.69 manera I
de 1689.77 1689.89 de I
garantir 1689.89 1690.35 garantir I
que 1690.35 1690.43 que I
no 1690.43 1690.52 no I
s'estan 1690.52 1690.98 s'estan I
alienant 1691.21 1691.83 alienant I
els 1691.96 1692.2 els I
drets 1692.2 1692.67 drets I
principals 1692.7 1693.25 principals I
de 1693.26 1693.37 de I
les 1693.37 1693.48 les I
persones 1693.48 1694.15 persones E
per 1694.4 1694.55 per B
tant 1694.55 1694.83 tant I
eixe 1694.84 1695.1 eixe I
sera 1695.1 1695.46 serà I
el 1695.5 1695.73 el I
nostre 1695.73 1695.97 nostre I
punt 1695.97 1696.2 punt I
principal 1696.2 1696.66 principal E
i 1696.87 1696.9 i O
en 1696.91 1696.97 en O
segon 1696.98 1697.33 segon O
terme 1697.33 1697.71 terme O
parlarem 1698.25 1698.73 parlarem O
de 1698.79 1698.91 de O
la 1698.91 1699.0 la B
seguretat 1699.0 1699.6 seguretat I
de 1699.65 1699.75 de I
la 1699.75 1699.84 la I
mare 1699.84 1700.17 mare E
evidentment 1700.66 1701.12 evidentment O
eixa 1701.12 1701.28 eixa B
mare 1701.28 1701.55 mare I
que 1701.8 1701.88 que I
ha 1701.88 1701.93 ha I
decidit 1701.93 1702.31 decidit I
amb 1702.31 1702.42 amb I
el 1702.42 1702.49 el I
seu 1702.49 1702.62 seu I
cos 1702.62 1702.79 cos I
gestar 1702.79 1703.28 gestar E
la 1703.67 1703.78 la B
seguretat 1703.78 1704.23 seguretat I
d'eixa 1704.23 1704.41 d'eixa I
mare 1704.41 1704.57 mare I
perque 1704.57 1704.85 perquè I
no 1704.85 1705.21 no I
tots 1705.22 1705.46 tots I
els 1705.46 1705.56 els I
acords 1705.56 1706.13 acords I
son 1706.14 1706.36 són I
iguals 1706.36 1706.85 iguals E
tenim 1708.04 1708.57 tenim B
l'exemple 1708.63 1709.06 l'exemple I
al 1709.06 1709.12 al I
mercat 1709.12 1709.39 mercat I
laboral 1709.39 1709.68 laboral E
no 1709.68 1709.8 no O
tots 1709.8 1709.99 tots O
els 1709.99 1710.09 els O
contractes 1710.09 1710.71 contractes O
son 1710.71 1710.86 són O
iguals 1710.86 1711.23 iguals O
mentre 1711.4 1711.66 mentre B
que 1711.66 1711.74 que I
n'hi 1711.74 1711.83 n'hi I
ha 1711.83 1711.92 ha I
contractes 1711.92 1712.64 contractes I
completament 1712.9 1713.52 completament I
explotadors 1713.75 1714.59 explotadors E
als 1714.71 1714.88 als O
quals 1714.88 1715.18 quals O
podem 1715.3 1715.72 podem O
anomenar 1716.22 1716.74 anomenar O
ser 1716.87 1717.08 ser B
freelance 1717.08 1717.78 freelance E
ho 1717.9 1718.36 ho O
podem 1718.37 1718.55 podem O
anomenar 1718.55 1719.03 anomenar B
amb 1719.11 1719.28 amb I
terminologies 1719.28 1719.95 terminologies I
que 1719.95 1720.06 que I
amaguen 1720.06 1720.42 amaguen I
la 1720.42 1720.51 la I
seua 1720.51 1720.7 seua I
realitat 1720.7 1721.31 realitat E
la 1721.32 1721.45 la B
realitat 1721.45 1721.75 realitat I
es 1721.75 1721.83 és I
que 1721.83 1722.05 que I
no 1722.92 1723.12 no I
tots 1723.12 1723.29 tots I
els 1723.29 1723.38 els I
contractes 1723.38 1723.77 contractes I
son 1723.77 1723.87 són I
iguals 1723.87 1724.1 iguals E
no 1724.1 1724.16 no B
es 1724.16 1724.22 és I
el 1724.22 1724.28 el I
mateix 1724.28 1724.48 mateix I
ser 1724.48 1724.61 ser I
funcionari 1724.61 1725.03 funcionari I
que 1725.03 1725.13 que I
ser 1725.13 1725.39 ser I
autonom 1725.62 1726.2 autònom E
per 1726.37 1726.56 per B
tant 1726.56 1726.95 tant I
compte 1727.07 1727.41 compte I
no 1727.41 1727.56 no I
tots 1727.56 1727.72 tots I
els 1727.72 1727.81 els I
contractes 1727.82 1728.22 contractes I
son 1728.22 1728.39 són I
iguals 1728.39 1728.84 iguals E
al 1729.0 1729.2 al B
nostre 1729.2 1729.47 nostre I
sistema 1729.47 1729.84 sistema I
el 1729.84 1729.9 el I
sistema 1729.9 1730.2 sistema I
que 1730.2 1730.3 que I
proposem 1730.3 1730.95 proposem I
la 1731.17 1731.24 la I
mare 1731.24 1731.39 mare I
tindra 1731.39 1731.8 tindrà I
el 1731.82 1731.99 el I
control 1731.99 1732.98 control I
sobre 1733.0 1733.46 sobre I
el 1733.59 1733.74 el I
contracte 1733.74 1734.32 contracte I
que 1734.54 1734.64 que I
signa 1734.64 1735.0 signa E
sobre 1735.1 1735.34 sobre B
l'acord 1735.34 1735.93 l'acord I
al 1736.71 1736.93 al I
qual 1736.93 1737.15 qual I
es 1737.15 1737.25 es I
sotmet 1737.25 1737.7 sotmet I
fins 1738.08 1738.31 fins I
al 1738.31 1738.4 al I
final 1738.4 1738.75 final E
fins 1738.85 1739.07 fins B
i 1739.07 1739.12 i I
tot 1739.12 1739.33 tot I
despres 1739.33 1739.68 després I
del 1739.68 1739.8 del I
naixement 1739.8 1740.18 naixement I
del 1740.18 1740.64 del I
del 1741.0 1741.22 del I
nado 1741.22 1741.54 nadó E
per 1741.84 1742.0 per O
que 1742.0 1742.55 què O
perque 1742.56 1743.12 perquè B
el 1743.46 1743.89 el I
propi 1744.52 1745.15 propi I
proces 1745.46 1745.81 procés I
biologic 1745.81 1746.35 biològic I
que 1746.35 1746.43 que I
suposa 1746.43 1746.76 suposa I
la 1746.76 1746.85 la I
gestacio 1746.85 1747.58 gestació I
esta 1747.77 1748.02 està I
tan 1748.02 1748.21 tan I
profundament 1748.21 1748.88 profundament I
intricat 1748.88 1749.31 intricat I
en 1749.31 1749.39 en I
la 1749.39 1749.46 la I
figura 1749.46 1749.74 figura I
de 1749.74 1749.82 de I
la 1749.82 1749.94 la I
dona 1749.94 1750.15 dona I
tan 1750.15 1750.4 tan I
profundament 1750.4 1751.09 profundament I
intricat 1751.09 1751.58 intricat I
a 1751.75 1751.78 a I
la 1751.78 1751.87 la I
figura 1751.87 1752.13 figura I
de 1752.13 1752.2 de I
la 1752.2 1752.28 la I
mare 1752.28 1752.59 mare E
que 1752.82 1752.93 que B
no 1752.93 1753.02 no I
entenem 1753.02 1753.41 entenem I
que 1753.41 1753.52 que I
no 1753.52 1753.62 no I
siga 1753.62 1753.88 siga I
ella 1753.88 1754.1 ella I
la 1754.1 1754.18 la I
que 1754.18 1754.26 que I
prenga 1754.26 1754.49 prenga I
les 1754.49 1754.62 les I
decisions 1754.62 1755.21 decisions E
per 1755.45 1755.62 per O
tant 1755.62 1756.03 tant O
