tots 53.93 54.26 tots O
aquesta 1469.51 1469.86 aquesta I
explotacio 1469.86 1470.6 explotació I
de 1470.84 1470.99 de I
la 1470.99 1471.1 la I
dona 1471.1 1471.27 dona E
a 1471.27 1471.3 a O
l'estat 1471.3 1471.56 l'estat B
espanyol 1471.56 1471.88 espanyol I
esta 1471.88 1472.09 està I
sent 1472.09 1472.29 sent I
complice 1472.29 1472.86 còmplice E
vostes 1473.4 1473.65 vostès O
ens 1473.65 1473.79 ens O
pregunten 1473.79 1474.19 pregunten O
com 1474.19 1474.42 com O
es 1474.43 1474.52 es O
pot 1474.52 1474.7 pot O
solucionar 1474.7 1475.05 solucionar O
aixo 1475.05 1475.3 això B
aixo 1475.62 1475.87 això I
justament 1475.87 1476.25 justament I
es 1476.25 1476.36 és I
la 1476.39 1476.58 la I
pregunta 1476.6 1476.91 pregunta I
que 1476.91 1476.99 que I
es 1476.99 1477.05 es I
van 1477.05 1477.16 van I
plantejar 1477.16 1477.52 plantejar I
islandia 1477.52 1478.01 islàndia I
aixo 1478.28 1478.65 això I
es 1478.67 1478.79 es I
soluciona 1478.79 1479.33 soluciona I
legalitzant 1479.48 1480.02 legalitzant E
moltes 1480.02 1480.3 moltes O
gracies 1480.3 1480.71 gràcies O
*** 1480.3 1480.71 *** O
arg2 1482.1 1482.7 arg2 O
against 1488.11 1488.32 against O
en 1497.48 1497.62 en O
primer 1497.62 1497.91 primer O
lloc 1497.91 1498.24 lloc O
m'agradaria 1498.33 1499.05 m'agradaria O
recordar-vos 1499.12 1499.74 recordar-vos O
els 1499.74 1499.86 els O
nostres 1499.86 1500.17 nostres O
arguments 1500.17 1500.8 arguments O
la 1501.21 1501.33 la B
mercantilitzacio 1501.33 1502.04 mercantilització I
del 1502.04 1502.16 del I
cos 1502.16 1502.32 cos I
de 1502.32 1502.38 de I
la 1502.38 1502.47 la I
dona 1502.47 1502.78 dona I
com 1502.79 1503.0 com I
ja 1503.0 1503.09 ja I
hem 1503.09 1503.15 hem I
observat 1503.15 1503.76 observat I
la 1504.06 1504.4 la I
legalitzacio 1505.33 1506.38 legalització I
de 1506.6 1506.69 de I
la 1506.69 1506.75 la I
gestacio 1506.75 1507.07 gestació I
subrogada 1507.07 1507.45 subrogada I
de 1507.45 1507.53 de I
manera 1507.53 1507.75 manera I
altruista 1507.75 1508.26 altruista I
no 1508.26 1508.46 no I
es 1508.46 1508.69 és I
realista 1508.7 1509.37 realista E
i 1509.6 1509.69 i O
si 1509.69 1509.79 si O
hem 1509.79 1509.87 hem B
vingut 1509.87 1510.18 vingut I
a 1510.18 1510.22 a I
aquest 1510.22 1510.5 aquest I
debat 1510.71 1511.15 debat I
a 1511.16 1511.26 a I
parlar 1511.26 1511.59 parlar I
de 1511.59 1511.69 de I
fades 1511.69 1512.03 fades I
i 1512.03 1512.08 i I
a 1512.08 1512.14 a I
parlar 1512.14 1512.39 parlar I
de 1512.39 1512.47 de I
coses 1512.47 1512.73 coses I
que 1512.73 1512.83 que I
no 1512.83 1512.91 no I
son 1512.91 1513.07 són I
reals 1513.07 1513.5 reals I
m'agradaria 1513.69 1514.12 m'agradaria I
que 1514.12 1514.21 que I
l'altre 1514.21 1514.43 l'altre I
equip 1514.43 1514.67 equip I
m'haguera 1514.67 1514.93 m'haguera I
avisat 1514.93 1515.23 avisat I
abans 1515.23 1515.61 abans I
per 1515.88 1516.02 per I
a 1516.02 1516.08 a I
preparar-me 1516.08 1516.83 preparar-me I
un 1516.83 1516.96 un I
debat 1516.96 1517.2 debat I
sobre 1517.2 1517.47 sobre I
fades 1517.47 1517.75 fades I
i 1517.75 1517.81 i I
sobre 1517.81 1518.05 sobre I
coses 1518.05 1518.32 coses I
irreals 1518.32 1518.73 irreals I
i 1518.74 1518.81 i I
no 1518.81 1518.93 no I
un 1518.93 1519.01 un I
debat 1519.01 1519.23 debat I
sobre 1519.23 1519.44 sobre I
gestacio 1519.44 1519.84 gestació I
subrogada 1519.84 1520.56 subrogada E
si 1520.91 1521.1 sí O
endavant 1521.1 1521.46 endavant O
com 1521.62 1521.77 com B
ens 1521.77 1521.95 ens I
poden 1521.95 1522.22 poden I
provar 1522.22 1522.53 provar I
que 1522.53 1522.63 que I
l'altruisme 1522.63 1523.15 l'altruisme I
no 1523.15 1523.24 no I
existeix 1523.24 1523.7 existeix I
si 1523.7 1523.82 si I
s'ha 1523.82 1523.94 s'ha I
aprovat 1523.94 1524.29 aprovat I
a 1524.29 1524.35 a I
paisos 1524.35 1524.73 països I
com 1524.73 1524.92 com I
islandia 1524.92 1525.44 islàndia I
sud-africa 1525.44 1526.08 sud-àfrica I
canada 1526.08 1526.51 canadà I
holanda 1526.51 1526.92 holanda I
o 1526.92 1527.0 o I
belgica 1527.0 1527.55 bèlgica I
on 1527.66 1527.88 on I
no 1527.88 1528.02 no I
hi 1528.02 1528.15 hi I
ha 1528.15 1528.22 ha I
ni 1528.22 1528.36 ni I
tan 1528.36 1528.52 tan I
sols 1528.52 1528.8 sols I
mercat 1528.8 1529.14 mercat I
negre 1529.14 1529.52 negre E
el 1530.31 1530.47 el O
fet 1530.47 1530.68 fet O
que 1530.69 1530.81 que B
s'haja 1530.81 1530.99 s'haja I
aprovat 1530.99 1531.31 aprovat I
en 1531.31 1531.39 en I
altres 1531.39 1531.61 altres I
paisos 1531.61 1532.16 països I
no 1532.38 1532.54 no I
significa 1532.54 1533.0 significa I
que 1533.0 1533.07 que I
existeixe 1533.07 1533.62 existeixe I
i 1533.62 1533.7 i I
que 1533.7 1533.82 que I
siga 1533.82 1534.02 siga I
una 1534.02 1534.15 una I
realitat 1534.15 1534.53 realitat I
suficientment 1534.53 1535.12 suficientment I
potent 1535.12 1535.39 potent I
como 1535.39 1535.59 como I
per 1535.59 1535.72 per I
legalitzar-lo 1535.72 1536.45 legalitzar-lo E
m'agradaria 1540.16 1540.78 m'agradaria O
dir 1540.78 1541.11 dir O
que 1541.32 1541.66 que O
n'hi 1541.82 1542.02 n'hi O
han 1542.02 1542.17 han O
paisos 1542.17 1542.77 països O
ja 1542.77 1542.87 ja B
que 1542.87 1542.99 que I
l'altre 1542.99 1543.23 l'altre I
equip 1543.23 1543.55 equip I
li 1543.55 1543.61 li I
agrada 1543.61 1543.88 agrada I
tant 1543.88 1544.13 tant I
parlar 1544.13 1544.43 parlar I
de 1544.43 1544.51 de I
coses 1544.51 1544.78 coses I
que 1544.78 1544.85 que I
estan 1544.85 1545.03 estan I
legalitzades 1545.03 1545.56 legalitzades I
en 1545.56 1545.64 en I
altres 1545.64 1545.84 altres I
paisos 1545.84 1546.18 països I
i 1546.18 1546.22 i I
aci 1546.22 1546.4 ací I
no 1546.4 1546.68 no I
n'hi 1547.01 1547.15 n'hi I
han 1547.15 1547.25 han I
paisos 1547.25 1547.73 països I
en 1547.96 1548.18 en I
que 1548.19 1548.52 què I
apedregar 1549.64 1550.17 apedregar I
a 1550.17 1550.22 a I
dones 1550.22 1550.64 dones I
pel 1550.93 1551.07 pel I
simple 1551.07 1551.39 simple I
fet 1551.39 1551.65 fet I
de 1551.93 1552.06 de I
ser 1552.06 1552.22 ser I
infidels 1552.22 1552.78 infidels I
es 1552.99 1553.12 és I
legal 1553.12 1553.53 legal E
hauriem 1553.85 1554.22 hauríem B
de 1554.22 1554.3 de I
legalitzar-lo 1554.3 1554.8 legalitzar-lo I
aci 1554.8 1554.94 ací I
tambe 1554.94 1555.33 també E
seguim 1555.63 1555.97 seguim O
en 1555.97 1556.12 en O
la 1556.21 1556.34 la O
mateixa 1556.34 1556.64 mateixa O
argumentacio 1556.64 1557.09 argumentació O
que 1557.09 1557.18 que O
l'altre 1557.18 1557.41 l'altre O
equip 1557.41 1557.68 equip O
i 1558.02 1558.12 i O
en 1558.12 1558.2 en O
la 1558.2 1558.28 la O
mateixa 1558.28 1558.59 mateixa O
argumentacio 1558.59 1559.03 argumentació O
tambe 1559.03 1559.22 també O
vos 1559.22 1559.37 vos O
dic 1559.37 1559.5 dic O
una 1559.5 1559.6 una O
altra 1559.6 1559.79 altra O
cosa 1559.79 1560.22 cosa O
a 1561.26 1561.35 a B
espanya 1561.35 1561.89 espanya I
el 1562.63 1562.84 el I
maltractament 1562.84 1563.54 maltractament I
cap 1563.54 1563.69 cap I
a 1563.69 1563.77 a I
les 1563.77 1563.93 les I
dones 1563.93 1564.44 dones I
es 1564.75 1565.0 és I
una 1565.01 1565.2 una I
realitat 1565.2 1565.69 realitat I
de 1565.88 1566.02 de I
facto 1566.02 1566.51 facto E
la 1567.46 1567.59 la B
legalitzem 1567.59 1568.02 legalitzem I
tambe 1568.02 1568.35 també I
fem 1569.04 1569.31 fem I
lleis 1569.31 1569.56 lleis I
tambe 1569.56 1569.96 també I
en 1569.97 1570.09 en I
aquesta 1570.09 1570.35 aquesta I
direccio 1570.35 1570.85 direcció E
contra 1572.82 1573.19 contra B
la 1573.19 1573.3 la I
discriminacio 1573.3 1573.98 discriminació I
de 1573.98 1574.07 de I
les 1574.07 1574.25 les I
dones 1574.25 1574.62 dones I
hi 1574.62 1574.7 hi I
ha 1574.7 1574.74 ha I
una 1574.74 1574.89 una I
legislacio 1574.89 1575.68 legislació I
que 1575.68 1575.78 que I
es 1575.78 1575.89 es I
pot 1575.89 1576.13 pot I
canviar 1576.13 1576.69 canviar I
i 1576.7 1576.79 i I
que 1576.79 1576.92 que I
pot 1576.92 1577.09 pot I
ser 1577.09 1577.25 ser I
real 1577.25 1577.53 real E
en 1577.53 1577.64 en B
canvi 1577.64 1577.92 canvi I
contra 1577.92 1578.34 contra I
la 1578.82 1579.38 la I
maternitat 1579.52 1580.11 maternitat I
subrogada 1580.11 1580.67 subrogada I
donat 1580.67 1581.0 donat I
que 1581.0 1581.08 que I
s'ha 1581.08 1581.21 s'ha I
de 1581.21 1581.3 de I
protegir 1581.3 1581.68 protegir I
l'interes 1581.68 1582.08 l'interés I
del 1582.08 1582.21 del I
menor 1582.21 1582.57 menor I
com 1582.59 1582.76 com I
ho 1582.76 1582.83 ho I
fem 1582.83 1583.04 fem I
per 1583.04 1583.17 per I
prohibir-ho 1583.17 1583.58 prohibir-ho I
que 1583.58 1583.69 que I
sigui 1583.69 1583.91 sigui I
eficac 1583.91 1584.5 eficaç E
en 1585.64 1585.94 en B
espanya 1585.94 1586.33 espanya I
existeix 1586.33 1586.77 existeix I
una 1586.79 1587.05 una I
una 1587.21 1587.89 una I
legislacio 1588.04 1588.98 legislació I
per 1589.04 1589.17 per I
a 1589.17 1589.21 a I
protegir 1589.21 1589.68 protegir I
les 1589.68 1589.81 les I
dones 1589.81 1590.21 dones I
i 1590.27 1590.4 i I
una 1590.4 1590.5 una I
legislacio 1590.5 1591.01 legislació I
per 1591.01 1591.17 per I
a 1591.17 1591.22 a I
protegir 1591.22 1591.62 protegir I
a 1591.62 1591.66 a I
les 1591.66 1591.81 les I
dones 1591.81 1592.04 dones I
es 1592.06 1592.24 és I
per 1592.24 1592.37 per I
exemple 1592.37 1592.91 exemple I
que 1593.24 1593.36 que I
el 1593.36 1593.54 el I
fet 1593.54 1593.83 fet I
de 1593.86 1594.0 de I
la 1594.0 1594.11 la I
gestacio 1594.11 1594.44 gestació I
subrogada 1594.44 1594.83 subrogada I
estiga 1594.83 1595.1 estiga I
il*legalitzada 1595.1 1595.68 il·legalitzada E
en 1595.68 1595.81 en O
aixo 1595.81 1596.02 això O
estem 1596.02 1596.24 estem O
d'acord 1596.24 1596.62 d'acord O
per 1599.2 1599.37 per O
altra 1599.37 1599.58 altra O
banda 1599.58 1599.9 banda O
l'altre 1599.9 1600.14 l'altre O
equip 1600.14 1600.44 equip O
ha 1600.45 1600.61 ha O
parlat 1600.61 1600.95 parlat O
de 1600.95 1601.04 de O
l'avortament 1601.04 1601.71 l'avortament B
si 1602.19 1602.55 sí I
de 1602.64 1602.79 de I
fet 1602.79 1603.06 fet I
l'avortament 1603.06 1603.64 l'avortament I
es 1603.65 1603.8 és I
una 1603.8 1603.95 una I
cosa 1603.95 1604.19 cosa I
que 1604.19 1604.41 que I
afegix 1604.61 1605.23 afegix I
drets 1605.28 1605.76 drets I
a 1606.06 1606.17 a I
les 1606.17 1606.33 les I
dones 1606.33 1606.79 dones I
no 1607.19 1607.55 no I
li 1607.56 1607.71 li I
lleva 1607.71 1608.25 lleva E
i 1608.25 1608.36 i O
els 1608.36 1608.52 els O
recorde 1608.52 1609.01 recorde O
el 1609.02 1609.19 el O
nostre 1609.19 1609.63 nostre O
tercer 1609.63 1609.92 tercer O
argument 1609.92 1610.4 argument O
ser 1610.68 1610.95 ser B
pare 1610.95 1611.23 pare I
o 1611.23 1611.31 o I
mare 1611.31 1611.65 mare I
es 1611.88 1612.16 és I
un 1612.35 1612.52 un I
desig 1612.52 1613.08 desig I
i 1613.1 1613.13 i I
no 1613.41 1614.03 no I
un 1614.04 1614.34 un I
dret 1614.46 1614.81 dret E
si 1615.3 1615.48 si O
endavant 1615.48 1615.82 endavant O
la 1615.83 1615.97 la O
seua 1615.97 1616.16 seua O
pregunta 1616.16 1616.52 pregunta O
aleshores 1618.05 1618.71 aleshores B
com 1618.93 1619.13 com I
podem 1619.13 1619.38 podem I
provar 1619.38 1619.76 provar I
que 1619.89 1620.11 que I
legalitzant 1620.2 1620.97 legalitzant I
aquestes 1620.99 1621.44 aquestes I
garanties 1621.44 1621.98 garanties I
que 1621.98 1622.11 que I
diuen 1622.11 1622.52 diuen I
que 1622.55 1622.63 que I
amb 1622.63 1622.77 amb I
l'avortament 1622.78 1623.29 l'avortament I
s'estan 1623.29 1623.57 s'estan I
donant 1623.57 1623.89 donant I
tambe 1624.11 1624.43 també I
es 1624.43 1624.52 es I
donarien 1624.52 1625.01 donarien I
a 1625.01 1625.08 a I
la 1625.08 1625.15 la I
maternitat 1625.15 1625.69 maternitat I
subrogada 1625.69 1626.37 subrogada E
si 1628.72 1629.13 si B
l'altre 1629.13 1629.42 l'altre I
equip 1629.42 1629.63 equip I
el 1629.63 1629.74 el I
que 1629.74 1629.85 que I
vol 1629.85 1630.14 vol I
es 1630.36 1630.56 és I
obrir 1630.56 1630.85 obrir I
un 1630.85 1630.93 un I
altre 1630.93 1631.18 altre I
melo 1631.18 1631.53 meló I
en 1631.54 1631.67 en I
el 1631.67 1631.78 el I
que 1631.78 1631.88 que I
les 1631.88 1632.01 les I
dones 1632.01 1632.29 dones I
siguem 1632.29 1632.54 siguem I
explotades 1632.54 1633.35 explotades I
maltractades 1633.51 1634.34 maltractades I
i 1634.46 1634.56 i I
tractades 1634.56 1635.07 tractades I
com 1635.07 1635.23 com I
a 1635.23 1635.3 a I
simple 1635.3 1635.8 simple I
objectes 1635.84 1636.68 objectes I
de 1636.78 1636.97 de I
produccio 1636.97 1638.1 producció I
perfecte 1638.55 1639.2 perfecte E
pero 1639.37 1639.54 però B
el 1639.54 1639.61 el I
nostre 1639.61 1639.88 nostre I
equip 1639.88 1640.16 equip I
diu 1640.2 1640.52 diu I
una 1640.53 1640.72 una I
altra 1640.72 1640.93 altra I
vegada 1640.93 1641.41 vegada I
que 1641.43 1641.57 que I
no 1641.57 1642.02 no I
s'hauria 1642.06 1642.7 s'hauria I
de 1642.7 1642.85 de I
legalitzar 1642.85 1643.55 legalitzar I
la 1643.67 1643.79 la I
gestacio 1643.79 1644.47 gestació I
subrogada 1644.48 1645.37 subrogada I
de 1645.38 1645.5 de I
cap 1645.5 1645.68 cap I
manera 1645.68 1646.09 manera I
i 1646.09 1646.22 i I
de 1646.22 1646.33 de I
fet 1646.33 1646.5 fet I
el 1646.5 1646.59 el I
nostre 1646.59 1646.85 nostre I
equip 1646.85 1647.17 equip I
si 1647.26 1647.53 sí I
que 1647.53 1647.78 que I
aboga 1647.96 1648.49 aboga I
per 1648.7 1649.06 per I
garantir 1649.3 1649.87 garantir I
els 1649.88 1650.14 els I
drets 1650.14 1650.55 drets I
de 1650.61 1650.78 de I
les 1650.78 1650.93 les I
dones 1650.93 1651.34 dones E
i 1651.35 1651.45 i O
per 1651.45 1651.61 per O
aixo 1651.61 1652.14 això O
altra 1652.5 1652.81 altra O
vegada 1652.81 1653.13 vegada O
diem 1653.13 1653.48 diem O
no 1653.73 1654.09 no O
si 1654.26 1654.51 sí O
endavant 1654.51 1654.96 endavant O
que 1655.08 1655.23 que O
preferiu 1655.23 1655.68 preferiu B
que 1655.68 1655.78 que I
s'exploti 1655.78 1656.32 s'exploti I
a 1656.32 1656.36 a I
altres 1656.36 1656.61 altres I
paisos 1656.61 1657.17 països I
o 1657.18 1657.28 o I
que 1657.28 1657.37 que I
es 1657.37 1657.46 és I
garantits 1657.46 1657.97 garantits I
i 1657.97 1658.04 i I
a 1658.04 1658.1 a I
dins 1658.1 1658.28 dins I
d'espanya 1658.28 1658.82 d'espanya E
no 1659.39 1659.55 no B
podem 1659.55 1659.82 podem I
regular 1659.82 1660.21 regular I
el 1660.21 1660.32 el I
que 1660.32 1660.4 que I
passa 1660.4 1660.62 passa I
altres 1660.62 1660.85 altres I
paisos 1660.85 1661.48 països I
i 1661.77 1661.89 i I
de 1661.89 1662.0 de I
fet 1662.0 1662.29 fet I
si 1662.3 1662.52 si I
deneguen 1662.52 1662.9 deneguen I
l'entrada 1662.9 1663.41 l'entrada I
als 1663.41 1663.57 als I
xiquets 1663.57 1664.12 xiquets I
si 1664.32 1664.55 sí I
que 1664.55 1664.64 que I
estem 1664.64 1665.0 estem I
confrontant 1665.46 1666.19 confrontant I
els 1666.21 1666.43 els I
drets 1666.43 1666.73 drets I
humans 1666.73 1667.16 humans E
el 1667.37 1667.5 el O
que 1667.5 1667.59 que O
nosaltres 1667.59 1667.97 nosaltres O
estem 1667.97 1668.26 estem O
parlant 1668.26 1668.7 parlant O
i 1668.71 1668.74 i O
es 1668.84 1668.99 és O
que 1669.0 1669.15 que O
espanya 1669.15 1669.68 espanya O
no 1669.82 1669.93 no O
es 1669.93 1670.01 es O
pot 1670.01 1670.19 pot O
legalitzar 1670.19 1670.83 legalitzar O
i 1670.91 1671.01 i O
repetisc 1671.01 1671.55 repetisc O
si 1671.59 1671.74 si O
per 1671.74 1671.86 per O
al 1671.86 1671.96 al O
vostre 1671.96 1672.22 vostre O
equip 1672.22 1672.51 equip O
tot 1672.6 1672.77 tot B
el 1672.77 1672.87 el I
que 1672.87 1672.94 que I
estiga 1672.94 1673.19 estiga I
legalitzat 1673.19 1673.64 legalitzat I
en 1673.64 1673.74 en I
altres 1673.74 1673.95 altres I
paisos 1673.95 1674.51 països I
s'ha 1674.84 1675.08 s'ha I
de 1675.08 1675.16 de I
legalitzar 1675.16 1675.6 legalitzar I
a 1675.6 1675.63 a I
espanya 1675.63 1676.08 espanya I
anem 1676.25 1676.49 anem I
a 1676.49 1676.55 a I
legalitzar 1676.55 1677.14 legalitzar I
que 1677.27 1677.43 que I
apedreguen 1677.43 1677.89 apedreguen I
a 1677.89 1677.94 a I
les 1677.94 1678.09 les I
dones 1678.09 1678.29 dones I
pel 1678.29 1678.44 pel I
simple 1678.44 1678.73 simple I
fet 1678.73 1678.98 fet I
de 1679.22 1679.71 de I
de 1680.3 1680.87 de I
ser 1680.88 1681.12 ser I
infidels 1681.12 1681.72 infidels E
per 1682.64 1682.78 per O
altra 1682.78 1683.01 altra O
banda 1683.01 1683.43 banda O
m'agradaria 1683.44 1683.97 m'agradaria O
parlar 1683.97 1684.51 parlar O
del 1684.75 1684.95 del O
meu 1684.95 1685.41 meu O
primer 1685.6 1685.91 primer O
argument 1685.91 1686.44 argument O
i 1686.81 1686.95 i O
dir 1686.95 1687.46 dir O
que 1687.51 1687.65 que O
si 1687.65 1687.87 si O
el 1687.87 1688.0 el O
que 1688.0 1688.21 que O
l'altre 1688.38 1688.74 l'altre B
equip 1688.74 1689.1 equip I
vol 1689.39 1689.67 vol I
con 1689.67 1689.88 con I
l'altruisme 1689.88 1690.73 l'altruisme I
es 1690.85 1691.02 és I
colar-nos 1691.02 1691.54 colar-nos I
el 1691.54 1691.65 el I
caballo 1691.65 1692.04 caballo I
de 1692.04 1692.16 de I
troya 1692.16 1692.61 troya I
perque 1692.87 1693.2 perquè I
les 1693.2 1693.39 les I
dones 1693.39 1693.94 dones I
siguen 1694.12 1694.64 siguen I
explotades 1694.65 1695.57 explotades I
siguen 1695.7 1696.07 siguen I
utilitzades 1696.08 1697.1 utilitzades I
com 1697.21 1697.41 com I
a 1697.41 1697.48 a I
simples 1697.48 1698.02 simples I
fabriques 1698.18 1698.98 fàbriques E
crec 1699.52 1700.07 crec O
que 1700.08 1700.16 que O
haurien 1700.16 1700.59 haurien O
de 1700.68 1700.84 de O
repassar-se 1700.84 1701.55 repassar-se O
el 1702.23 1702.39 el O
seu 1702.39 1702.74 seu O
argument 1702.75 1703.33 argument O
i 1703.57 1703.96 i O
d'altra 1703.97 1704.35 d'altra O
banda 1704.35 1704.66 banda O
m'agradaria 1704.66 1705.2 m'agradaria O
parlar 1705.2 1705.58 parlar O
de 1705.58 1705.66 de O
la 1705.66 1705.75 la B
lliure 1705.75 1706.01 lliure I
eleccio 1706.01 1706.6 elecció E
ja 1706.95 1707.13 ja O
he 1707.13 1707.18 he O
dit 1707.18 1707.41 dit O
que 1707.41 1707.51 que O
una 1707.51 1707.63 una B
dona 1707.63 1707.88 dona I
no 1707.88 1707.97 no I
es 1707.97 1708.11 és I
lliure 1708.11 1708.49 lliure I
de 1708.58 1708.71 de I
triar 1708.71 1709.19 triar I
si 1709.56 1709.78 si I
ser 1709.78 1710.0 ser I
mare 1710.0 1710.2 mare I
gestant 1710.2 1710.66 gestant I
o 1710.74 1710.83 o I
no 1710.83 1711.19 no E
ja 1711.57 1711.74 ja B
que 1711.74 1711.99 que I
el 1712.71 1713.84 el I
que 1713.9 1714.05 que I
han 1714.05 1714.2 han I
de 1714.2 1714.28 de I
triar 1714.28 1714.57 triar I
es 1714.57 1714.69 és I
si 1714.69 1714.81 si I
donar 1714.81 1715.17 donar I
de 1715.53 1715.7 de I
menjar 1715.7 1715.98 menjar I
als 1715.98 1716.12 als I
seus 1716.12 1716.35 seus I
fills 1716.35 1716.72 fills I
o 1716.86 1717.01 o I
ser 1717.01 1717.22 ser I
mares 1717.22 1717.48 mares I
gestants 1717.48 1718.1 gestants E
tambe 1718.91 1719.41 també B
diem 1719.49 1719.97 diem I
que 1719.98 1720.07 que I
una 1720.07 1720.23 una I
dona 1720.23 1720.65 dona I
no 1720.67 1720.83 no I
pot 1720.83 1721.01 pot I
ser 1721.01 1721.22 ser I
lliure 1721.22 1721.65 lliure I
i 1721.68 1721.76 i I
no 1721.76 1721.93 no I
pot 1721.93 1722.19 pot I
comportar 1722.19 1722.65 comportar I
afegir 1722.65 1723.07 afegir I
drets 1723.07 1723.33 drets I
a 1723.33 1723.41 a I
una 1723.41 1723.61 una I
dona 1723.61 1724.01 dona I
el 1724.26 1724.43 el I
fet 1724.43 1724.77 fet I
de 1724.89 1725.03 de I
que 1725.03 1725.13 que I
es 1725.13 1725.3 es I
retalle 1725.33 1725.96 retalle I
la 1725.96 1726.1 la I
seua 1726.1 1726.53 seua I
llibertat 1726.54 1727.19 llibertat E
perque 1727.41 1727.68 perquè O
en 1727.68 1727.8 en B
el 1727.8 1727.9 el I
moment 1727.9 1728.32 moment I
en 1728.33 1728.47 en I
el 1728.47 1728.59 el I
que 1728.59 1728.68 que I
es 1728.68 1728.78 es I
plasmen 1728.78 1729.45 plasmen I
una 1729.76 1730.02 una I
serie 1730.02 1730.58 sèrie I
de 1730.85 1731.81 de I
punts 1731.91 1732.3 punts I
en 1732.31 1732.45 en I
un 1732.45 1732.58 un I
contracte 1732.58 1733.27 contracte I
que 1734.37 1734.51 que I
limita 1734.51 1735.11 limita I
certes 1735.57 1736.03 certes I
coses 1736.03 1736.32 coses I
com 1736.32 1736.51 com I
l'avortament 1736.51 1737.25 l'avortament I
no 1737.46 1737.71 no I
pot 1737.71 1737.97 pot I
ser 1737.97 1738.26 ser I
llibertat 1738.4 1739.15 llibertat E
per 1740.3 1740.47 per O
altra 1740.47 1740.73 altra O
banda 1740.73 1741.23 banda O
m'agradaria 1741.24 1741.89 m'agradaria O
parlar 1741.89 1742.87 parlar O
dels 1743.75 1743.99 dels B
drets 1743.99 1744.31 drets I
del 1744.31 1744.43 del I
xiquets 1744.43 1744.98 xiquets E
perque 1744.98 1745.28 perquè O
es 1745.28 1745.39 és B
evident 1745.39 1745.88 evident I
que 1745.88 1745.95 que I
es 1745.95 1746.06 es I
crea 1746.06 1746.37 crea I
un 1746.38 1746.6 un I
vincle 1746.6 1746.95 vincle I
emocional 1746.95 1747.63 emocional E
i 1747.94 1748.07 i O
d'asto 1748.07 1748.63 d'astò O
no 1748.7 1748.83 no B
li 1748.83 1748.92 li I
interessa 1748.92 1749.32 interessa I
parlar 1749.32 1749.54 parlar I
d'altre 1749.54 1749.83 d'altre I
equip 1749.83 1750.14 equip I
no 1750.36 1750.47 no I
li 1750.47 1750.55 li I
interessa 1750.55 1750.98 interessa I
parlar 1750.98 1751.45 parlar I
d'emocions 1751.58 1752.15 d'emocions I
i 1752.15 1752.2 i I
de 1752.2 1752.29 de I
sentiments 1752.29 1752.92 sentiments I
perque 1753.04 1753.72 perquè I
ells 1753.82 1754.34 ells I
saben 1754.35 1754.9 saben I
que 1755.07 1755.18 que I
asto 1755.18 1755.73 astó I
perjudica 1755.83 1756.65 perjudica I
moltissim 1757.19 1758.13 moltíssim I
a 1758.15 1758.25 a I
les 1758.25 1758.42 les I
dones 1758.42 1758.88 dones I
i 1758.9 1759.0 i I
els 1759.0 1759.17 els I
fills 1759.17 1759.48 fills E
com 1759.48 1759.85 com O
ja 1759.85 1760.11 ja O
he 1760.12 1760.24 he O
demostrat 1760.24 1760.8 demostrat O
amb 1760.95 1761.24 amb O
l'entrevista 1761.47 1762.29 l'entrevista O
al 1762.33 1762.68 al O
neonatoleg 1762.83 1763.49 neonatòleg O
nils 1763.68 1763.98 nils O
bergman 1763.98 1764.33 bergman O
endavant 1764.43 1764.84 endavant O
legislacio 1765.13 1765.75 legislació B
com 1765.75 1765.88 com I
a 1765.88 1765.96 a I
sud-africa 1765.96 1766.49 sud-àfrica I
on 1766.49 1766.55 on I
la 1766.55 1766.62 la I
mare 1766.62 1766.84 mare I
gestant 1766.84 1767.25 gestant I
pot 1767.25 1767.4 pot I
decidir 1767.4 1767.76 decidir I
avortar 1767.76 1768.18 avortar I
si 1768.18 1768.3 si I
esta 1768.3 1768.49 està I
en 1768.49 1768.6 en I
risc 1768.6 1768.91 risc I
hi 1769.08 1769.18 hi I
ha 1769.18 1769.24 ha I
algun 1769.24 1769.49 algun I
problema 1769.49 1769.92 problema I
no 1769.92 1770.04 no I
seria 1770.04 1770.3 seria I
adequada 1770.3 1770.7 adequada I
per 1770.7 1770.83 per I
solucionar 1770.83 1771.23 solucionar I
el 1771.23 1771.29 el I
seu 1771.29 1771.4 seu I
problema 1771.4 1771.91 problema E
val 1772.06 1772.3 val O
perfecte 1772.3 1772.86 perfecte O
anem 1773.14 1773.38 anem O
a 1773.38 1773.46 a O
parlar 1773.46 1773.72 parlar O
de 1773.72 1773.8 de O
que 1773.8 1773.9 que O
si 1773.9 1774.0 sí O
que 1774.0 1774.1 que O
pot 1774.1 1774.26 pot O
avortar 1774.26 1774.73 avortar O
pero 1775.44 1775.63 però O
anem 1775.63 1775.8 anem O
a 1775.8 1775.88 a O
parlar 1775.88 1776.14 parlar O
tambe 1776.14 1776.52 també O
de 1776.65 1776.79 de O
que 1776.79 1776.97 què O
restriccions 1776.97 1777.56 restriccions O
te 1777.56 1777.8 té O
perque 1778.02 1778.25 perquè O
evidentment 1778.25 1778.87 evidentment O
no 1779.03 1779.2 no O
pot 1779.2 1779.67 pot O
